TIME,AF3,F7,F3,F4,F8,AF4
1077263,-204,567,1531,432,-2007,65
1077280,-394,644,929,316,-1980,146
1077297,-270,835,1299,279,-2296,-248
1077313,-241,790,1178,579,-2756,-458
1077346,-468,685,1039,354,-2374,-399
1077363,-710,689,974,376,-2336,-331
1077379,-1114,708,725,305,-2550,-375
1077396,-1567,696,529,140,-2752,-408
1077414,-1639,737,536,-70,-2791,-647
1077445,-792,927,228,-376,-2516,-561
1077479,-478,1268,488,-1000,-1648,-101
1077496,-102,969,-177,-764,-1063,207
1077513,-336,895,-453,-512,-537,-49
1077529,-997,570,-664,-45,-1025,-196
1077546,-238,490,-191,125,-1170,-244
1077563,17,320,297,831,-740,41
1077596,-83,565,1477,1168,-2337,-98
1077613,-171,441,1083,867,-3163,-170
1077629,-1117,342,645,718,-2879,-260
1077645,-2393,360,326,358,-2227,-221
1077663,-1361,412,363,367,-1261,-90
1077679,-1291,287,484,548,-1031,90
1077711,-17,415,523,341,-877,-121
1077728,130,617,519,188,-876,-266
1077745,79,563,473,368,-1190,-483
1077762,227,416,568,520,-1622,-470
1077778,476,415,632,319,-1646,-536
1077795,-548,470,687,290,-1965,-449
1077827,-1436,489,396,457,-948,-22
1077844,-1783,449,351,652,-656,-241
1077862,-2275,-49,424,768,-690,-510
1077878,-1357,-352,365,775,-359,-477
1077895,-1278,-390,324,636,-115,-676
1077911,-1432,-466,783,240,-1029,-1386
1077944,3092,-1282,1523,-91,-2250,-908
1077961,3313,-1204,224,507,-1024,-510
1077979,2102,-873,-50,2218,-219,-189
1077997,579,-598,82,2239,1455,172
1078012,420,99,228,1359,1435,465
1078029,670,444,331,467,479,431
1078060,-560,794,438,49,-1679,12
1078078,-2180,593,699,153,-1523,-30
1078094,-1909,293,521,421,-2121,279
1078111,319,-101,405,652,-2045,202
1078128,319,-101,405,652,-2045,202
1078145,319,-101,405,652,-2045,202
1078176,319,-101,405,652,-2045,202
1078193,319,-101,405,652,-2045,202
1078211,319,-101,405,652,-2045,202
1078227,319,-101,405,652,-2045,202
1078244,319,-101,405,652,-2045,202
1078261,319,-101,405,652,-2045,202
1078294,319,-101,405,652,-2045,202
1078311,319,-101,405,652,-2045,202
1078328,319,-101,405,652,-2045,202
1078344,319,-101,405,652,-2045,202
1078361,319,-101,405,652,-2045,202
1078377,319,-101,405,652,-2045,202
1078410,319,-101,405,652,-2045,202
1078427,319,-101,405,652,-2045,202
1078444,319,-101,405,652,-2045,202
1078460,319,-101,405,652,-2045,202
1078477,319,-101,405,652,-2045,202
1078494,319,-101,405,652,-2045,202
1078527,319,-101,405,652,-2045,202
1078544,319,-101,405,652,-2045,202
1078560,319,-101,405,652,-2045,202
1078577,319,-101,405,652,-2045,202
1078594,319,-101,405,652,-2045,202
1078610,319,-101,405,652,-2045,202
1078642,319,-101,405,652,-2045,202
1078660,319,-101,405,652,-2045,202
1078677,319,-101,405,652,-2045,202
1078694,319,-101,405,652,-2045,202
1078710,319,-101,405,652,-2045,202
1078726,319,-101,405,652,-2045,202
1078760,319,-101,405,652,-2045,202
1078776,319,-101,405,652,-2045,202
1078793,319,-101,405,652,-2045,202
1078810,319,-101,405,652,-2045,202
1078826,319,-101,405,652,-2045,202
1078843,319,-101,405,652,-2045,202
1078876,319,-101,405,652,-2045,202
1078892,319,-101,405,652,-2045,202
1078909,319,-101,405,652,-2045,202
1078926,319,-101,405,652,-2045,202
1078943,319,-101,405,652,-2045,202
1078959,319,-101,405,652,-2045,202
1078993,319,-101,405,652,-2045,202
1079009,319,-101,405,652,-2045,202
1079026,319,-101,405,652,-2045,202
1079043,319,-101,405,652,-2045,202
1079059,319,-101,405,652,-2045,202
1079076,319,-101,405,652,-2045,202
1079109,319,-101,405,652,-2045,202
1079126,319,-101,405,652,-2045,202
1079143,319,-101,405,652,-2045,202
1079159,319,-101,405,652,-2045,202
1079176,319,-101,405,652,-2045,202
1079192,319,-101,405,652,-2045,202
1079226,319,-101,405,652,-2045,202
1079242,319,-101,405,652,-2045,202
1079259,319,-101,405,652,-2045,202
1079275,319,-101,405,652,-2045,202
1079292,319,-101,405,652,-2045,202
1079308,319,-101,405,652,-2045,202
1079341,319,-101,405,652,-2045,202
1079358,319,-101,405,652,-2045,202
1079375,319,-101,405,652,-2045,202
1079391,319,-101,405,652,-2045,202
1079408,319,-101,405,652,-2045,202
1079425,319,-101,405,652,-2045,202
1079458,319,-101,405,652,-2045,202
1079474,319,-101,405,652,-2045,202
1079491,319,-101,405,652,-2045,202
1079507,319,-101,405,652,-2045,202
1079525,319,-101,405,652,-2045,202
1079542,319,-101,405,652,-2045,202
1079574,319,-101,405,652,-2045,202
1079591,319,-101,405,652,-2045,202
1079608,319,-101,405,652,-2045,202
1079624,319,-101,405,652,-2045,202
1079641,319,-101,405,652,-2045,202
1079657,319,-101,405,652,-2045,202
1079690,319,-101,405,652,-2045,202
1079708,319,-101,405,652,-2045,202
1079724,319,-101,405,652,-2045,202
1079741,319,-101,405,652,-2045,202
1079757,319,-101,405,652,-2045,202
1079774,319,-101,405,652,-2045,202
1079806,319,-101,405,652,-2045,202
1079824,319,-101,405,652,-2045,202
1079841,319,-101,405,652,-2045,202
1079857,319,-101,405,652,-2045,202
1079874,319,-101,405,652,-2045,202
1079891,319,-101,405,652,-2045,202
1079922,319,-101,405,652,-2045,202
1079939,319,-101,405,652,-2045,202
1079957,319,-101,405,652,-2045,202
1079974,319,-101,405,652,-2045,202
1079990,319,-101,405,652,-2045,202
1080007,319,-101,405,652,-2045,202
1080039,319,-101,405,652,-2045,202
1080057,319,-101,405,652,-2045,202
1080073,319,-101,405,652,-2045,202
1080090,319,-101,405,652,-2045,202
1080107,319,-101,405,652,-2045,202
1080123,319,-101,405,652,-2045,202
1080155,319,-101,405,652,-2045,202
1080172,319,-101,405,652,-2045,202
1080190,319,-101,405,652,-2045,202
1080207,319,-101,405,652,-2045,202
1080223,319,-101,405,652,-2045,202
1080240,319,-101,405,652,-2045,202
1080272,319,-101,405,652,-2045,202
1080289,319,-101,405,652,-2045,202
1080305,319,-101,405,652,-2045,202
1080323,319,-101,405,652,-2045,202
1080339,319,-101,405,652,-2045,202
1080356,319,-101,405,652,-2045,202
1080388,319,-101,405,652,-2045,202
1080405,319,-101,405,652,-2045,202
1080423,319,-101,405,652,-2045,202
1080439,319,-101,405,652,-2045,202
1080456,319,-101,405,652,-2045,202
1080472,319,-101,405,652,-2045,202
1080505,319,-101,405,652,-2045,202
1080522,319,-101,405,652,-2045,202
1080539,319,-101,405,652,-2045,202
1080555,319,-101,405,652,-2045,202
1080572,319,-101,405,652,-2045,202
1080589,319,-101,405,652,-2045,202
1080621,319,-101,405,652,-2045,202
1080639,319,-101,405,652,-2045,202
1080655,319,-101,405,652,-2045,202
1080672,319,-101,405,652,-2045,202
1080688,319,-101,405,652,-2045,202
1080705,319,-101,405,652,-2045,202
1080737,319,-101,405,652,-2045,202
1080754,319,-101,405,652,-2045,202
1080772,319,-101,405,652,-2045,202
1080789,319,-101,405,652,-2045,202
1080805,319,-101,405,652,-2045,202
1080822,319,-101,405,652,-2045,202
1080853,319,-101,405,652,-2045,202
1080870,319,-101,405,652,-2045,202
1080888,319,-101,405,652,-2045,202
1080904,319,-101,405,652,-2045,202
1080922,319,-101,405,652,-2045,202
1080938,319,-101,405,652,-2045,202
1080970,319,-101,405,652,-2045,202
1080988,319,-101,405,652,-2045,202
1081004,319,-101,405,652,-2045,202
1081021,319,-101,405,652,-2045,202
1081038,319,-101,405,652,-2045,202
1081054,319,-101,405,652,-2045,202
1081087,319,-101,405,652,-2045,202
1081104,319,-101,405,652,-2045,202
1081121,319,-101,405,652,-2045,202
1081138,319,-101,405,652,-2045,202
1081154,319,-101,405,652,-2045,202
1081171,319,-101,405,652,-2045,202
1081203,319,-101,405,652,-2045,202
1081220,319,-101,405,652,-2045,202
1081237,319,-101,405,652,-2045,202
1081254,319,-101,405,652,-2045,202
1081270,319,-101,405,652,-2045,202
1081287,319,-101,405,652,-2045,202
1081319,319,-101,405,652,-2045,202
1081336,319,-101,405,652,-2045,202
1081354,319,-101,405,652,-2045,202
