t,AF3,F7,F3,F4,F8,AF7,
0.0000,6893.2954,6957.9834,6744.4844,1275.2369,6894.2515,6838.6860
19.6078,7086.4946,6988.2715,7049.2231,1346.8942,7049.2251,7061.3413
39.2157,6960.2549,7476.4756,6064.4292,1232.3226,7513.8364,7357.4434
58.8235,4248.3105,2772.1907,429.2416,745.7458,4570.3193,5387.2549
78.4314,-686.7061,-4710.5317,-2409.2163,197.2107,-3409.7366,347.4562
98.0392,-3380.3926,-6354.1665,-2930.9629,71.6069,-6827.4092,-3567.6296
117.6471,-1785.8573,-3900.9905,-1131.9510,264.2831,-5433.2388,-1030.4987
137.2549,378.9734,1466.2040,726.1187,637.6853,-978.2616,2224.9917
156.8627,2192.3545,4220.0122,1956.0914,913.3351,3658.2012,4662.6904
176.4706,1405.3984,2382.6238,1126.2477,804.5778,1744.5811,3423.5273
196.0784,219.1725,28.6672,170.4539,628.2928,-1776.0773,1690.4354
215.6863,-308.7943,-1283.8284,-557.0464,457.5207,-3266.3909,907.9494
235.2941,-1372.8370,-2866.3862,-1075.3549,386.3033,-4914.8862,-611.5557
254.9020,-1087.9337,-1896.2124,-624.0552,423.4626,-4117.9258,8.1352
274.5098,4542.4443,6640.8799,4487.9033,1169.3911,6735.8027,6582.1089
294.1176,6912.9463,7041.4219,6575.5513,1275.5424,7085.7124,7041.7466
313.7255,6989.8760,7171.2104,6486.3047,1282.3776,7145.3203,7042.2490
333.3333,7083.0269,6940.1851,6391.5684,1240.5721,6997.2163,7047.6167
352.9412,6704.6479,7173.3916,5425.0630,1210.3635,7026.7949,6990.3608
372.5490,5154.7559,6005.8945,4240.2236,1139.5125,6537.7344,6565.4824
392.1569,6881.7412,6952.4541,6767.3037,1312.4182,6924.2231,6879.3530
411.7647,7010.7222,6878.0381,7014.3604,1385.8286,6966.3774,6997.2813
431.3725,6985.0835,7080.4004,7011.4346,1395.4015,6967.5669,6934.6719
450.9804,7085.6626,6988.1401,7134.3926,1340.8137,7010.0220,7035.0566
470.5882,7086.8057,7354.2520,6724.9414,1232.3459,7245.9048,7060.6899
490.1961,6614.5107,5179.0171,3936.0901,1108.8214,6525.6982,6639.9082
509.8039,1548.5293,-354.6393,1245.3804,652.2207,-399.5872,3158.5642
529.4118,3024.1816,4124.1714,2851.3167,889.8368,4031.1016,5404.5405
549.0196,5897.8442,6537.5669,5465.6855,1193.2218,6475.3906,6638.9585
568.6275,7039.9644,7017.0859,6887.0161,1302.9883,7179.2603,7081.5093
588.2353,7069.9146,7175.1304,6998.2759,1398.2039,7084.6079,6982.3643
607.8431,7012.9092,6875.5835,6974.2476,1522.0165,6963.1685,7005.4487
627.4510,6935.8613,7069.1992,6938.2056,1619.0651,6964.8921,6923.7822
647.0588,6978.3379,6844.6064,6975.1670,1603.1091,6947.7725,6992.2554
666.6667,6935.2012,7071.4097,6936.3369,1560.9095,6964.0093,6927.4150
686.2745,6978.4424,6847.5244,6975.6875,1501.1351,6945.7290,6992.0986
705.8824,6989.1885,7434.4907,7071.8096,1427.7706,7104.0430,6965.7881
725.4902,7299.7051,7094.6348,7281.4268,1353.2202,7417.7744,7428.1240
745.0980,4294.6206,-4384.0337,-1111.7601,263.5505,-118.7775,4533.5000
764.7059,-5871.5234,-7351.9009,-6030.2896,-287.7560,-7055.6504,-7237.7969
784.3137,-7470.8584,-7058.7910,-7327.3916,-356.5691,-7422.6670,-7399.5200
803.9216,-7104.2715,-7063.4312,-7090.5190,-333.6686,-6952.4854,-7025.0034
823.5294,-6964.1758,-6824.2764,-6970.0840,-290.6779,-6933.8467,-6967.1699
843.1373,-6915.8696,-7070.7769,-6904.6943,-293.4848,-6953.2705,-6906.1646
862.7451,-6962.0034,-6824.2139,-6890.3979,-225.7579,-6934.7578,-6969.6299
882.3529,-6935.1865,-7092.1934,-7091.5684,-269.3207,-6950.8467,-6918.6841
901.9608,-7135.9458,-7030.8916,-7050.0894,-241.9066,-7014.7295,-7129.0313
921.5686,-6804.8276,-6780.0078,-5686.1802,-115.1169,-6804.2646,-6852.4419
941.1765,-2669.6877,-1914.2314,-637.3868,163.9649,-6928.1670,-3539.3794
960.7843,-135.5695,2644.7200,954.3239,488.0145,-4884.6909,543.8858
980.3922,-7013.0923,-7096.5122,-6687.3672,-258.2553,-6883.8271,-7282.0591
1000.0000,-6956.8643,-7213.4951,-7029.0381,-349.8015,-6931.2798,-7016.6401
1019.6078,-7080.0000,-6809.7837,-7004.3232,-367.3673,-6925.2378,-7025.6279
1039.2157,-6911.0654,-7061.7764,-6913.6299,-320.6351,-6936.6836,-6904.8418
1058.8235,-6960.4780,-6811.5747,-6962.6763,-250.5883,-6926.8638,-6971.4150
1078.4314,-6912.8169,-7063.1069,-6912.4736,-213.4001,-6938.0596,-6906.0425
1098.0392,-6968.1011,-6824.6362,-6824.1226,-192.7696,-6927.5552,-6969.5435
1117.6471,-6920.6934,-7059.6519,-6701.5059,-171.2891,-6937.7476,-6909.3882
1137.2549,-7013.8804,-6847.5503,-6261.7207,-166.0445,-6930.2378,-7002.9912
1156.8627,-6670.5840,-6358.6875,-4946.2300,-128.1070,-7012.6724,-6843.0405
1176.4706,-5537.6611,-4785.4761,-3946.0544,-59.1954,-7118.9849,-6198.9917
