t,AF3,F7,F3,F4,F8,AF7,
0.0000,-64.0487,791.5778,536.2925,733.2626,-30.8229,-114.8709
19.6078,-51.6246,793.3358,550.6692,748.7305,-25.6155,-101.9917
39.2157,-47.1498,800.6706,567.4043,755.2137,-28.8533,-112.8654
58.8235,-31.6152,795.3356,579.6912,750.6885,-36.7714,-120.9769
78.4314,-48.1353,800.6589,559.4006,736.2140,-67.7819,-158.9057
98.0392,-52.6342,795.3491,571.6575,748.7198,-81.6156,-150.9091
117.6471,-46.1396,791.5379,580.4299,745.2922,-64.9351,-149.8557
137.2549,-37.5941,802.4825,577.5968,746.7520,-65.6531,-151.9073
156.8627,-7.0851,806.5936,610.4544,758.3005,-29.9317,-138.9164
176.4706,0.3001,801.5032,614.6376,768.6960,-17.7511,-132.9065
196.0784,-14.0289,799.6266,609.3754,755.2415,-24.8985,-146.8493
215.6863,-11.6397,794.3945,612.5590,764.7618,-37.6634,-160.9542
235.2941,-14.0130,790.5079,604.4121,754.2688,-28.8298,-153.8952
254.9020,-4.7005,798.3802,617.5246,757.7643,-20.8264,-159.9459
274.5098,16.8065,800.5955,630.4243,753.2930,2.8881,-151.8899
294.1176,13.1670,793.4243,622.6105,750.6438,-17.7665,-155.9189
313.7255,1.9144,789.4875,617.4366,735.2715,0.0393,-174.9167
333.3333,-11.6940,792.4410,602.5549,712.6298,3.0119,-176.9200
352.9412,-2.0427,791.4619,613.4385,734.2966,0.9145,-174.9206
372.5490,11.1443,791.4611,631.5801,742.6656,32.9798,-163.9586
392.1569,26.9403,792.4463,640.5422,742.2752,7.9177,-160.9612
411.7647,13.1104,798.4264,638.4921,725.7366,-13.8275,-154.8979
431.3725,23.9806,799.5562,655.4945,728.3066,-12.8613,-145.8712
450.9804,5.1361,796.4471,643.4577,726.7041,-32.6428,-144.8341
470.5882,3.9872,788.4529,640.5648,726.3555,-13.9552,-136.9445
490.1961,20.0172,801.5888,672.4799,731.5992,25.9763,-115.8991
509.8039,19.9127,811.4595,663.5352,718.2756,75.9397,-68.8962
529.4118,11.0461,802.5907,645.4972,711.5999,111.0566,-53.8892
549.0196,15.9617,808.4695,654.5536,690.3308,121.8689,-46.8864
568.6275,8.0370,799.4526,640.5055,686.5757,145.1806,-24.8324
588.2353,20.9588,803.4951,630.5140,690.3469,152.0542,-3.8679
607.8431,20.9294,806.5800,639.5246,685.5826,156.1208,4.9848
627.4510,42.9860,800.5055,642.5447,713.2835,196.0081,32.9819
647.0588,80.9485,816.5212,666.4810,755.5782,247.9899,83.9784
666.6667,82.0490,808.4458,651.5405,747.3771,241.9295,81.0261
686.2745,80.9205,796.4917,642.4175,751.6432,253.0289,98.0680
705.8824,83.0670,810.4265,635.5105,744.3219,250.8883,95.9943
725.4902,71.9495,813.5526,618.4749,709.5737,264.1935,97.0629
745.0980,86.0724,812.4067,632.6010,716.3794,265.9642,144.9216
764.7059,105.8474,824.4854,650.4144,724.5190,258.0763,173.0397
784.3137,121.1651,822.3355,661.5186,735.3969,271.8596,207.9377
803.9216,105.8197,816.5421,661.4647,721.5654,258.0892,199.0810
823.5294,105.1560,812.3958,636.6213,717.3884,241.8880,199.0110
843.1373,98.8346,811.5782,641.4147,714.5629,249.1319,210.0257
862.7451,118.2442,811.3977,654.6035,742.4154,255.0005,267.9407
882.3529,132.8775,815.5568,661.4564,748.5120,293.1119,323.1097
901.9608,140.2757,815.3668,665.5390,754.4449,293.9165,338.0006
921.5686,122.7709,798.5050,646.3906,718.4602,271.2581,334.0566
941.1765,115.3178,803.4410,638.5720,726.5042,262.8418,328.9442
960.7843,122.7446,800.6603,640.4393,715.5042,262.3109,330.0368
980.3922,162.3345,817.3469,664.5681,754.4752,317.9384,369.0670
1000.0000,169.7087,815.5659,686.4830,779.4952,346.3300,398.0971
1019.6078,155.2621,808.4024,657.6423,746.5190,313.7625,374.9776
