t,AF3,F7,F3,F4,F8,AF4,
0.0000,-3416.2690,-2859.3916,-2297.2937,534.8264,-2692.6853,-2531.6606
19.6078,-3225.4385,-2811.3396,-2041.2095,538.1292,-2487.6221,-2297.6274
39.2157,-3150.8582,-2697.1902,-1914.9694,551.8642,-2380.3762,-2182.3906
58.8235,-3271.5344,-2535.3430,-1944.3192,568.1576,-2540.8630,-2188.8054
78.4314,-3688.6575,-2460.2190,-1874.6818,575.8892,-2553.0212,-2204.0757
98.0392,-3764.7866,-2435.4556,-1854.4735,581.1497,-2571.1128,-2207.9790
117.6471,-3120.4900,-2372.0947,-1650.6304,579.8680,-2210.7439,-1975.8763
137.2549,-2883.8394,-2361.4185,-1535.5814,569.1022,-1910.3145,-1795.1550
156.8627,-2846.3042,-2366.9216,-1444.4778,568.8589,-1869.4604,-1726.6726
176.4706,-2882.0391,-2248.4907,-1448.6094,581.1321,-1942.5867,-1675.3412
196.0784,-3245.1853,-2180.0559,-1406.3672,606.9076,-2037.1686,-1741.4359
215.6863,-3411.1274,-2160.4954,-1369.8328,611.0921,-2051.8044,-1714.4897
235.2941,-3323.1394,-2229.8589,-1496.1874,594.8793,-2119.9580,-1803.2736
254.9020,-3020.3413,-2276.5503,-1597.0408,577.0762,-2067.1362,-1917.7657
274.5098,-2789.9102,-2283.8633,-1415.0912,572.9236,-1804.7090,-1653.1260
294.1176,-2869.4333,-2266.5667,-1515.0131,577.0638,-1875.3690,-1696.9142
313.7255,-3029.8589,-2266.7844,-1618.7123,582.9340,-1997.3452,-1775.8527
333.3333,-3638.6353,-2276.6116,-1728.2209,586.0803,-2389.6494,-2025.0569
352.9412,-3798.7202,-2376.6807,-1936.7510,578.9139,-2592.2156,-2228.8064
372.5490,-3424.6118,-2469.7549,-2060.4280,553.0213,-2593.9822,-2351.3032
392.1569,-3245.6494,-2588.8679,-2042.6317,546.9719,-2427.9922,-2264.7146
411.7647,-3356.6719,-2714.6213,-2138.5281,541.0291,-2571.2375,-2375.4663
431.3725,-3450.6350,-2739.8169,-2346.4941,534.9495,-2703.7791,-2477.6074
450.9804,-3745.6733,-2733.7590,-2648.8982,526.9902,-3185.5017,-2707.6052
470.5882,-4057.6677,-2575.7988,-2440.5701,539.9597,-3148.6438,-2704.5208
490.1961,-3698.8503,-2540.6719,-2309.9797,552.0122,-2974.7593,-2569.7522
509.8039,-3311.6265,-2575.7891,-2205.5073,539.0131,-2595.4121,-2418.4358
529.4118,-3307.9419,-2676.7483,-2181.1011,538.9928,-2592.9565,-2389.8687
549.0196,-3310.6582,-2734.6809,-2196.2493,539.9890,-2616.2415,-2383.3728
568.6275,-3804.9690,-2864.7681,-2795.3442,508.9386,-3176.2192,-2917.0212
588.2353,-4319.7837,-2789.9053,-2889.4475,509.0108,-3598.2441,-3294.4666
607.8431,-3972.9395,-2636.9595,-2571.2749,530.9487,-3268.4285,-2839.1077
627.4510,-3566.8977,-2626.8516,-2459.1653,540.0223,-2912.0190,-2674.3423
647.0588,-3196.9106,-2607.8599,-2117.4058,541.9446,-2521.5444,-2331.1345
666.6667,-3168.9001,-2632.9370,-2056.2351,549.0686,-2487.8477,-2268.2910
686.2745,-3366.7593,-2669.8301,-2266.5449,546.9163,-2709.7036,-2480.1863
705.8824,-3974.9841,-2715.8887,-2768.2935,517.0660,-3467.8843,-3002.4048
725.4902,-4187.6504,-2671.9116,-2692.5735,528.9033,-3418.9424,-2965.2761
745.0980,-3784.0298,-2603.8633,-2494.1658,539.1141,-3137.7427,-2768.3855
764.7059,-3285.5237,-2548.8984,-2239.5544,535.8666,-2604.9155,-2447.1870
784.3137,-3102.2292,-2534.9592,-1991.2023,557.1287,-2401.6030,-2206.3738
803.9216,-3107.3547,-2569.8628,-2002.7273,548.8412,-2404.9990,-2208.1553
823.5294,-3898.5310,-2794.0208,-2932.1558,502.1404,-3227.6587,-2919.5208
843.1373,-4293.3657,-2877.7910,-3152.8213,503.8008,-3828.2815,-3379.2913
862.7451,-4273.6831,-2822.9285,-3023.2634,505.1734,-3716.6775,-3279.6240
882.3529,-3907.1406,-2907.8101,-2933.8345,506.7914,-3334.2349,-3123.1836
901.9608,-3622.8916,-2935.0459,-2708.2639,526.1987,-3103.6257,-2897.7061
921.5686,-3489.0100,-2940.8799,-2542.7439,518.7414,-2944.2466,-2736.0930
941.1765,-3894.9758,-3019.2046,-2967.3557,498.1703,-3419.7209,-3138.8765
960.7843,-4271.9790,-3034.7219,-3247.7629,495.7270,-3773.3843,-3403.1099
980.3922,-4665.3477,-3011.1074,-3420.4705,490.1866,-4082.8669,-3634.0820
1000.0000,-4127.5869,-2964.7878,-3241.8301,476.6878,-3658.3259,-3440.9939
1019.6078,-3765.5049,-2954.3218,-2820.5103,519.2198,-3229.7751,-2989.1079
1039.2157,-3539.1731,-2959.6047,-2639.6421,506.6990,-3025.1575,-2826.7517
1058.8235,-3465.6416,-2809.2527,-2498.4355,524.2361,-2911.7944,-2674.2031
1078.4314,-3684.0398,-2694.6716,-2665.4443,524.6715,-3240.0791,-2775.5632
1098.0392,-3904.0251,-2658.3669,-2617.4297,536.2937,-3275.9492,-2893.3992
1117.6471,-4132.9160,-2560.4124,-2435.4929,543.6710,-3125.9084,-2695.3501
1137.2549,-3503.2839,-2508.4302,-2284.5850,545.2819,-2844.0308,-2551.5457
1156.8627,-2998.2722,-2402.3975,-1900.1234,557.6120,-2289.6191,-2123.0520
1176.4706,-2813.5066,-2261.3579,-1560.6176,578.3439,-1981.0685,-1795.6466
1196.0784,-2974.1418,-2200.3535,-1620.9475,577.6346,-2071.4114,-1847.7920
1215.6863,-3323.9045,-2202.5090,-1748.9132,587.3253,-2402.3308,-2067.9202
1235.2941,-3710.8032,-2227.2859,-1824.9474,584.5938,-2565.2756,-2133.5908
1254.9020,-3679.1245,-2254.5647,-1842.1278,577.3565,-2531.6084,-2151.1992
1274.5098,-3170.4543,-2270.9993,-1861.7648,570.5535,-2375.0269,-2148.3718
1294.1176,-2692.4861,-2145.6494,-1371.1262,570.3921,-1823.7638,-1624.3945
1313.7255,-2658.0579,-1990.9025,-1222.4858,594.5500,-1715.6617,-1492.9996
1333.3333,-2811.9758,-1884.8612,-1175.4240,604.4105,-1790.0591,-1515.6760
1352.9412,-3014.7791,-1789.7747,-927.2304,640.5725,-1637.3744,-1313.6960
