t,1,2,3,4,5,6,
0.0000,-19251.8555,17065.0078,-2377.2793,-1456.4619,2607.6492,-1448.0933
19.6078,-19019.0254,16959.8457,-2320.1113,-1317.9043,2623.6313,-1173.2002
39.2157,-19123.1992,17150.7148,-2330.1953,-1294.7666,2599.8081,-1168.8691
58.8235,-19712.9336,17492.8633,-1646.9961,-1414.8281,2109.0684,-916.0244
78.4314,-19993.9316,17587.7246,-1831.6611,-1024.1445,1394.9951,-1272.2441
98.0392,-20105.6660,17686.8145,-1840.9346,-901.6689,1244.8413,-1302.3911
117.6471,-19257.7852,17458.5371,-2325.7129,-1020.2871,2225.5413,-1249.7153
137.2549,-18881.8633,17132.3418,-2592.7080,-1458.4502,2643.0745,-1425.3066
156.8627,-18778.9141,17070.3164,-2543.0547,-1305.6436,2583.1860,-1270.7754
176.4706,-19325.9375,17340.5391,-1891.2100,-1636.7891,2279.0493,-1004.0464
196.0784,-19916.6250,17895.8730,-2095.0117,-1117.7725,1728.9421,-1258.0176
215.6863,-20202.4668,17982.2773,-1933.2236,-1106.1719,1384.0886,-1248.4565
235.2941,-19888.3477,17695.1484,-1902.9170,-1245.0059,1617.9429,-1210.9155
254.9020,-18920.8555,17279.2539,-2625.4043,-1064.9834,2375.1567,-1514.5151
274.5098,-18913.7871,17119.9863,-2375.5791,-1591.5664,2580.7302,-1265.7803
294.1176,-19332.3574,17304.0430,-2115.2158,-1958.8936,2506.0789,-1289.2983
313.7255,-19795.1055,17536.3672,-1879.7852,-2139.3359,2306.8879,-1307.3652
333.3333,-20155.1094,17656.0273,-1646.0615,-1277.0771,1220.2566,-1300.9009
352.9412,-20269.7148,17666.4551,-1642.9424,-1279.1738,1190.6558,-1396.2417
372.5490,-19160.5000,17094.5605,-2138.2881,-1110.0811,1985.7307,-1449.9746
392.1569,-19141.6816,17041.6953,-2291.8545,-1571.4521,2479.1157,-1472.0610
411.7647,-19217.5195,17033.2090,-2215.6045,-1450.2822,2411.0969,-1363.8276
431.3725,-19638.8477,17072.3965,-1786.4053,-2082.5498,2373.7378,-1368.7891
450.9804,-20254.1934,17095.6211,-542.1172,-2358.8926,1656.3804,-837.6177
470.5882,-19946.6094,17110.3242,-1193.0586,-1196.7676,980.3228,-1251.0410
490.1961,-19769.9570,17295.1758,-1409.2910,-1223.2949,1537.0361,-1134.0581
509.8039,-19036.3652,16920.0723,-2193.0068,-1553.6289,2411.0059,-1525.0347
529.4118,-19182.0586,16986.5742,-2101.6816,-1589.3379,2455.6875,-1346.2671
549.0196,-19383.1719,17077.4727,-1941.1523,-1725.7197,2479.0615,-1210.0967
568.6275,-19564.8828,16759.6816,-1579.2813,-1998.5898,2070.3740,-1514.7339
588.2353,-18973.4258,16628.6816,-2136.6777,-179.3633,1156.1147,-1826.6572
607.8431,-19638.1895,16978.0684,-1282.9902,-1080.7051,1232.4924,-1219.4482
627.4510,-19430.5957,17132.0137,-1969.6992,-1508.1875,2162.3069,-1554.0371
647.0588,-19023.1797,16965.5996,-2167.3818,-1549.7910,2546.5222,-1348.8979
666.6667,-19231.0195,17136.3027,-2073.5752,-1587.9648,2563.9485,-1205.1484
686.2745,-19430.0039,17228.5781,-2038.4551,-1561.3057,2425.8418,-1351.5615
705.8824,-19521.5430,16800.5859,-1044.2070,-1172.1445,1305.1563,-1079.1309
725.4902,-19870.3594,17029.0039,-1184.3340,-1058.1094,976.4902,-1300.6113
745.0980,-19508.3555,17099.6406,-1578.9727,-1071.4609,1585.3025,-1300.7031
764.7059,-18898.8398,16836.0117,-2245.3955,-1563.9160,2462.6218,-1597.6323
784.3137,-19219.5195,17227.9805,-2181.6035,-1600.4219,2611.9368,-1310.5620
803.9216,-19099.0723,17054.7637,-2129.0537,-1633.7354,2593.4077,-1268.2935
823.5294,-20008.1465,16693.0078,-954.4707,-2814.2012,1851.3567,-1508.2354
843.1373,-19719.4043,16802.4082,-1088.3301,-1181.1211,1217.7515,-1336.7051
862.7451,-19557.2383,16713.2754,-1197.1660,-1021.0840,1121.3867,-1363.9619
882.3529,-19344.8184,16769.6465,-1975.3008,-1559.4531,2121.2837,-1756.8438
901.9608,-19532.6641,17148.8730,-2084.2910,-1633.7813,2546.5420,-1511.0205
921.5686,-19202.1250,16868.3242,-2061.9414,-1587.4727,2579.5579,-1331.7412
941.1765,-19362.2461,16662.3184,-1654.6270,-1600.2617,2100.0701,-1422.2529
960.7843,-19877.9375,16796.8340,-1225.3594,-1669.3359,1581.4866,-1472.6934
980.3922,-19996.6309,16726.7285,-1017.3906,-1265.0664,905.0293,-1559.1836
1000.0000,-18853.1875,16208.1885,-1900.5273,-1337.8730,1864.4260,-1894.2471
1019.6078,-19653.6016,17067.3965,-1859.3398,-1733.1250,2330.3972,-1506.2695
1039.2157,-18990.3672,16630.0078,-2052.4551,-1571.5313,2534.4553,-1394.4063
1058.8235,-19270.0430,16898.9531,-1874.1504,-1693.1768,2434.2810,-1318.5879
1078.4314,-19854.0430,16977.3965,-740.0645,-1977.9590,1720.1221,-871.8086
1098.0392,-19629.5254,17138.7383,-1534.5996,-1045.9238,1508.4136,-1335.5264
1117.6471,-20120.6406,17199.9648,-1229.5742,-1273.2012,897.1572,-1366.7930
1137.2549,-19212.4043,17058.7246,-1874.7285,-1160.9580,1935.6531,-1372.5942
1156.8627,-18919.8555,17081.5273,-2288.0313,-1542.4092,2619.2444,-1407.7173
1176.4706,-19069.1406,17317.3770,-2262.1191,-1566.0566,2603.6289,-1250.3262
1196.0784,-19238.8359,17305.0059,-2049.1680,-1613.4736,2272.7454,-1305.6318
1215.6863,-19599.9023,17597.6953,-1871.5762,-1029.1924,1690.0566,-1248.7896
1235.2941,-20144.7773,17630.9805,-1398.0547,-1127.1494,999.9905,-1200.4185
1254.9020,-19911.1563,17469.2168,-1593.5332,-1116.8311,1132.6794,-1317.6636
1274.5098,-19100.9219,17275.4043,-2208.9004,-1172.8877,2162.9048,-1448.5098
1294.1176,-18565.5605,16915.0723,-2194.8945,-1403.2363,2448.8379,-1129.6753
1313.7255,-18922.0938,17331.3867,-2176.5303,-1385.6289,2346.0713,-1148.4214
1333.3333,-19001.7773,17455.5586,-2146.6299,-969.2705,1930.4976,-1174.6079
1352.9412,-19926.9277,18180.4395,-2111.2983,-912.6372,1485.7859,-1215.5554
1372.5490,-19441.3066,18037.8809,-2446.2432,-580.2480,1582.5271,-1250.2986
1392.1569,-19540.9531,17936.0664,-2274.5125,-1128.7510,1486.9967,-1288.5625
1411.7647,-18635.3418,17498.1563,-2338.3276,-916.9663,1930.1729,-969.5583
1431.3725,-18360.2793,17499.3770,-2477.4380,-957.2383,2145.8318,-881.6969
1450.9804,-18535.8613,17671.7148,-2564.3970,-1024.6379,2064.3284,-999.8092
1470.5882,-19337.1328,18474.5703,-2884.2798,-1056.5291,1991.4514,-1298.3875
1490.1961,-19141.1055,18386.9512,-2906.8755,-1123.7394,2080.7825,-1259.3585
1509.8039,-18304.5977,18265.9590,-3937.8289,-175.5999,2178.1033,-1665.6666
1529.4118,-17666.9238,17820.6152,-4025.4390,-35.1089,2130.8059,-1606.4548
1549.0196,-17648.6094,17774.3105,-3329.0254,-732.4688,2254.2341,-981.2144
1568.6275,-17637.5156,17854.4902,-3435.6152,-831.3115,2281.7605,-1038.8213
1588.2353,-18002.7324,18107.2715,-3373.5449,-1251.1338,2371.4597,-1131.2739
1607.8431,-18277.3086,18243.4902,-3042.6523,-1616.4004,2389.6257,-1019.3525
