t,1,2,3,4,5,6,
0.0000,-319.8343,1475.6124,-1039.9810,286.7041,-2817.4622,-364.2184
19.6078,-275.9049,1464.1953,-1042.9010,289.3211,-2806.9790,-368.1290
39.2157,-287.0336,1471.6349,-1039.5905,293.2702,-2816.7200,-363.7955
58.8235,-296.6933,1458.6030,-1048.3051,293.0311,-2806.2578,-368.8340
78.4314,-377.9636,1465.7432,-1044.5941,298.9993,-2825.2581,-370.5168
98.0392,-378.9224,1455.8949,-1027.6958,302.3871,-2825.5757,-375.6250
117.6471,-379.1545,1449.8987,-1054.4939,282.5741,-2827.1111,-381.4279
137.2549,-318.7205,1444.3495,-1036.1873,303.3882,-2805.3403,-374.7513
156.8627,-284.0696,1394.7295,-1033.8186,293.0852,-2747.6252,-370.0906
176.4706,-300.3494,1432.9681,-1045.5486,307.6728,-2794.3586,-378.3573
196.0784,-327.4737,1458.0504,-1014.9308,336.8883,-2810.6423,-378.1608
215.6863,-351.0013,1456.4141,-1026.3193,318.6389,-2823.0588,-382.2250
235.2941,-336.7600,1457.4043,-1028.3167,314.9033,-2832.8232,-392.9635
254.9020,-307.2185,1466.7153,-1067.0775,290.5199,-2844.9846,-395.1290
274.5098,-320.0625,1413.0557,-1046.1686,281.6754,-2777.5742,-387.6149
294.1176,-348.1758,1446.0146,-1082.2787,269.1043,-2817.4802,-395.6896
313.7255,-319.0252,1452.3793,-1074.9438,299.1712,-2822.9106,-395.2571
333.3333,-339.7291,1450.6735,-1099.6075,290.3745,-2823.9280,-390.0433
352.9412,-346.4575,1424.6678,-1076.3606,300.6364,-2802.8843,-396.3672
372.5490,-359.5302,1435.2068,-1086.4954,289.5012,-2804.6816,-391.1423
392.1569,-355.2311,1415.3694,-1075.6907,308.3956,-2801.8501,-398.0847
411.7647,-336.4551,1417.4323,-1097.3740,297.8706,-2803.1147,-399.8759
431.3725,-408.0405,1425.9373,-1119.6255,278.5665,-2813.8477,-400.4824
450.9804,-405.7895,1417.9539,-1164.0977,265.2903,-2815.0073,-398.6949
470.5882,-420.1322,1430.5526,-1162.0994,264.7784,-2833.9495,-403.5502
490.1961,-421.1529,1421.9362,-1159.3773,272.8246,-2813.6252,-405.2588
509.8039,-354.2222,1390.4783,-1171.8862,278.7966,-2781.8245,-405.3608
529.4118,-361.7891,1377.7327,-1180.9795,272.2094,-2773.9111,-399.5858
549.0196,-373.4092,1383.0797,-1198.5831,270.2534,-2781.8896,-407.4553
568.6275,-373.5293,1377.5592,-1196.1243,279.3548,-2772.0503,-401.9216
588.2353,-407.0414,1381.1359,-1211.5038,271.4900,-2780.7170,-412.8997
607.8431,-407.6393,1412.7040,-1236.3562,278.2327,-2809.4185,-412.8948
627.4510,-420.8166,1399.9656,-1231.8119,258.4667,-2791.1143,-415.9610
647.0588,-422.5306,1410.0586,-1268.7178,243.2044,-2802.3850,-426.8747
666.6667,-407.0162,1408.2791,-1302.9537,250.7502,-2788.7334,-417.9572
686.2745,-439.3717,1403.4229,-1290.5454,256.5975,-2779.7395,-417.5901
705.8824,-464.9211,1448.8014,-1322.5463,245.7114,-2827.6438,-421.9146
725.4902,-473.9153,1466.8916,-1319.7979,268.1003,-2835.4182,-424.8885
745.0980,-464.3173,1446.2131,-1354.3777,246.0181,-2815.8860,-424.6317
764.7059,-489.6262,1465.9373,-1344.0087,251.1539,-2816.4875,-426.2503
784.3137,-498.0250,1450.2256,-1346.1812,255.8603,-2784.1721,-421.5795
