t,1,2,3,4,5,6,
0.0000,3270.0085,185.6216,-1298.6714,157.0541,1932.2306,-166.4814
19.6078,3307.3059,132.5425,-1222.5879,76.8340,2128.9941,-125.6531
39.2157,3621.8037,89.0879,-1014.4648,452.3064,1822.2732,-503.4796
58.8235,894.3903,-824.8003,637.9033,503.7804,2080.4397,-1660.5308
78.4314,-4654.6631,-2902.1868,2170.7336,-90.4364,2321.0498,-827.8539
98.0392,-7308.2993,-2126.5283,1326.0945,-30.1148,2505.1606,-27.2611
117.6471,-6585.9927,-3291.6729,1621.6660,628.2187,2493.9670,-84.5091
137.2549,-3733.2781,-2867.9211,1561.1035,1653.4596,2562.1587,-412.7334
156.8627,338.0835,-1567.6499,1919.9927,1230.2371,2568.3982,-575.5054
176.4706,-1300.6855,-1853.5396,1802.8367,1088.4919,2712.3391,-562.6533
196.0784,-4509.1484,-2881.8826,1531.5564,1304.3972,2859.9109,-505.4924
215.6863,-5599.1260,-3278.9404,1424.9977,1282.6146,2630.2463,-548.3445
235.2941,-6825.9375,-3199.4512,1355.8345,1037.4386,2810.2695,-308.2703
254.9020,-6104.1479,-3217.1792,1492.4397,1193.7770,2685.9729,-276.7618
274.5098,3141.7083,-590.1006,1075.2861,773.7332,2313.8384,-376.5495
294.1176,3380.5352,109.3994,-1128.6797,209.7754,1954.6500,-254.2869
313.7255,3307.4587,186.8882,-1257.7793,276.6337,1976.0356,-325.2452
333.3333,3251.2290,115.7949,-1339.1323,228.5518,1855.4030,-371.7063
352.9412,2900.5872,64.6113,-1118.1792,624.1320,1969.8491,-683.2030
372.5490,2821.9993,-441.4561,482.3984,550.8646,2261.5664,-618.5011
392.1569,3195.9316,161.9878,-1213.4209,157.0675,2080.9270,-167.4186
411.7647,3108.1599,120.6621,-1152.0996,70.3060,2321.1221,-125.2231
431.3725,3016.5669,180.4531,-1249.1226,168.4529,2340.9211,-134.4117
450.9804,3328.8005,130.0786,-1251.2041,60.7411,2087.0728,-86.8171
470.5882,3655.6270,261.1274,-1412.0791,238.1987,1676.1895,-239.6198
490.1961,2445.4558,100.8452,-932.9521,133.6493,2126.4622,-1115.1770
509.8039,-2586.9280,-3003.6636,1886.6256,428.6562,2533.7866,-415.7247
529.4118,1133.0247,-1800.3188,1830.3208,851.9908,2187.9768,-444.3046
549.0196,2802.3892,-279.8691,-390.5391,484.1433,2078.7412,-379.8702
568.6275,3543.9951,178.4683,-1174.9131,74.8645,1974.3624,-159.8580
588.2353,3084.6870,245.9922,-1315.0391,177.4548,2326.6758,-169.0624
607.8431,2596.1411,133.6787,-1068.6323,133.2072,2891.6167,-195.6203
627.4510,2197.6023,207.8130,-1071.5308,266.9893,3283.9685,-234.6912
647.0588,2312.2158,135.6968,-984.5469,151.9309,3232.5015,-213.0836
666.6667,2401.7471,193.6826,-1102.5977,248.8461,3045.4551,-213.8768
686.2745,2671.5908,118.1304,-1046.5376,117.2540,2812.9160,-174.7452
705.8824,2992.6079,244.9072,-1299.2129,294.9293,2412.9421,-142.7413
725.4902,3775.6741,69.2466,-1061.4233,-28.9427,2049.2693,-98.6595
745.0980,-1949.9395,-3115.6323,1035.3003,-1112.9348,1613.3137,-1872.6472
764.7059,-6837.8306,712.2427,436.1191,-291.5126,1875.4163,-148.3050
784.3137,-7299.1621,-15.8730,1866.9453,440.0155,2079.1951,-252.4783
803.9216,-6779.2358,50.6255,1918.8906,229.4380,2047.7091,-258.8699
823.5294,-6971.7163,62.8398,1766.1455,330.5149,2161.1621,-287.4927
843.1373,-6885.1777,0.9590,1855.9434,199.3723,2158.2112,-257.8968
862.7451,-7158.0347,73.5195,1805.6948,330.0959,2409.2554,-277.6358
882.3529,-7062.7334,18.3291,1873.5728,249.8856,2304.1104,-340.1662
901.9608,-7160.4116,121.3291,1887.9775,274.5626,2416.2332,-265.8290
921.5686,-6755.1689,78.9624,1903.8984,-5.6870,2554.2515,158.6916
941.1765,-8176.9688,-1989.1479,-805.1008,1656.3448,1882.4948,346.7774
960.7843,-8274.7178,-3969.4839,-629.9673,3517.1987,2199.1292,-379.6526
980.3922,-6747.9497,416.4409,1650.9600,30.4038,2229.2727,-109.5032
1000.0000,-6666.0342,114.6860,1803.0552,110.7666,1962.2705,-256.3792
1019.6078,-6667.7539,71.9067,1792.9463,311.1825,1859.8960,-234.7219
1039.2157,-6777.4043,8.9263,1834.3438,189.7369,2045.3400,-252.5322
1058.8235,-7106.6733,80.0391,1778.5513,345.3407,2321.5923,-300.6814
1078.4314,-7158.7871,25.7036,1899.0723,227.9406,2486.5308,-291.9290
1098.0392,-7224.8320,78.7876,1839.1196,319.3545,2529.2959,-258.6232
1117.6471,-7182.8135,25.7295,1945.5659,181.8757,2610.7380,-213.0164
1137.2549,-6968.8491,78.9473,1927.6426,146.5599,2512.8828,-4.1509
1156.8627,-6735.8281,-44.8643,1625.5664,74.8934,2301.1909,394.9379
1176.4706,-7495.5015,-361.1431,488.2759,743.0739,2143.2698,276.2555
1196.0784,-8037.9082,-1117.8999,-331.9741,1584.9033,2283.9888,86.5381
1215.6863,645.3288,333.5845,751.9701,1753.7673,2195.0854,-285.4950
1235.2941,3205.3418,-444.2241,1308.9985,980.2080,2368.5371,-312.7094
1254.9020,3607.1743,42.0249,-614.5791,311.3153,2140.6060,-257.9883
1274.5098,3216.3811,62.6060,-1186.9302,51.2092,2204.0867,-171.2231
1294.1176,3116.4922,175.2251,-1280.2090,173.7981,2189.6213,-140.9204
1313.7255,3248.9172,108.4937,-1147.6094,40.8752,2170.2244,-106.5117
1333.3333,2705.5605,173.4756,-1158.5103,228.5662,2676.0361,-187.1760
1352.9412,2582.2034,143.8892,-1039.1621,108.9595,2941.6125,-178.4523
1372.5490,2394.2751,186.3384,-1106.7324,261.1564,3033.8713,-221.1229
1392.1569,2626.2190,139.1426,-1097.2612,142.4427,2862.9492,-152.8126
1411.7647,3499.6785,185.8364,-1276.6060,130.7416,1957.3040,-65.1492
1431.3725,4227.1079,450.5659,-805.5703,-626.4658,1782.1982,-381.5295
1450.9804,763.2231,-1416.4517,2193.6033,-1325.0398,2692.1143,-263.0403
1470.5882,2081.9373,-1020.9741,1418.6479,-177.8763,2190.3499,-268.4085
1490.1961,3331.9075,-270.3525,124.5181,479.8595,2103.4429,-447.4056
1509.8039,3348.8945,-147.9385,291.7295,92.1074,2262.8137,-464.5685
1529.4118,-1519.6177,-1701.3330,1137.2476,-29.7817,2804.2532,-476.7407
1549.0196,-7885.7891,-2293.4829,122.7507,-266.3310,2144.6519,-577.1315
1568.6275,-7483.5283,-1714.0103,-38.2705,88.5550,2040.5813,299.4632
1588.2353,-4249.4854,-2935.6416,277.4921,2041.9573,2022.6453,-210.0785
1607.8431,3100.9587,-448.1655,318.8828,779.2322,1998.9268,-254.8083
1627.4510,3402.3435,-85.2256,-601.2451,426.2743,2145.8252,-391.3397
1647.0588,3205.0784,64.8677,-720.5356,411.4948,2076.9238,-440.4648
1666.6667,2488.6296,-306.3667,-152.6792,518.4000,2118.1450,-653.3981
1686.2745,2710.9731,-424.5625,-65.4375,314.7803,2199.0918,-108.2845
1705.8824,3363.3755,67.2026,-956.8467,108.8505,2033.4702,-165.4261
1725.4902,3260.9175,171.2559,-1294.2744,180.3024,2046.3535,-155.2563
