t,AF3,F7,F3,F4,F8,AF7
5058.8235,-1044.8995,873.4914,1405.134,1355.6652,-291.5132,-14.3814
5078.4314,-1075.8208,865.5026,1381.2439,1345.5524,-291.419,-18.4639
5098.0392,-1081.0076,870.5643,1374.1766,1355.6989,-291.5067,-21.2839
5117.6471,-1054.8276,910.3634,1398.2286,1388.4523,-293.4242,-14.4519
5137.2549,-1087.9889,908.6854,1404.3328,1374.644,-289.5013,-15.2959
5156.8627,-1093.8647,901.4166,1417.1597,1375.4044,-292.4322,-23.5093
5176.4706,-1079.8713,925.83,1432.3203,1382.6344,-292.4915,-11.2445
5196.0784,-1143.8506,851.202,1381.2089,1342.5856,-292.4392,-30.5465
5215.6863,-1205.8409,809.8599,1344.2909,1305.637,-291.4858,-45.2633
5235.2941,-1191.8528,830.1654,1354.0895,1316.5123,-288.4473,-35.5631
5254.902,-1144.9139,884.9214,1407.363,1371.6891,-288.4829,-28.2267
5274.5098,-1097.0181,912.2054,1421.2358,1379.63,-294.4482,-29.5273
5294.1176,-1112.9119,908.9839,1430.3997,1394.6069,-290.4771,-28.2131
5313.7255,-1139.1097,873.0214,1415.2029,1378.5859,-292.4534,-33.5772
5333.3333,-1123.8604,874.039,1373.3547,1346.6215,-293.4708,-31.1835
5352.9412,-1155.1243,869.93,1383.1375,1350.6343,-290.4604,-36.5723
5372.549,-1157.8101,866.1118,1390.3546,1344.4969,-294.4647,-28.1901
5392.1569,-1076.0479,923.8919,1447.0758,1386.631,-291.4647,-16.5804
5411.7647,-1086.8268,901.1727,1433.3877,1378.5472,-291.4625,-21.166
5431.3725,-1092.0431,904.8293,1441.0591,1411.7029,-290.4689,-13.6031
5450.9804,-1146.8879,849.1235,1386.2173,1338.5272,-293.4575,-34.2363
5470.5882,-1079.9926,911.9164,1424.0797,1372.619,-290.4719,-19.5736
5490.1961,-1114.9086,865.1606,1391.1461,1345.4191,-290.456,-34.2334
5509.8039,-1102.1188,865.843,1394.1909,1345.7412,-288.4765,-32.5595
5529.4118,-1071.9988,899.3298,1419.3057,1376.2805,-293.4517,-31.1657
5549.0196,-1074.0615,886.7701,1408.2162,1375.6729,-292.4757,-31.5942
5568.6275,-1058.012,900.2275,1407.1964,1412.396,-289.4539,-32.2234
5588.2353,-1040.0891,889.7613,1400.2887,1401.8188,-290.4774,-28.609
5607.8431,-1141.0741,824.4042,1330.0859,1336.1782,-291.4508,-42.2288
5627.451,-1086.0677,871.8102,1370.433,1351.8304,-292.4787,-40.6216
5647.0588,-1145.9341,836.2976,1339.9255,1328.1031,-291.4488,-44.2551
5666.6667,-1134.8943,839.6006,1346.3738,1348.9594,-293.4792,-39.5627
5686.2745,-1092.088,869.3676,1383.9882,1385.0367,-292.4481,-41.1956
5705.8824,-1075.9238,858.603,1373.329,1365.024,-283.4851,-39.555
5725.4902,-1110.1025,791.3611,1274.7925,1281.0302,-294.4479,-47.2599
5745.098,-1130.8699,812.7911,1294.3969,1296.1105,-284.4832,-60.5962
5764.7059,-1133.1653,812.3106,1305.7148,1305.9629,-291.45,-53.2413
5784.3137,-1144.844,808.6908,1282.6288,1317.2371,-290.479,-51.548
5803.9216,-1163.2413,817.2706,1284.7583,1315.7614,-287.4543,-62.2942
5823.5294,-1161.8822,815.6082,1296.6812,1329.3206,-292.4756,-61.5338
5843.1373,-1163.3158,800.3962,1292.6359,1314.6069,-290.4553,-61.2601
5862.7451,-1161.8164,811.7398,1293.7494,1316.3822,-298.4677,-47.4828
5882.3529,-1179.3737,817.2365,1277.485,1282.522,-295.4554,-62.3314
5901.9608,-1170.7286,815.6559,1255.738,1294.6084,-297.4654,-60.5352
5921.5686,-1165.4386,809.202,1264.4703,1284.5071,-296.4587,-61.3037
5941.1765,-1179.6442,826.7036,1246.777,1268.6281,-297.4609,-62.4458
5960.7843,-1201.4399,818.2475,1247.3743,1284.4032,-296.4627,-77.3797
5980.3922,-1174.5264,826.737,1258.921,1308.7106,-297.457,-68.4736
6000,-1192.541,803.0819,1218.2144,1288.2833,-297.4664,-57.4038
6019.6078,-1150.337,843.8547,1269.135,1324.8103,-291.4562,-61.434
6039.2157,-1188.6664,837.1925,1227.1665,1290.0745,-288.4773,-66.3749
6058.8235,-1197.3573,828.9781,1222.084,1282.0018,-292.4517,-71.4101
6078.4314,-1164.865,831.0983,1242.1315,1287.0181,-290.4805,-64.4719
6098.0392,-1163.3208,824.9127,1263.2905,1283.1633,-292.4456,-73.4021
6117.6471,-1170.8674,818.0797,1246.9736,1290.8982,-291.4868,-73.4467
6137.2549,-1159.0674,823.892,1249.403,1285.17,-290.4384,-62.3225
6156.8627,-1190.8867,775.0242,1197.7904,1264.92,-291.4938,-77.5097
6176.4706,-1167.0763,788.077,1218.5144,1250.3612,-279.439,-86.3306
6196.0784,-1158.1067,808.8929,1240.7269,1275.7512,-295.4995,-80.5196
6215.6863,-1154.0679,810.1718,1184.6068,1244.3694,-291.4231,-95.3402
6235.2941,-1125.105,833.9054,1196.7046,1278.5862,-291.5094,-77.5635
6254.902,-1151.7843,829.249,1168.5712,1254.5751,-292.4138,-94.2612
6274.5098,-1104.1512,837.7369,1185.6161,1278.4825,-286.5215,-78.5554
6294.1176,-1117.7225,789.1296,1167.8231,1250.6899,-295.4034,-89.2318
6313.7255,-1107.298,799.8509,1173.4526,1245.3491,-288.5292,-92.6207
6333.3333,-1130.777,798.2737,1166.848,1226.8146,-290.3975,-91.2213
6352.9412,-1143.3197,790.7007,1147.292,1217.26,-290.5367,-94.6702
6372.549,-1162.6772,773.2737,1127.994,1210.9274,-291.3899,-96.1912
6392.1569,-1133.3267,776.5894,1113.1727,1184.1354,-290.545,-95.663
6411.7647,-1118.536,799.493,1130.0377,1195.8873,-291.379,-92.1264
6431.3725,-1103.3994,788.6177,1128.9923,1224.0015,-290.5558,-97.7096
6450.9804,-1095.4449,793.513,1141.1117,1227.9536,-291.368,-94.1159
6470.5882,-1051.5598,825.4955,1168.9196,1259.8728,-292.5654,-94.7582
6490.1961,-1069.2864,816.4938,1136.2606,1228.05,-293.3565,-92.0691
6509.8039,-1048.5673,830.3915,1139.7566,1224.8644,-296.5734,-96.7164
6529.4118,-1056.28,789.5518,1108.3779,1194.2726,-283.3524,-95.1113
6549.0196,-1067.689,815.4116,1117.7065,1215.7357,-289.5879,-98.7607
6568.6275,-1072.2039,797.6201,1098.3502,1185.3092,-289.3384,-100.0866
6588.2353,-1032.7021,822.2507,1126.6459,1224.6925,-286.6008,-95.8061
6607.8431,-1080.0002,790.7919,1095.4369,1188.3453,-295.3234,-104.0049
6627.451,-1103.7651,765.1204,1050.5571,1153.7117,-290.6086,-110.8335
6647.0588,-1102.9316,778.9803,1071.6345,1170.5447,-287.3171,-111.9622
6666.6667,-1079.9366,812.1589,1105.3621,1202.448,-293.6184,-102.8727
6686.2745,-1038.0276,808.8661,1099.6876,1212.4674,-280.3105,-96.9395
6705.8824,-1018.8527,801.9364,1100.3381,1224.4763,-293.6295,-95.8793
6725.4902,-1025.9142,802.0255,1084.7003,1221.5787,-291.2921,-97.9687
6745.098,-1011.0078,799.0574,1082.3846,1214.5292,-289.6431,-104.9372
6764.7059,-1069.9016,759.0834,1043.8735,1189.6523,-291.2834,-116.8951
6784.3137,-1069.9873,757.9317,1041.1965,1172.4022,-290.6523,-121.8867
6803.9216,-1077.7468,748.1249,1025.8536,1126.5908,-290.2719,-129.947
6823.5294,-1093.015,727.8369,1010.1406,1117.2477,-289.6647,-126.9045
6843.1373,-1111.6794,737.1548,1008.9048,1120.7378,-292.2602,-127.9115
6862.7451,-1048.1095,762.7981,1028.1683,1158.2401,-284.6788,-128.9404
6882.3529,-1036.7212,771.357,1027.0349,1165.7842,-294.2476,-119.9103
6901.9608,-1045.0729,733.7801,1024.0123,1132.3251,-287.6869,-130.9762
