TIME,AF3,F7,F3,F4,F8,AF4
1616755,-58,-875,356,590,-57,32
1616787,-112,-998,351,655,-141,38
1616805,-167,-1078,339,659,-209,0
1616822,-154,-1114,364,660,-150,61
1616838,-153,-1167,294,608,-167,33
1616855,-192,-1191,165,590,-155,68
1616872,-203,-1247,148,557,-150,33
1616903,-204,-1299,110,492,-156,45
1616921,-218,-1322,164,588,-169,61
1616937,-210,-1319,175,580,-132,105
1616954,-209,-1343,189,588,-119,128
1616970,-213,-1343,182,591,-134,134
1616987,-180,-1354,188,579,-125,171
1617019,-214,-1369,168,570,-153,154
1617036,-191,-1371,157,563,-105,190
1617054,-211,-1374,154,554,-146,181
1617070,-219,-1379,158,549,-134,178
1617087,-210,-1386,155,553,-126,199
1617104,-234,-1416,159,545,-123,201
1617135,-180,-1367,154,548,-64,247
1617153,-191,-1378,150,551,-65,239
1617169,-203,-1381,155,549,-31,235
1617187,-215,-1381,156,559,-34,206
1617203,-208,-1373,163,574,13,265
1617220,-218,-1376,172,605,2,244
1617254,-218,-1411,171,593,-51,248
1617270,-216,-1423,173,574,-55,268
1617287,-234,-1411,177,609,-90,240
1617303,-244,-1462,204,646,-130,226
1617320,-264,-1452,201,639,-120,257
1617337,-257,-1453,190,619,-117,273
1617368,-246,-1439,134,510,-93,294
1617386,-248,-1411,114,460,-66,339
1617403,-247,-1427,154,531,-66,319
1617418,-245,-1409,184,548,-70,354
1617436,-214,-1413,160,546,-111,326
1617452,-174,-1396,194,546,-78,353
1617485,-183,-1373,186,543,-107,342
1617502,-192,-1375,173,545,-115,325
1617519,-202,-1355,180,561,-108,327
1617536,-194,-1328,199,572,-87,372
1617553,-193,-1321,190,574,-97,368
1617569,-171,-1294,197,583,-127,362
1617602,-156,-1294,201,587,-147,337
1617619,-128,-1280,216,578,-149,324
1617636,-164,-1286,217,586,-149,303
1617653,-125,-1257,216,580,-122,299
1617669,-147,-1244,216,574,-124,313
1617686,-112,-1230,214,575,-82,320
1617718,-89,-1197,245,575,-72,305
1617736,-143,-1230,193,567,-121,255
1617752,-125,-1183,212,568,-91,301
1617768,-101,-1156,238,568,-37,336
1617786,-148,-1161,190,564,-108,284
1617802,-165,-1157,206,570,-80,296
1617834,-134,-1106,228,572,-48,363
1617852,-183,-1147,196,555,-96,300
1617868,-214,-1163,182,565,-116,236
1617884,-197,-1133,194,568,-123,266
1617904,-125,-1105,208,576,-102,322
1617920,-165,-1091,211,565,-74,332
1617984,-230,-1067,211,569,-83,243
1618001,-222,-1040,216,568,-49,305
1618020,-213,-1007,203,535,-35,298
1618035,-240,-1010,190,533,-53,305
1618067,-178,-969,256,577,16,344
1618085,-193,-987,264,610,33,366
1618100,-194,-980,281,681,17,321
1618118,-209,-983,276,667,-30,295
1618134,-190,-958,260,606,-6,331
1618152,-212,-949,217,499,-11,323
1618183,-272,-949,215,553,-49,323
1618201,-263,-930,191,546,-74,292
1618250,-278,-919,180,537,-71,277
1618283,-213,-837,176,480,-3,350
1618316,-256,-814,183,484,-15,324
1618333,-233,-755,206,522,-32,319
1618350,-195,-715,202,495,-32,361
1618367,-186,-665,179,480,-123,321
1618416,-93,-578,215,509,-156,332
1618449,-154,-585,205,503,-120,312
1618483,-170,-608,192,504,-94,300
1618500,-175,-588,209,492,-88,339
1618517,-210,-610,167,488,-134,302
1618549,-164,-548,202,462,-137,404
1618583,-235,-503,183,485,-140,444
1618600,-186,-498,215,482,-114,518
1618633,-180,-464,259,534,-87,549
1618666,-266,-463,303,614,-113,547
1618699,-274,-509,251,532,-105,475
1618716,-258,-506,259,505,-74,501
1618733,-257,-447,248,468,-59,532
1618750,-238,-369,220,423,-81,561
1618767,-211,-299,222,400,-42,650
1618784,-207,-302,182,349,-23,671
1618815,-279,-430,172,347,-70,598
1618832,-300,-431,234,411,-76,561
1618850,-288,-459,214,406,-57,531
1618866,-297,-426,205,407,-25,529
1618883,-309,-394,199,408,-34,525
1618899,-321,-389,187,400,-23,526
1618931,-306,-343,213,443,0,586
1618949,-322,-299,229,463,-27,606
1618966,-335,-290,228,444,-21,582
1618983,-332,-225,212,427,-34,630
1618999,-339,-214,209,436,-26,630
1619016,-312,-182,241,448,-4,640
1619048,-263,-139,260,491,-12,612
1619065,-195,-116,284,505,5,680
1619083,-116,-90,311,532,29,765
1619099,-92,-50,330,542,40,787
1619115,-103,-37,332,557,43,789
1619132,-193,-49,321,565,4,717
1619164,-206,-11,328,570,8,692
1619182,-220,-21,314,570,-38,648
1619199,-234,-31,317,570,-35,611
1619215,-235,-35,311,568,-15,587
1619232,-271,-36,290,549,-6,494
1619248,-248,-37,294,530,1,458
1619281,-240,-65,307,537,19,497
1619298,-289,-99,283,541,-43,455
1619315,-237,-53,310,544,7,514
1619332,-248,-61,298,536,72,583
1619349,-239,-62,275,525,117,604
1619365,-294,-69,307,513,46,609
1619397,-221,-2,296,501,91,703
1619415,-248,1,280,506,87,721
1619430,-254,-13,270,510,79,658
1619447,-275,-28,275,512,60,630
1619465,-242,-2,298,513,93,616
1619481,-234,-12,295,507,65,588
1619513,-254,-7,240,492,56,460
1619530,-278,0,242,483,23,431
1619548,-274,17,234,480,66,413
1619565,-232,43,253,483,64,449
1619581,-303,4,211,478,45,379
1619598,-288,26,245,471,41,387
1619630,-273,11,244,477,108,412
1619647,-278,-5,237,491,67,373
1619664,-281,2,252,507,61,389
1619681,-289,-19,243,504,49,405
1619696,-237,10,278,503,101,454
1619714,-245,-4,252,499,49,422
1619747,-229,-29,261,506,58,474
1619764,-244,-27,264,508,64,478
1619781,-202,-27,282,518,77,445
1619798,-181,-26,279,528,58,443
1619814,-300,-37,288,537,87,414
1619831,-349,-45,314,538,59,381
1619863,-319,0,309,544,6,329
1619880,-318,19,317,551,-55,268
1619897,-311,60,304,553,-134,245
1619913,-320,60,304,556,-121,222
1619930,-309,76,321,567,-128,254
1619948,-266,102,328,564,-51,332
1619979,-283,129,324,566,-111,229
1619997,-363,82,303,562,-202,157
1620013,-262,148,333,563,-71,253
1620030,-287,144,335,566,-101,210
1620047,-273,163,328,562,-75,211
1620064,-284,137,319,546,-97,164
1620095,-254,158,325,536,-57,181
1620113,-284,118,299,529,-109,107
1620129,-236,137,324,543,-78,141
1620146,-232,151,313,549,-93,98
1620162,-273,149,281,550,-114,110
1620180,-283,189,301,545,-106,81
1620212,-226,232,326,558,-76,139
1620230,-207,230,334,563,-57,177
1620246,-196,232,346,564,-50,177
1620263,-174,253,356,564,-74,178
1620279,-148,252,346,565,-96,164
1620296,-114,293,360,565,-56,231
1620313,-171,244,343,552,-67,213
1620330,-113,263,338,566,-17,234
1620346,-161,245,323,561,-68,189
1620363,-143,256,349,563,-25,245
1620381,-127,275,351,555,-23,224
1620397,-121,289,351,556,-1,233
1620414,-121,256,354,555,-27,222
1620430,-129,236,349,553,5,226
1620446,-111,268,348,548,-5,192
1620464,-50,297,370,548,69,267
1620479,-157,236,333,556,-45,163
1620497,-108,239,342,556,1,160
1620513,-139,234,359,556,-36,136
1620530,-126,180,327,554,-41,129
1620546,-150,223,364,548,5,130
1620563,-157,198,319,550,-35,44
1620580,-178,197,334,562,-26,28
1620596,-212,182,314,566,-68,5
1620613,-189,194,323,566,-29,-6
1620630,-173,213,328,566,-16,7
1620646,-213,199,322,564,-32,-44
1620663,-182,213,322,559,-15,-28
1620680,-178,222,322,558,-34,-38
1620696,-186,235,325,565,-3,-55
1620713,-189,218,320,563,-17,-59
1620730,-171,218,323,564,-9,-63
1620747,-227,184,314,566,-77,-103
1620763,-216,209,301,567,-32,-122
1620780,-199,216,330,563,-23,-119
1620796,-198,213,299,571,-14,-133
1620813,-210,223,336,571,-36,-145
1620830,-216,215,314,574,-32,-145
1620847,-171,231,324,565,-26,-132
1620864,-152,266,332,560,10,-102
1620880,-192,241,320,558,40,-80
1620910,-159,267,334,551,-3,-36
1620928,-154,239,324,544,-6,-60
1620944,-103,277,343,546,30,-9
1620961,-95,270,350,557,58,19
1620978,-60,306,369,548,109,67
1620995,-83,267,334,542,64,7
1621011,-88,277,347,541,86,13
1621028,-65,293,333,542,64,3
1621045,-81,276,351,542,66,-30
1621061,-63,290,362,541,78,-4
1621079,-71,291,345,546,66,-57
1621095,-66,313,379,546,115,-33
1621112,-51,328,373,548,120,-50
1621129,-98,309,371,550,102,-92
1621145,-60,309,359,555,90,-93
1621162,-89,292,358,558,59,-104
1621178,-84,281,359,549,41,-185
1621196,-120,285,359,559,29,-186
1621213,-112,289,334,545,33,-216
1621229,-84,303,355,555,5,-260
1621259,-152,269,323,554,-39,-327
1621276,-128,290,310,556,-36,-332
1621294,-115,338,336,550,13,-305
1621310,-127,338,337,553,-6,-326
1621327,-121,334,300,548,13,-343
1621344,-168,311,303,547,-4,-398
1621361,-115,329,318,552,-33,-391
1621378,-163,340,299,549,11,-406
1621396,-114,332,309,544,-2,-409
1621412,-178,343,292,548,-4,-424
1621428,-160,342,295,547,-7,-445
1621445,-149,351,291,548,2,-440
1621461,-166,360,296,546,5,-432
1621478,-164,354,283,561,24,-412
1621495,-184,332,292,561,-46,-458
1621512,-161,380,293,561,32,-382
1621528,-136,386,304,560,25,-397
1621546,-147,383,301,553,35,-400
1621562,-148,406,306,550,63,-378
1621578,-148,402,307,551,29,-402
1621608,-188,384,297,556,36,-445
1621625,-179,373,288,557,45,-436
1621642,-141,378,301,550,69,-445
1621659,-181,355,286,561,23,-461
1621676,-188,353,291,556,33,-455
1621693,-221,312,286,552,21,-481
1621710,-203,327,294,552,-6,-475
1621726,-196,325,302,565,19,-434
1621744,-213,300,290,563,41,-484
1621759,-233,266,279,565,-32,-523
1621776,-204,284,295,563,59,-482
1621792,-195,282,303,565,57,-482
1621809,-232,256,288,565,30,-518
1621841,-241,225,274,567,-15,-563
1621858,-268,240,297,565,35,-531
1621876,-212,273,306,566,70,-515
1621891,-249,275,296,567,79,-513
1621909,-231,275,290,564,56,-533
1621926,-218,290,306,566,98,-523
1621958,-195,293,312,566,86,-513
1621976,-176,323,300,567,102,-500
1621993,-203,304,289,565,75,-513
1622010,-198,292,302,567,43,-505
1622027,-186,310,294,562,48,-486
1622043,-187,308,293,562,62,-472
1622074,-217,311,283,557,32,-478
1622092,-185,329,292,563,68,-396
1622107,-214,337,298,550,29,-410
1622125,-182,339,302,557,38,-430
1622143,-176,352,305,564,65,-383
1622159,-193,332,294,556,17,-429
1622191,-194,334,284,558,42,-468
1622208,-184,336,307,563,25,-460
1622225,-178,349,305,564,61,-468
1622242,-204,343,290,557,60,-492
1622258,-231,325,288,561,37,-529
1622275,-177,330,317,562,38,-531
1622291,-252,293,282,558,-6,-567
1622308,-231,292,292,562,4,-561
1622325,-242,304,300,556,2,-536
1622342,-224,314,305,562,13,-528
1622358,-210,325,309,566,0,-533
1622407,-230,311,298,563,-7,-517
1622439,-243,300,288,559,-32,-543
1622457,-245,302,284,566,2,-525
1622474,-239,306,284,559,-39,-572
1622491,-251,312,267,566,-29,-563
1622508,-240,336,289,566,-20,-543
1622524,-237,328,270,567,-21,-544
1622542,-246,327,263,564,-27,-547
1622558,-257,312,272,565,-30,-558
1622574,-230,336,285,568,-6,-525
1622590,-272,325,266,564,-37,-541
1622608,-240,327,265,570,-23,-540
1622624,-243,343,264,568,-50,-542
1622640,-222,318,273,571,-20,-524
1622672,-239,327,275,567,-27,-529
1622690,-227,348,283,565,-26,-510
1622707,-212,355,289,565,-15,-516
1622723,-242,357,275,565,-64,-551
1622740,-215,361,283,564,-39,-562
1622757,-206,370,292,568,-49,-531
1622790,-244,333,247,566,-126,-592
1622809,-242,357,244,564,-101,-603
1622826,-244,366,252,563,-129,-598
1622842,-245,374,254,566,-90,-562
1622859,-202,369,263,568,-116,-558
1622875,-211,394,264,563,-89,-589
1622892,-192,367,264,569,-99,-547
1622909,-146,386,288,566,-71,-515
1622926,-180,366,275,565,-85,-567
1622942,-154,384,280,564,-48,-532
1622959,-163,373,273,567,-98,-531
1622975,-180,355,259,561,-86,-558
1622992,-219,344,233,565,-123,-563
1623022,-146,360,274,567,-76,-493
1623040,-206,354,255,563,-128,-589
1623056,-173,365,245,560,-114,-552
1623073,-183,356,251,565,-124,-553
1623090,-186,376,264,562,-159,-561
1623107,-149,382,274,565,-147,-543
1623123,-164,361,257,560,-151,-544
1623141,-212,350,259,564,-188,-575
1623157,-180,368,273,566,-171,-564
1623173,-165,361,257,565,-152,-564
1623190,-201,358,258,563,-171,-574
1623206,-202,354,245,564,-170,-561
1623223,-205,352,247,563,-190,-605
1623240,-205,349,240,564,-189,-601
1623257,-220,338,233,566,-189,-630
1623273,-223,344,232,564,-200,-627
1623290,-208,354,245,565,-156,-606
1623306,-180,352,239,567,-183,-643
1623324,-213,358,241,563,-161,-629
1623340,-184,366,247,564,-188,-624
1623357,-223,351,229,561,-178,-631
1623373,-169,369,256,559,-179,-620
1623390,-196,372,219,558,-162,-626
1623407,-216,349,229,564,-190,-625
1623423,-199,371,235,559,-186,-608
1623440,-204,389,230,555,-197,-629
1623457,-184,381,242,557,-193,-635
1623488,-179,381,243,565,-186,-625
1623505,-193,386,245,562,-175,-597
1623522,-174,381,248,564,-155,-595
1623538,-189,379,221,563,-154,-607
1623555,-187,363,237,560,-180,-621
1623572,-200,367,225,563,-178,-599
1623604,-179,413,244,556,-184,-593
1623621,-188,392,243,564,-188,-601
1623637,-194,414,239,553,-179,-602
1623655,-161,412,247,561,-180,-567
1623671,-188,430,232,561,-150,-570
1623688,-176,439,255,561,-163,-567
1623721,-164,443,250,561,-151,-563
1623738,-151,442,259,561,-116,-546
1623754,-169,442,234,563,-173,-578
1623771,-195,412,215,560,-184,-596
1623788,-181,410,239,563,-178,-586
1623805,-197,430,218,554,-145,-570
1623836,-208,415,221,563,-208,-605
1623853,-204,452,235,562,-174,-592
1623870,-215,417,224,567,-190,-592
1623888,-218,415,216,556,-177,-565
1623904,-237,409,212,569,-193,-594
1623921,-181,429,226,555,-178,-548
1623953,-207,419,204,555,-197,-538
1623971,-253,365,190,552,-259,-624
1623988,-250,378,215,559,-261,-624
1624005,-239,382,201,564,-246,-619
1624021,-260,376,217,563,-235,-614
1624037,-258,377,198,555,-277,-624
1624053,-269,362,205,550,-273,-624
1624070,-259,365,205,552,-281,-648
1624087,-235,375,215,559,-243,-590
1624104,-295,379,196,561,-261,-629
1624120,-257,381,217,550,-249,-620
1624137,-294,376,209,550,-239,-602
1624153,-298,366,187,549,-283,-637
1624185,-286,376,204,552,-248,-620
1624202,-263,387,217,556,-239,-595
1624220,-268,365,207,551,-277,-616
1624238,-280,392,213,552,-261,-621
1624253,-248,395,212,549,-268,-599
1624269,-226,413,235,551,-235,-566
1624302,-55,436,252,554,-224,-417
1624320,-18,478,261,555,-170,-351
1624335,-54,434,248,548,-192,-437
1624352,-108,438,232,550,-194,-463
1624369,-116,440,244,550,-172,-471
1624386,-147,440,235,556,-159,-531
1624403,-139,472,255,561,-153,-542
1624419,-184,433,227,554,-185,-577
1624437,-246,404,190,555,-242,-656
1624453,-260,382,194,555,-254,-669
1624470,-241,386,197,559,-223,-650
1624486,-278,379,185,553,-213,-658
1624503,-254,375,184,552,-246,-692
1624534,-286,357,183,557,-237,-703
1624552,-271,366,188,555,-232,-688
1624568,-261,360,193,545,-219,-692
1624586,-265,363,191,558,-273,-720
1624603,-273,372,185,550,-230,-683
1624619,-293,350,196,547,-246,-706
1624651,-280,376,199,557,-237,-687
1624669,-277,357,188,545,-265,-691
1624685,-280,374,184,549,-241,-716
1624702,-261,386,181,543,-236,-717
1624719,-266,384,183,544,-218,-651
1624737,-321,351,181,545,-267,-710
1624767,-282,380,187,546,-251,-679
1624784,-332,360,174,550,-270,-701
1624801,-326,356,184,546,-272,-705
1624818,-335,345,163,548,-316,-738
1624835,-312,381,189,551,-291,-713
1624853,-340,360,174,558,-276,-747
1624885,-341,379,187,560,-277,-724
1624901,-290,380,191,565,-248,-680
1624918,-310,388,198,564,-225,-658
1624935,-276,381,195,556,-247,-659
1624951,-309,382,158,552,-256,-679
1624968,-285,383,52,555,-249,-666
1625000,-276,371,87,546,-245,-664
1625017,-280,352,83,547,-266,-692
1625035,-286,367,90,547,-238,-676
1625051,-272,380,91,550,-249,-670
1625069,-257,382,94,547,-242,-649
1625085,-285,370,96,546,-287,-688
1625116,-243,370,99,544,-213,-632
1625134,-282,355,88,548,-217,-661
1625151,-253,361,96,547,-246,-644
1625168,-277,349,92,550,-264,-690
1625184,-280,352,97,540,-246,-694
1625201,-260,363,95,549,-219,-666
1625233,-258,346,92,548,-223,-648
1625250,-252,352,95,550,-204,-668
1625268,-252,365,91,573,-182,-653
1625283,-273,353,90,602,-245,-691
1625301,-240,389,120,609,-176,-658
1625317,-212,436,122,624,-184,-664
1625334,-217,441,123,627,-188,-683
1625366,-224,456,121,659,-224,-655
1625384,-202,492,120,669,-183,-579
1625399,-145,507,142,682,-181,-511
1625417,-85,548,158,702,-149,-403
1625434,-85,536,173,704,-153,-371
1625450,-52,535,190,722,-152,-362
1625482,-188,500,163,720,-199,-467
1625499,-106,575,217,725,-163,-417
1625517,-196,524,157,730,-198,-493
1625533,-194,554,162,733,-198,-459
1625550,-271,511,173,732,-220,-445
1625567,-254,484,170,734,-229,-446
1625599,-244,474,180,734,-247,-478
1625617,-224,484,185,728,-270,-464
1625633,-253,496,177,722,-256,-499
1625650,-240,497,179,696,-249,-501
1625666,-268,434,155,710,-281,-536
1625684,-213,484,241,735,-227,-470
1625715,-239,520,251,758,-259,-504
1625733,-220,575,258,763,-271,-527
1625749,-225,622,250,791,-260,-544
1625766,-227,656,260,789,-248,-536
1625783,-208,737,260,765,-218,-517
1625800,-244,801,240,735,-272,-577
1625831,-221,898,265,748,-227,-495
1625848,-251,952,251,740,-214,-495
1625866,-257,929,252,753,-221,-481
1625882,-244,920,263,752,-200,-462
1625898,-274,929,228,756,-215,-498
1625915,-274,862,242,749,-229,-480
1625948,-254,950,264,757,-164,-332
1625966,-252,839,237,748,-184,-338
1625983,-239,798,250,748,-228,-345
1625999,-230,814,260,749,-137,-296
1626016,-195,794,252,749,-172,-285
1626033,-263,778,222,737,-203,-285
1626064,-189,913,267,733,-159,-191
1626081,-227,853,253,730,-165,-221
1626099,-160,842,262,729,-150,-152
1626115,-176,821,244,730,-169,-110
1626132,-118,839,267,739,-149,-13
1626149,-58,892,274,730,-124,98
1626181,-38,979,288,733,-128,199
1626197,-19,1008,290,731,-89,201
1626214,-97,930,265,735,-196,126
1626231,-92,884,286,733,-174,175
1626248,-74,886,296,729,-158,227
1626266,-93,854,292,724,-207,220
1626282,-77,860,285,712,-169,334
1626298,-129,835,276,718,-249,313
1626315,-92,839,272,718,-139,413
1626332,-183,779,242,721,-221,314
1626348,-195,830,278,716,-154,343
1626366,-160,805,273,718,-176,397
1626383,-187,816,266,717,-170,406
1626414,-248,734,267,718,-225,380
1626432,-171,802,272,721,-150,533
1626447,-183,771,262,721,-160,538
1626465,-204,768,263,700,-186,509
1626481,-205,743,250,701,-195,510
1626498,-178,762,260,706,-166,510
1626530,-210,752,249,707,-195,484
1626547,-215,713,264,705,-233,406
1626563,-217,710,245,706,-201,446
1626581,-225,702,258,706,-250,382
1626598,-159,713,257,703,-213,441
1626615,-171,724,271,701,-203,372
1626647,-186,676,245,694,-209,376
1626664,-187,671,263,690,-245,340
1626680,-144,718,277,696,-228,370
1626697,-189,683,251,697,-247,406
1626715,-184,660,272,693,-265,393
1626731,-233,633,229,693,-288,359
1626762,-222,594,235,695,-229,427
1626781,-211,588,237,687,-254,411
1626797,-183,629,276,699,-168,480
1626814,-149,601,244,700,-267,504
1626831,-222,532,243,692,-267,427
1626847,-185,536,248,699,-267,355
1626879,-142,503,245,699,-250,441
1626897,-138,523,273,693,-191,436
1626913,-113,557,281,697,-179,481
1626930,-164,492,247,692,-252,349
1626947,-128,553,296,688,-179,430
1626964,-119,501,273,676,-230,329
1626995,-103,567,298,678,-190,360
1627014,-118,562,250,668,-176,440
1627029,-85,593,287,684,-148,437
1627047,-100,595,273,685,-174,366
1627062,-146,571,259,689,-179,356
1627080,-90,600,280,688,-111,367
1627112,-77,608,293,682,-162,305
1627129,-57,595,305,684,-155,327
1627146,-18,561,299,673,-188,303
1627164,79,593,330,678,-127,380
1627180,30,521,320,672,-180,257
1627201,34,564,324,672,-128,236
1627228,-58,544,331,690,-144,91
1627246,-93,517,297,691,-165,18
1627263,-90,487,282,674,-215,-73
1627279,-158,473,294,678,-162,-57
1627297,-80,507,327,689,-123,-32
1627312,-132,499,304,679,-130,-97
1627329,-119,501,301,689,-154,-80
1627362,-162,520,296,672,-160,-147
1627379,-122,571,326,675,-111,-122
1627396,-115,548,303,673,-111,-151
1627412,-160,521,309,668,-190,-246
1627429,-115,547,336,671,-107,-138
1627446,-172,512,308,688,-172,-293
1627479,-122,594,350,695,-134,-318
1627495,-82,604,365,698,-89,-287
1627511,-120,590,364,702,-90,-300
1627528,-118,600,376,714,-117,-317
1627545,-119,587,377,721,-130,-276
1627562,-107,619,372,698,-119,-304
1627594,-134,608,385,745,-156,-311
1627612,-141,603,374,757,-156,-324
1627629,-112,592,387,750,-145,-303
1627646,-128,637,388,751,-131,-285
1627662,-132,612,374,743,-157,-307
1627678,-109,641,387,737,-158,-292
1627695,-43,681,411,745,-118,-190
1627712,3,723,413,737,-120,-171
1627730,10,754,404,739,-124,-147
1627746,-17,776,381,754,-124,-171
1627762,-76,830,384,741,-181,-242
1627779,-94,908,386,741,-161,-266
1627795,-121,924,373,736,-198,-287
1627828,-151,989,366,731,-175,-330
1627844,-105,1017,383,737,-138,-263
1627862,-115,1005,382,739,-95,-184
1627878,-141,957,381,741,-147,-253
1627895,-164,916,359,741,-163,-284
1627911,-153,939,380,734,-148,-230
1627943,-155,1046,378,741,-120,-207
1627961,-156,1039,374,729,-93,-224
1627977,-147,1038,357,732,-139,-248
1627994,-197,1009,347,721,-147,-272
1628010,-184,995,333,723,-160,-281
1628028,-176,974,340,700,-142,-250
1628060,-199,931,335,706,-158,-260
1628077,-180,909,342,707,-159,-176
1628094,-149,895,352,700,-115,-177
1628110,-170,923,345,703,-152,-194
1628127,-228,831,286,685,-196,-227
1628143,-95,947,363,706,-92,-164
1628176,-200,957,324,688,-121,-223
1628194,-213,922,316,683,-165,-260
1628210,-194,924,322,675,-116,-269
1628227,-189,836,316,686,-137,-267
1628244,-128,845,344,685,-118,-296
1628261,-138,817,327,694,-117,-235
1628293,-178,808,319,677,-114,-229
1628310,-146,829,323,653,-105,-236
1628327,-167,770,288,633,-135,-308
1628343,-156,806,312,656,-100,-288
1628360,-158,765,300,649,-104,-315
1628377,-120,824,326,653,-44,-229
1628409,-141,773,319,674,-88,-313
1628426,-155,783,304,688,-84,-289
1628444,-155,749,303,690,-105,-328
1628460,-174,752,289,669,-82,-349
1628476,-150,755,308,685,-124,-387
1628493,-119,773,322,681,-57,-303
1628525,-190,743,314,694,-105,-399
1628542,-157,745,339,709,-111,-399
1628559,-171,763,397,706,-130,-410
1628576,-168,817,496,689,-124,-424
1628592,-129,926,548,685,-61,-334
1628609,-119,904,542,683,-100,-407
1628642,-126,904,582,685,-123,-444
1628658,-89,925,588,688,-63,-406
1628676,-97,936,698,685,-64,-393
1628692,-97,918,709,685,-29,-364
1628709,-90,921,700,689,-52,-380
1628726,-82,950,697,679,5,-313
1628758,-61,971,717,657,-1,-307
1628776,-55,954,685,659,-14,-319
1628793,-76,964,690,640,-26,-328
1628809,-66,937,679,613,-18,-266
1628825,-77,919,678,622,-36,-336
1628842,-64,954,692,601,44,-225
1628875,-107,885,658,561,-47,-314
1628892,-100,889,648,550,-25,-285
1628909,-94,873,658,534,-32,-326
1628926,-78,850,661,526,-59,-310
1628943,-83,814,650,517,-61,-340
1628959,-92,838,659,527,-63,-357
1628990,-26,831,672,535,-26,-362
1629007,-38,798,648,537,-38,-394
1629024,-22,817,658,540,-21,-362
1629041,-17,779,653,535,-22,-389
1629059,17,812,654,542,-29,-404
1629075,10,782,636,536,-34,-371
1629108,8,749,654,532,-53,-376
1629125,52,769,638,529,-74,-369
1629142,130,786,663,540,-30,-310
1629158,126,750,655,537,-99,-318
1629175,176,773,656,546,-46,-281
1629192,131,729,658,539,-62,-292
1629223,98,699,632,545,-93,-381
1629241,39,685,635,562,-58,-354
1629257,45,683,621,557,-60,-396
1629275,-6,629,622,557,-117,-410
1629290,1,644,621,554,-91,-424
1629307,24,659,625,549,-64,-328
1629324,-6,656,618,536,-112,-410
1629342,-11,655,604,533,-92,-412
1629358,-41,638,604,531,-126,-480
1629374,-12,667,628,540,-83,-382
1629391,-58,652,607,536,-105,-452
1629407,-24,663,625,539,-65,-441
1629424,-31,655,587,535,-100,-454
1629456,6,683,597,539,-61,-520
1629474,-8,688,588,545,-38,-500
1629491,-24,632,561,563,-38,-546
1629507,-13,632,590,563,-31,-531
1629524,-11,628,588,582,-32,-551
1629541,-2,594,590,564,-21,-562
1629573,4,588,591,581,-54,-570
1629590,30,639,590,577,-31,-568
1629608,-48,564,555,559,-94,-616
1629624,-35,574,560,559,-71,-595
1629640,-50,588,571,549,-58,-541
1629657,-5,588,569,547,-31,-522
1629689,-44,566,551,541,-101,-570
1629707,2,584,585,541,-49,-523
1629723,-8,572,560,542,-50,-547
1629741,-14,567,543,538,-74,-527
1629756,-10,537,570,546,-89,-541
1629774,-41,514,548,537,-83,-556
1629806,10,543,559,531,-75,-560
1629823,-54,528,549,529,-95,-572
1629840,15,547,563,528,-52,-563
1629856,26,546,568,531,-63,-524
1629873,41,528,570,540,-77,-555
1629890,73,547,588,544,-53,-568
1629922,69,517,541,541,-109,-600
1629939,6,494,533,542,-116,-693
1629955,36,503,545,528,-87,-673
1629973,20,502,534,519,-116,-718
1629990,-10,485,529,510,-118,-691
1630006,-1,500,552,513,-130,-717
1630039,30,506,539,510,-147,-753
1630056,17,512,530,510,-95,-747
1630073,45,534,543,517,-94,-722
1630090,55,540,542,509,-49,-705
1630106,47,536,537,518,-98,-719
1630123,26,530,536,509,-88,-731
1630155,31,540,510,504,-81,-692
1630173,3,531,507,519,-105,-712
1630189,32,514,509,511,-111,-750
1630206,54,546,518,509,-80,-673
1630222,8,514,505,516,-112,-725
1630239,21,518,495,523,-127,-750
1630271,0,541,510,518,-132,-730
1630289,28,538,509,505,-117,-711
1630305,25,542,514,510,-129,-713
1630322,42,534,506,504,-95,-667
1630339,-7,553,513,518,-109,-691
1630356,4,588,538,517,-117,-683
1630388,-43,546,507,511,-99,-680
1630406,96,659,576,523,19,-603
1630422,54,665,566,512,32,-594
1630439,65,667,556,523,30,-626
1630455,62,664,564,509,7,-611
1630472,18,662,557,519,46,-609
1630504,26,664,544,520,27,-615
1630520,26,690,565,516,32,-616
1630537,-23,668,531,505,-21,-659
1630555,-2,750,559,491,5,-660
1630571,5,751,536,483,-29,-647
1630588,-6,759,541,483,-40,-655
1630620,-7,740,535,489,-38,-684
1630638,-21,780,536,496,-36,-708
1630655,-29,775,532,473,-45,-726
1630671,-3,774,526,466,-27,-733
1630688,-64,712,501,469,-57,-810
1630705,-49,669,510,473,-67,-882
1630736,-61,660,506,460,-37,-884
1630753,-45,664,509,443,-35,-919
1630770,-37,659,505,426,-34,-862
1630788,-87,646,483,417,-70,-918
1630805,-61,656,486,408,-38,-898
1630820,-63,659,482,411,-31,-904
1630853,-96,663,470,423,-45,-857
1630871,-94,656,467,422,-70,-880
1630888,-87,682,477,432,-31,-771
1630904,-68,690,477,434,-28,-788
1630922,-129,682,469,445,-56,-807
1630937,-118,722,470,454,-39,-773
1630970,-102,736,476,456,-26,-719
1630987,-99,741,469,452,-37,-769
1631004,-77,731,476,458,-30,-700
1631021,-101,721,472,470,-43,-773
1631037,-88,725,465,475,-23,-731
1631054,-84,731,475,493,-28,-747
