t,AF3,F7,F3,F4,F8,AF7
52420.0000,-381.0609,306.5642,432.2343,730.8035,-354.9220,-35.5673
52440.0000,-359.8307,272.3432,443.8417,751.1970,-352.7416,-26.7758
52460.0000,-379.8549,252.5138,444.2318,740.7742,-397.8612,-59.6220
52480.0000,-415.9248,199.3375,418.8542,715.1129,-419.8662,-72.8914
52500.0000,-436.6651,174.4099,420.1468,731.8018,-411.8696,-83.4492
52520.0000,-429.1053,120.4571,418.9431,722.1966,-442.8853,-88.8123
52540.0000,-465.5275,99.3567,411.0232,719.6135,-465.7043,-97.4579
52560.0000,-474.1891,51.4673,424.0152,732.2619,-477.8308,-83.9346
52580.0000,-474.5290,0.2665,432.9775,727.5905,-510.8225,-93.4695
52600.0000,-499.3588,-15.1705,440.1131,752.5502,-500.8333,-110.8473
52620.0000,-503.4329,-28.8202,442.8671,748.5038,-506.7923,-96.5089
52640.0000,-506.4922,-49.0294,452.2619,761.6033,-499.7484,-98.9251
52660.0000,-526.3541,-83.8422,425.7269,723.2949,-535.7671,-146.5585
52680.0000,-534.5139,-155.0210,439.2744,750.6980,-559.7648,-148.9906
52700.0000,-559.2437,-167.8556,438.6330,730.1651,-582.8525,-154.5116
52720.0000,-566.6554,-215.9869,426.3642,720.8860,-601.8676,-200.9124
52740.0000,-558.1789,-229.9391,443.6214,741.0616,-605.8914,-179.5373
52760.0000,-582.6239,-239.9534,432.4809,735.0666,-622.6813,-207.9340
52780.0000,-569.1342,-273.1519,445.5235,754.9373,-629.9871,-208.5219
52800.0000,-564.6089,-260.8749,457.6118,748.1799,-631.7920,-204.9075
52820.0000,-560.2354,-295.1429,454.3996,754.7797,-667.9360,-210.6207
52840.0000,-566.6621,-295.9277,474.6518,746.4342,-684.7361,-220.1179
52860.0000,-566.2730,-307.2477,467.3217,746.5347,-694.2117,-237.5252
52880.0000,-559.5898,-304.8161,475.7527,750.4163,-683.5945,-225.0350
52900.0000,-596.3452,-342.4356,451.3376,742.3487,-703.2271,-257.6349
52920.0000,-570.5128,-345.7825,476.7508,760.7641,-695.4407,-258.9539
52940.0000,-582.3300,-357.3546,473.2339,747.2963,-723.3254,-284.5313
52960.0000,-571.4786,-353.7363,472.8398,745.8279,-721.3288,-293.1104
52980.0000,-572.4669,-350.5809,477.2352,755.2245,-725.3246,-308.6141
53000.0000,-567.4586,-344.4854,474.8529,743.8372,-755.3080,-321.1856
53020.0000,-570.4902,-343.5695,475.1327,748.9211,-745.4180,-321.4744
53040.0000,-595.3260,-365.6582,441.9089,719.1110,-775.2397,-356.0470
53060.0000,-594.6171,-351.6361,445.1595,718.8433,-778.4953,-374.5559
53080.0000,-586.1122,-351.4731,439.8476,720.0673,-777.3049,-374.0826
53100.0000,-571.7430,-357.5741,451.1768,722.7743,-787.5084,-369.6259
53120.0000,-567.9717,-337.5271,440.8871,716.3456,-792.1318,-380.1777
53140.0000,-573.9297,-347.7191,444.1229,703.7750,-798.6506,-392.5269
53160.0000,-567.0319,-323.3554,431.9232,683.2834,-810.1692,-420.1989
53180.0000,-533.0240,-298.7117,453.1858,708.5896,-786.7810,-408.3838
53200.0000,-547.8646,-310.3806,436.8899,687.3884,-810.9732,-440.1246
53220.0000,-535.0113,-300.6270,444.1718,708.5245,-803.8508,-432.4326
53240.0000,-534.6807,-290.3230,422.8332,677.4677,-806.0278,-445.3059
53260.0000,-539.2889,-291.6964,422.2442,685.5167,-813.9014,-477.3130
53280.0000,-534.5614,-296.4407,406.7802,680.4876,-813.0312,-474.3561
53300.0000,-514.3366,-253.7582,431.2458,689.5181,-807.7341,-485.4427
53320.0000,-515.3932,-271.4411,414.7363,667.5590,-817.0701,-508.3244
53340.0000,-511.3387,-245.7447,402.2898,646.3619,-822.8508,-539.4141
53360.0000,-508.2383,-236.3185,408.6530,656.5355,-843.8989,-563.3607
53380.0000,-476.4445,-208.7323,414.4082,655.4790,-809.8406,-547.2911
53400.0000,-474.1566,-204.2691,414.6162,661.6540,-803.9030,-562.4988
53420.0000,-472.6115,-192.6935,415.4240,675.4418,-787.6672,-558.2031
53440.0000,-474.0542,-193.4432,410.5089,655.4995,-812.0357,-567.7264
53460.0000,-467.7411,-183.7309,389.4821,651.4270,-812.7511,-573.1052
53480.0000,-459.0519,-151.2616,411.4855,668.6779,-793.9846,-566.6300
53500.0000,-484.8063,-175.6984,365.5218,620.4016,-822.7139,-604.1425
53520.0000,-440.9534,-141.3808,391.4474,653.5856,-810.2250,-588.6956
53540.0000,-449.8718,-122.6369,366.6201,622.3255,-824.5523,-597.0385
53560.0000,-472.7822,-140.4705,346.3668,606.6291,-838.1962,-625.9736
53580.0000,-455.9410,-122.6113,381.6616,631.4585,-839.5865,-620.8060
53600.0000,-437.7127,-87.4525,382.2948,637.6627,-828.2793,-595.8867
53620.0000,-451.0322,-93.5901,355.7170,625.2861,-846.5190,-604.8159
53640.0000,-412.8054,-65.5552,368.2065,640.6414,-819.4417,-598.0840
53660.0000,-416.0660,-56.5483,355.7725,623.3699,-827.2355,-598.6407
53680.0000,-437.6227,-62.5201,348.1762,625.5563,-844.4822,-610.1105
53700.0000,-391.0414,-22.5638,358.8309,624.4213,-817.1046,-594.5775
53720.0000,-385.6094,2.2799,351.1491,629.6052,-809.6918,-594.2940
53740.0000,-387.1234,10.2317,348.8847,624.4183,-812.0701,-598.4597
53760.0000,-377.7222,32.1823,356.0989,626.6287,-807.9278,-597.4343
53780.0000,-355.0284,55.2953,360.8849,630.3506,-790.8444,-595.3250
53800.0000,-343.5468,66.3314,366.0545,626.6494,-814.0401,-592.3855
53820.0000,-330.1508,93.2919,356.9528,636.2838,-795.7927,-589.3779
53840.0000,-308.5602,132.3108,359.0568,630.7053,-767.1519,-573.5344
53860.0000,-321.0152,123.5048,333.8989,591.2199,-781.5766,-591.1624
53880.0000,-303.6118,142.2020,337.0092,606.7202,-759.2249,-566.6068
53900.0000,-271.8917,159.3519,353.9568,621.3552,-748.4043,-559.0267
53920.0000,-287.7026,154.2178,352.0692,619.7114,-746.4168,-563.6649
53940.0000,-277.8431,171.4102,348.9652,611.1265,-746.3033,-565.9467
53960.0000,-277.8152,184.1365,340.0154,609.7564,-747.6712,-566.7991
53980.0000,-265.7737,234.6191,356.9653,631.2731,-733.9796,-545.9693
54000.0000,-258.8181,222.3080,351.0446,612.7634,-729.7596,-538.8265
54020.0000,-218.6755,266.4831,361.9505,631.2503,-713.7666,-518.7346
54040.0000,-230.9442,275.0881,349.0717,620.8566,-719.9601,-534.0225
54060.0000,-233.6780,273.6026,332.9221,610.1929,-722.5015,-531.7220
54080.0000,-187.9730,311.1413,361.0608,627.8943,-696.3128,-504.1858
54100.0000,-216.5757,297.6721,344.8593,627.1597,-719.3198,-526.7158
54120.0000,-215.0204,322.2175,331.1215,597.7411,-717.3778,-537.2639
54140.0000,-191.3845,332.8236,336.8305,600.1606,-707.1830,-514.4479
54160.0000,-183.2425,351.2089,321.0841,600.9544,-701.6029,-519.3475
54180.0000,-192.2731,343.6970,304.7845,589.1011,-714.0034,-520.4199
54200.0000,-204.3130,359.2161,308.1066,579.9236,-713.7324,-526.4733
54220.0000,-176.9907,355.7501,308.8099,593.1346,-695.6996,-499.2645
54240.0000,-156.6222,381.1328,304.1682,595.8538,-693.0671,-480.4993
54260.0000,-150.9445,412.8199,325.7300,608.0018,-675.4907,-471.1094
54280.0000,-146.6367,438.1734,323.2172,615.8168,-661.1244,-440.5957
54300.0000,-122.7990,435.9462,323.7314,605.0442,-663.3661,-438.0316
54320.0000,-113.8879,485.3099,321.1698,623.8671,-658.3441,-419.6469
54340.0000,-119.4923,497.9741,321.7416,616.1282,-638.2484,-403.0634
54360.0000,-109.1063,505.1224,323.2551,604.7173,-654.6861,-391.6672
54380.0000,-98.3697,529.8190,329.7228,617.2242,-644.0245,-386.8305
54400.0000,-97.2942,534.1112,335.2433,617.8544,-634.8435,-390.8111
54420.0000,-98.1566,533.8550,334.6993,614.2940,-630.8581,-373.6439
54440.0000,-102.4690,544.2329,323.2952,601.6593,-661.8348,-384.8124
54460.0000,-98.9841,573.0151,320.6550,619.2302,-623.6705,-358.5875
54480.0000,-104.7562,554.1105,313.2229,594.5850,-655.1785,-368.0600
54500.0000,-116.7954,565.0290,293.7025,591.2415,-651.4100,-375.5859
54520.0000,-112.8450,559.2778,297.2098,597.4935,-627.2145,-353.1735
54540.0000,-86.5347,598.9987,305.6723,599.3914,-622.3206,-337.6122
54560.0000,-88.0031,591.0801,301.2513,599.5400,-632.4488,-340.1531
54580.0000,-82.1648,617.1780,322.7335,623.4900,-620.2881,-323.5016
54600.0000,-62.3358,632.0810,333.2578,623.4551,-596.3624,-308.1740
54620.0000,-57.9198,643.1287,321.7130,620.6024,-625.0900,-320.3985
54640.0000,-87.6095,632.0656,324.2079,606.3718,-620.4941,-334.1819
54660.0000,-82.7794,629.2325,315.6964,602.6290,-645.0396,-348.4253
54680.0000,-69.7935,636.0584,328.2340,626.2514,-621.6117,-321.3569
54700.0000,-59.5893,658.2406,334.7452,622.6971,-630.0898,-322.1913
54720.0000,-65.0048,686.0329,326.1616,627.2266,-618.6613,-327.2248
54740.0000,-59.4069,683.2277,335.7974,617.9075,-600.9011,-316.3234
54760.0000,-30.1827,694.0340,351.1893,633.0814,-601.6437,-306.4249
54780.0000,-54.2636,699.2690,344.7789,630.9666,-620.0510,-323.3230
54800.0000,-44.2280,725.1452,331.1883,621.9322,-607.6019,-323.2758
54820.0000,-34.0176,747.1235,344.8071,631.0677,-620.0725,-334.3127
54840.0000,-56.3919,738.1005,331.1573,629.9124,-595.6458,-352.2655
54860.0000,-27.8805,776.1102,343.8905,628.1857,-590.9556,-335.2675
54880.0000,-28.5624,784.0730,348.0829,631.7322,-599.4196,-343.3525
54900.0000,-58.8318,777.2798,325.8482,617.2258,-629.1382,-362.1969
54920.0000,-26.5993,817.0845,363.0294,639.7214,-590.3967,-318.2863
54940.0000,-33.6690,808.1459,347.9285,626.2385,-601.1211,-340.2418
54960.0000,-30.8309,840.2076,351.0279,632.6233,-590.2928,-322.2147
54980.0000,-31.7300,813.0620,350.9720,628.4455,-594.2083,-333.2761
55000.0000,-38.7733,807.2310,347.9758,628.5081,-603.1626,-328.2299
55020.0000,-18.6298,829.0553,365.0510,638.5200,-591.3601,-299.4158
55040.0000,-34.8705,812.2239,330.9767,624.3913,-632.1784,-325.1028
55060.0000,-59.6308,816.9805,342.0199,621.5986,-625.5858,-319.6173
55080.0000,-27.8328,849.2800,350.9108,628.3609,-618.8156,-315.8816
55100.0000,-29.5984,857.9449,358.0676,633.5529,-587.8685,-288.6042
55120.0000,-16.8447,874.3177,366.8892,635.3157,-588.6174,-274.8481
55140.0000,-33.5545,862.8325,346.1440,620.6563,-601.0281,-295.7133
55160.0000,-33.7977,867.3024,358.8461,634.1956,-564.5939,-274.7442
55180.0000,-22.6151,867.9531,374.1641,659.8132,-555.2299,-255.8121
55200.0000,-24.8494,882.4473,364.8279,639.2310,-566.3224,-266.6871
55220.0000,-25.7874,893.8082,365.2526,637.7750,-561.3832,-265.9786
55240.0000,-29.7345,888.6541,354.7273,631.1139,-543.1332,-264.4590
55260.0000,-36.8578,872.7477,347.2004,619.7545,-558.6001,-278.9533
55280.0000,-13.4852,874.5781,376.7336,651.0434,-531.0128,-251.4810
55300.0000,-21.0069,873.6077,365.3149,643.8046,-531.7653,-249.1340
55320.0000,-19.3935,874.6475,364.7360,649.0898,-539.7639,-252.2976
55340.0000,-28.9903,876.5864,383.3395,660.8431,-504.9200,-244.3386
55360.0000,-8.2819,871.6770,385.7197,672.0048,-506.5631,-231.1267
55380.0000,3.5927,871.5410,387.3231,675.9646,-487.0255,-228.3147
55400.0000,-2.1390,873.8757,380.6984,649.0265,-500.4104,-240.1303
55420.0000,7.3785,903.2740,397.3301,692.9794,-467.2125,-207.3933
55440.0000,-0.3304,873.9550,384.6378,684.9113,-475.1020,-220.8217
55460.0000,-0.4503,881.2653,384.3504,684.0829,-466.5457,-212.6597
55480.0000,-25.8462,863.8942,383.5879,671.0830,-483.0085,-225.8450
55500.0000,11.1856,891.3162,402.4533,688.9892,-466.7166,-202.7219
55520.0000,2.0691,881.1752,385.6400,668.9398,-460.7107,-204.6811
55540.0000,-10.7205,840.0975,377.4273,660.1273,-473.8912,-204.6954
55560.0000,23.1456,898.2023,394.5644,684.8439,-442.6962,-173.4852
55580.0000,-3.0244,858.1889,380.4602,667.1590,-448.9048,-187.9554
55600.0000,-3.4049,843.0927,385.5895,668.8852,-462.5852,-190.4618
55620.0000,-4.2255,840.9306,390.4671,658.0497,-446.0345,-185.0077
55640.0000,1.5215,839.1254,397.5382,687.9866,-418.3989,-179.3778
55660.0000,-8.3240,832.8561,384.4559,682.0754,-440.1777,-190.0114
55680.0000,-10.1294,820.3017,383.4906,670.9711,-437.2632,-183.2807
55700.0000,7.2541,838.0032,389.4620,676.1415,-409.1856,-174.1974
55720.0000,-31.9336,804.2776,388.4671,667.7628,-423.3548,-190.2179
55740.0000,-22.7132,813.0189,362.5436,653.2239,-411.3686,-183.1581
55760.0000,-22.9066,803.3179,370.4492,661.7798,-416.2869,-183.1429
55780.0000,-26.7651,777.9084,365.5807,657.2905,-432.2592,-193.2678
55800.0000,-26.7178,767.2217,368.4572,656.8820,-419.2310,-182.1431
55820.0000,-31.8634,764.9601,353.5434,646.2633,-444.4248,-188.4269
55840.0000,-41.5126,750.2061,345.4568,625.8345,-450.3028,-212.0242
55860.0000,-29.8989,765.9519,358.5668,652.2518,-413.3424,-176.3173
55880.0000,-28.5660,743.0715,350.4266,652.7878,-400.2733,-182.0368
55900.0000,-34.1421,747.1691,351.6174,656.3185,-407.3749,-185.4985
55920.0000,-0.3123,778.1127,388.3639,694.6012,-358.1487,-131.9472
55940.0000,-3.1658,753.1335,386.6701,671.4331,-349.2369,-138.5372
55960.0000,-20.3284,737.9396,361.3962,661.6319,-365.2148,-149.9313
55980.0000,-15.2625,731.3033,370.6745,668.2811,-348.3426,-137.6432
56000.0000,-34.3411,713.7841,351.3933,660.5329,-379.3143,-158.7903
56020.0000,-41.4201,686.3907,346.6780,634.3269,-397.2508,-187.5017
56040.0000,-34.2977,682.5332,362.2947,649.6535,-386.4133,-177.9545
56060.0000,-30.2755,690.5358,361.6843,654.3331,-392.0673,-181.6768
56080.0000,-63.2671,665.4122,344.2780,628.5859,-418.4304,-188.9290
56100.0000,-59.2956,664.5197,342.6895,632.4926,-397.9450,-188.7181
56120.0000,-57.2379,657.2267,332.2797,626.4160,-399.5727,-183.7705
56140.0000,-57.4462,663.7401,352.7963,648.4630,-385.9402,-178.6840
56160.0000,-35.0493,659.1774,360.2278,664.4178,-364.5271,-150.7713
56180.0000,-25.3603,663.9164,358.7727,666.5605,-345.8217,-127.7082
56200.0000,-60.1003,650.0344,347.1973,652.4799,-358.6729,-134.8626
56220.0000,-59.3379,658.2067,349.8479,655.5507,-355.7213,-125.6215
56240.0000,-59.0646,658.8030,332.1894,629.2797,-351.7524,-126.8993
56260.0000,-57.4842,656.2662,342.8079,645.5969,-348.5930,-118.6316
56280.0000,-64.0388,655.5358,337.1469,658.3444,-328.8904,-108.8825
56300.0000,-71.3579,647.5140,330.8842,647.7697,-355.4864,-125.6523
56320.0000,-53.0595,659.3364,348.1265,658.3024,-321.9857,-87.8203
56340.0000,-56.4399,650.7800,355.8887,662.6898,-316.4026,-82.6212
56360.0000,-55.1422,652.0602,346.0183,657.1838,-319.1308,-88.7577
56380.0000,-70.5144,627.8777,317.9615,649.7792,-317.3384,-87.7716
56400.0000,-52.0445,653.9727,339.0124,656.2875,-299.2427,-57.8765
56420.0000,-58.4826,667.2172,326.9564,636.8753,-302.1076,-58.7730
56440.0000,-66.1595,659.6579,320.9725,637.1123,-320.4451,-86.8829
56460.0000,-65.2959,637.2443,321.0594,648.8181,-293.0324,-54.7937
56480.0000,-48.1598,650.4830,336.9371,654.0575,-285.6664,-62.8014
56500.0000,-49.3311,661.4940,335.0525,658.0073,-276.9261,-50.8039
56520.0000,-50.2300,653.3518,334.9227,649.9794,-284.7279,-49.6951
56540.0000,-29.4422,665.6770,336.1261,656.9911,-266.7992,-27.6533
56560.0000,-31.1971,656.2229,338.8308,659.0645,-250.7974,-25.8445
56580.0000,-37.2824,655.9753,336.1824,660.0201,-254.5248,-26.7068
56600.0000,-40.3481,649.8918,326.7961,658.9980,-267.9719,-33.8258
56620.0000,-38.2946,649.0826,327.2025,657.1039,-275.4762,-32.7663
56640.0000,-55.2832,642.6424,336.7296,660.8587,-280.0256,-36.8867
56660.0000,-28.3258,668.3551,349.2966,665.2343,-251.2939,-29.7068
56680.0000,-28.3753,659.6835,337.7126,657.8330,-244.1663,-43.9215
56700.0000,-58.3473,625.3646,333.3269,657.2080,-256.2925,-65.7235
56720.0000,-26.3307,641.3852,325.6128,651.8275,-244.2778,-54.9352
56740.0000,-66.1774,629.5176,321.4179,633.2623,-270.0042,-92.5905
56760.0000,-56.4043,629.2163,328.5636,658.7760,-243.5567,-76.9514
56780.0000,-58.2721,638.6096,320.4427,652.2271,-246.0497,-93.5032
56800.0000,-67.4120,648.1838,320.5011,646.6161,-264.5314,-110.8974
56820.0000,-68.1742,632.8322,305.5247,629.3401,-266.7904,-121.5351
56840.0000,-67.4576,656.0850,321.4691,645.7021,-247.6328,-124.9747
56860.0000,-59.0237,661.9218,336.5671,659.3425,-237.7312,-120.5746
56880.0000,-59.4174,649.8679,326.4071,652.4553,-240.7085,-127.1103
56900.0000,-62.0850,659.8740,339.6421,663.4341,-216.5455,-124.5115
56920.0000,-63.6151,651.9202,320.3192,650.4843,-227.8420,-153.1230
56940.0000,-65.9599,661.1199,325.6746,651.5980,-226.4371,-160.4798
56960.0000,-86.6675,668.8459,325.2430,651.4799,-207.9441,-155.0483
56980.0000,-63.0024,692.0339,326.7586,656.5420,-193.3378,-153.4262
57000.0000,-98.7495,685.7928,318.2779,646.3232,-216.1275,-171.2286
57020.0000,-88.8133,662.1114,308.8711,643.6376,-212.4107,-155.4823
57040.0000,-114.7820,655.8496,304.1989,622.2526,-218.1408,-191.1684
57060.0000,-99.7125,659.0508,323.9112,628.6061,-225.3028,-187.2364
57080.0000,-90.8352,670.9476,337.2115,667.2573,-184.3744,-146.3087
57100.0000,-97.7618,663.0247,320.0047,652.6573,-200.1055,-186.2532
57120.0000,-88.8610,655.9014,327.0876,640.2228,-194.4614,-174.4320
57140.0000,-127.6938,657.0881,304.9950,623.8117,-210.0340,-203.2668
57160.0000,-115.0591,663.0268,300.0881,626.1509,-210.5013,-183.3789
57180.0000,-122.6220,624.9592,276.0232,617.8992,-231.0431,-206.2594
57200.0000,-138.1657,619.9666,281.9730,616.1306,-228.4551,-212.4379
57220.0000,-121.4550,638.7988,312.1328,634.9364,-203.9379,-172.0488
57240.0000,-124.2210,619.0958,292.0056,623.1019,-219.5801,-188.4086
57260.0000,-120.2818,637.7662,304.1595,632.8470,-204.9450,-177.1348
57280.0000,-123.5261,627.2246,299.9813,623.0732,-234.7479,-186.5925
57300.0000,-127.1793,620.6720,303.1498,619.9156,-260.8862,-178.9435
57320.0000,-124.5000,656.3542,300.9019,617.0923,-260.7910,-189.6988
57340.0000,-128.8939,645.5214,295.1688,618.8746,-238.9070,-155.9561
57360.0000,-129.6157,666.4075,304.9317,630.0437,-221.6468,-141.5660
57380.0000,-128.7570,682.3594,308.1656,629.9264,-212.7079,-134.8625
57400.0000,-131.8273,659.7532,299.9339,627.0671,-234.8584,-139.7346
57420.0000,-115.7605,666.1493,295.1791,638.8568,-229.7316,-126.8608
57440.0000,-145.0355,678.7943,294.8510,627.9178,-257.8527,-152.8751
57460.0000,-135.4744,683.8856,282.1828,601.0413,-275.7054,-149.7183
57480.0000,-137.1195,720.9510,294.8618,623.0410,-256.7857,-127.8928
57500.0000,-157.2693,715.7410,293.1829,618.0256,-254.8502,-133.7713
57520.0000,-154.2667,722.3373,276.8867,595.0121,-254.8524,-125.8183
57540.0000,-153.1802,723.5410,279.1193,600.9974,-271.9204,-123.6843
57560.0000,-159.5969,699.4614,273.9124,595.0504,-262.6904,-97.7705
57580.0000,-168.9754,692.4457,290.0986,624.9645,-246.8414,-98.6244
57600.0000,-136.5590,713.5792,297.0076,630.1329,-217.7338,-60.8521
57620.0000,-140.8547,702.1235,293.0708,627.9047,-226.8860,-56.7213
57640.0000,-111.8542,744.9261,324.0064,643.1456,-211.4939,-29.9975
57660.0000,-153.7509,693.8834,296.0309,623.8167,-233.9797,-41.4913
57680.0000,-136.0276,710.2715,312.0994,621.3203,-243.5569,-23.9293
57700.0000,-121.5004,726.6644,326.9560,649.6799,-205.1078,4.1485
57720.0000,-147.1556,697.2913,321.1903,657.2817,-216.4385,-6.8776
57740.0000,-112.4540,708.5190,303.9030,630.7024,-214.1472,9.3126
57760.0000,-145.2203,714.4957,300.2542,627.3925,-212.2791,7.8522
57780.0000,-126.1929,748.3741,320.7945,649.5502,-183.1764,37.1577
57800.0000,-153.4284,724.8547,309.2808,660.3982,-176.1796,36.8461
57820.0000,-181.1618,742.0223,309.6960,633.5350,-208.4310,27.3480
57840.0000,-149.4115,734.0264,314.3422,660.4606,-180.0975,35.8977
57860.0000,-160.1313,750.7676,306.6042,636.4412,-203.4678,43.2503
57880.0000,-172.4964,724.3411,317.4476,657.5700,-197.8245,52.7454
57900.0000,-166.0379,722.5052,303.5820,644.4315,-212.7822,52.3630
57920.0000,-130.7461,746.4743,337.6088,666.5905,-183.8155,97.9023
57940.0000,-151.8697,747.5269,327.4123,659.2129,-158.8786,89.3108
57960.0000,-148.8497,720.7319,316.6955,652.6465,-178.5346,86.9071
57980.0000,-152.8277,743.3338,324.3860,654.2433,-180.1413,85.3263
58000.0000,-140.8415,758.8661,323.7625,651.8779,-166.4283,96.9668
58020.0000,-152.7668,745.9864,326.2633,665.2057,-177.3609,97.2326
58040.0000,-154.9842,751.0188,326.8723,653.8735,-189.2167,95.8167
58060.0000,-163.6954,730.9799,314.1250,651.9561,-199.4975,92.2991
58080.0000,-184.8516,725.2400,296.9133,623.9851,-186.0303,84.8309
58100.0000,-159.7310,723.7520,307.0562,634.0361,-181.6168,95.0810
58120.0000,-157.9428,732.2238,308.0279,641.0583,-192.8285,95.8556
58140.0000,-152.6819,757.5609,338.9841,669.8651,-168.8638,131.0577
58160.0000,-162.9122,719.3942,313.1192,640.0797,-203.4519,98.9414
58180.0000,-202.6029,717.3610,290.8512,618.7969,-227.2233,79.0905
58200.0000,-188.9993,750.6268,295.2212,626.1291,-216.2043,94.0640
58220.0000,-170.7388,745.2955,309.7717,632.7404,-183.3971,106.1638
58240.0000,-184.8221,717.7375,300.3098,626.2021,-202.1306,112.1224
58260.0000,-149.6537,738.3646,335.6761,664.7495,-178.7404,139.0893
58280.0000,-157.8408,750.8452,316.4153,648.3725,-168.8864,121.0679
58300.0000,-152.8227,728.1489,320.6076,645.5623,-154.9211,130.8455
58320.0000,-171.8503,722.8752,304.4414,630.3734,-154.5936,126.2729
58340.0000,-179.8430,740.0843,297.4464,627.4359,-160.0684,125.8609
58360.0000,-156.6392,755.0079,321.5792,636.3928,-128.3834,151.3779
58380.0000,-137.0520,755.1234,329.3817,659.4517,-127.2999,173.7460
58400.0000,-157.5828,750.1064,317.7058,634.5436,-147.1031,145.3608
58420.0000,-151.0270,747.0635,324.3111,651.3297,-124.5364,151.6983
58440.0000,-158.5101,727.0383,320.6997,652.6453,-116.8749,148.4665
58460.0000,-186.1550,720.8624,301.2623,621.3270,-148.8037,130.5783
58480.0000,-179.2894,731.0679,318.7829,631.6622,-149.6649,147.3789
58500.0000,-160.4040,748.9092,322.2085,637.2184,-133.0323,150.6172
58520.0000,-148.2856,761.0309,339.8397,662.7161,-105.4099,180.6729
58540.0000,-179.4067,740.8932,326.1065,634.1978,-141.1028,154.5077
58560.0000,-160.1352,753.0356,324.9204,653.6315,-133.3307,167.6638
58580.0000,-154.7265,751.0117,335.0814,656.2380,-120.4248,182.4767
58600.0000,-152.9194,747.1530,334.9627,660.6937,-123.1513,182.7314
58620.0000,-180.7925,727.8950,331.0748,655.1324,-125.4768,172.3333
58640.0000,-141.7564,756.0898,377.0087,667.7444,-111.9454,218.8321
58660.0000,-150.9498,736.8353,145.9533,660.1888,-133.6962,185.3455
58680.0000,-155.4344,753.0071,-37.9749,652.9162,-126.9344,192.0235
58700.0000,-162.3291,744.8765,-75.0512,660.1507,-123.7939,194.1460
58720.0000,-152.3273,727.0504,-97.0071,662.9465,-144.7201,190.0168
58740.0000,-180.3420,726.9966,-124.0502,633.9846,-156.8659,174.1803
58760.0000,-165.1858,735.0199,-145.9890,625.9962,-148.7131,174.1781
58780.0000,-161.6890,739.9988,-127.0673,633.9526,-151.8125,181.1207
58800.0000,-154.8509,730.0276,-152.0107,633.0461,-150.5826,163.2590
58820.0000,-153.7869,752.0596,-120.0903,653.0516,-145.8797,178.0122
58840.0000,-151.7497,740.8258,-122.9958,664.1022,-145.6568,191.1708
58860.0000,-145.0865,743.1559,-119.0507,657.0540,-140.9960,185.8885
58880.0000,-169.5567,720.7435,-118.0072,663.0758,-144.5893,170.4362
58900.0000,-150.2652,750.0358,-117.0732,653.8248,-144.8306,158.6623
58920.0000,-157.3510,727.7666,-110.0141,660.1309,-155.6840,157.4108
58940.0000,-150.4596,753.1513,-104.0589,659.9605,-125.8459,162.8019
58960.0000,-182.0208,740.6693,-109.0060,655.0531,-165.7342,125.4265
58980.0000,-165.5536,742.3701,-93.0101,663.9814,-82.7739,165.5449
59000.0000,-181.0140,727.6295,-111.0194,654.0102,-122.8008,127.5916
59020.0000,-180.8517,737.2469,-95.9871,651.8525,-125.7081,118.4603
59040.0000,-159.7114,759.6229,-66.0361,665.0756,-119.9033,130.4551
59060.0000,-155.9527,742.4949,-61.9420,664.8023,-123.6966,119.5760
59080.0000,-171.5682,755.5543,-80.1166,656.1552,-121.9260,101.5027
59100.0000,-156.1071,759.5401,-59.9046,658.8530,-131.4596,93.3322
59120.0000,-198.5488,754.5338,-92.1397,622.1533,-155.0401,29.7385
59140.0000,-186.2841,752.5368,-90.8370,631.8866,-155.3820,28.5061
59160.0000,-184.3324,770.4808,-67.2352,629.1461,-145.1702,27.6545
59180.0000,-164.4461,772.6491,-45.7499,663.9928,-133.3160,23.3360
59200.0000,-152.1098,779.3615,-33.2906,660.1530,-122.3157,14.5858
59220.0000,-182.3760,756.6931,-60.6677,625.9759,-161.0606,-34.4664
59240.0000,-155.1060,749.3561,-38.3506,650.9889,-141.4185,-30.0776
59260.0000,-182.4658,749.7041,-29.6111,655.9612,-154.9472,-61.3796
59280.0000,-187.9645,778.2600,-30.4188,652.0140,-152.6571,-80.1324
59300.0000,-188.5482,769.8228,-35.5632,640.0738,-156.6996,-93.4313
59320.0000,-191.0101,775.1025,-31.5325,637.9391,-169.8465,-112.1769
59340.0000,-186.7426,769.9073,-33.5094,628.0137,-173.5769,-126.4217
59360.0000,-171.9067,775.0234,2.3079,654.8859,-154.8873,-129.0217
59380.0000,-160.6940,802.9799,17.5237,662.0627,-137.4454,-125.4901
59400.0000,-158.8092,807.0133,31.2475,669.9007,-127.1582,-127.1525
59420.0000,-133.8027,809.1926,45.5785,691.2518,-137.2829,-151.4437
59440.0000,-151.7440,791.8427,34.1869,659.8323,-156.2765,-148.2215
59460.0000,-152.8749,796.0627,45.6433,660.3137,-161.1859,-156.5812
59480.0000,-155.8675,801.6733,35.1584,659.7433,-150.4765,-182.1545
59500.0000,-157.8457,815.2262,65.7609,691.4241,-148.0350,-185.5639
59520.0000,-156.9100,806.7863,57.0488,656.6730,-149.5697,-187.0882
59540.0000,-171.7178,801.3849,39.8222,653.4883,-162.7829,-209.4075
59560.0000,-164.7908,810.7279,67.0593,661.4572,-151.8461,-191.3169
