t,AF3,F7,F3,F4,F8,AF7
2280.0000,-15.5267,617.3394,585.7708,758.8246,-384.6589,-417.8287
2300.0000,-5.8770,626.9476,591.2234,769.1638,-373.8485,-390.7559
2320.0000,-1.8504,624.0948,584.7320,790.7632,-356.6606,-378.8229
2340.0000,25.0258,647.9459,588.2352,842.2206,-320.5586,-329.7190
2360.0000,-7.7052,628.0935,584.6985,782.6666,-347.9738,-361.0293
2380.0000,-42.6677,590.0419,582.2784,734.3482,-398.4778,-418.4612
2400.0000,-55.8853,594.8812,584.6614,728.5497,-419.2546,-436.1362
2420.0000,-15.4186,610.4078,585.3397,744.5303,-404.1784,-406.2640
2440.0000,12.7531,616.7417,584.6204,789.2975,-387.4319,-384.3189
2460.0000,14.3348,627.5709,577.3724,792.6893,-370.1249,-372.2115
2480.0000,-29.1987,576.3912,588.6089,755.3217,-406.4909,-424.4993
2500.0000,-55.2250,560.7510,583.4097,729.6553,-428.9646,-437.9637
2520.0000,-58.2748,564.2535,584.5344,729.1252,-438.7298,-461.8684
2540.0000,-45.2356,588.9553,588.4372,769.7958,-414.6596,-426.7874
2560.0000,-41.3438,561.9970,589.4748,771.1205,-406.9304,-390.0255
2580.0000,-73.1881,559.1064,584.5057,759.8541,-411.4709,-420.4025
2600.0000,-56.3754,564.7684,582.4303,762.9753,-409.1919,-407.3271
2620.0000,-40.0629,581.2858,589.5347,770.0153,-400.1644,-402.2593
2640.0000,-52.5414,573.7388,587.4225,764.9058,-417.3726,-402.5947
2660.0000,-59.0551,559.4968,586.6113,763.2883,-418.0806,-399.7632
2680.0000,-83.6181,552.4288,590.3442,766.6439,-422.5908,-418.8154
2700.0000,-70.0349,549.5895,587.6687,767.2791,-407.8696,-394.6459
2720.0000,-84.6278,551.2850,585.3108,772.6948,-412.8434,-398.1891
2740.0000,-55.9561,585.8220,584.6904,782.4879,-386.5228,-367.2427
2760.0000,-13.6281,613.0507,583.2539,828.4255,-365.1474,-319.4242
2780.0000,0.1784,625.0278,585.7399,838.4117,-370.4084,-307.9502
2800.0000,-23.7831,597.9384,589.2026,811.4061,-401.2236,-344.8505
2820.0000,-69.9044,562.3514,584.7787,770.5415,-415.1690,-377.5422
2840.0000,-45.6644,596.5910,586.1873,772.4280,-399.6247,-352.1704
