t,AF3,F7,F3,F4,F8,AF7
61160.0000,-79.3619,551.3833,449.3762,710.8412,-241.6218,-815.5518
61180.0000,-66.4225,560.6655,449.5836,704.1684,-235.8361,-811.9466
61200.0000,-92.3931,545.4121,440.3737,710.7656,-261.6045,-821.6719
61220.0000,-80.4540,538.5608,447.5918,709.2410,-249.8363,-811.9701
61240.0000,-90.3596,534.4667,440.3790,704.7183,-251.7733,-795.5098
61260.0000,-68.4778,550.5255,448.5196,712.2930,-250.6895,-780.1570
61280.0000,-74.3067,543.4613,446.4708,711.6511,-257.7107,-773.6108
61300.0000,-73.4916,531.4973,445.5821,706.3359,-282.6720,-782.0488
61320.0000,-65.2654,546.5228,443.4451,709.6176,-260.7942,-749.4540
61340.0000,-67.5593,539.4127,439.4846,702.3822,-274.7653,-752.3082
61360.0000,-77.3136,513.6232,445.4491,713.5777,-286.8925,-748.3572
61380.0000,-71.5373,534.3567,445.5487,705.4364,-277.8190,-744.2250
61400.0000,-86.2246,527.6947,442.5459,708.5425,-296.7669,-726.2245
61420.0000,-68.5934,521.2227,439.4437,708.4542,-290.7473,-724.3028
61440.0000,-61.2305,549.7634,448.5377,710.5074,-265.8613,-693.2571
61460.0000,-57.6000,551.1665,439.4159,714.4742,-251.7356,-685.4005
61480.0000,-69.1655,533.9009,442.6003,707.5121,-276.8087,-690.0922
61500.0000,-73.6575,552.0062,439.3855,711.4579,-259.6330,-665.4955
61520.0000,-67.1203,544.9936,442.6354,711.5056,-260.8035,-667.9317
61540.0000,-92.6904,528.8976,443.4422,710.4788,-283.7600,-665.6097
61560.0000,-63.1519,531.1106,446.6452,711.5111,-273.7231,-626.9874
61580.0000,-68.7066,535.8220,442.3569,708.4552,-269.7441,-629.7676
61600.0000,-71.1075,548.2192,444.6905,711.5269,-273.7013,-626.8917
61620.0000,-68.7293,549.6994,443.3745,706.4201,-271.7515,-624.9773
61640.0000,-71.0865,548.3374,442.7385,705.5419,-273.6707,-626.7812
61660.0000,-68.7568,549.5701,443.3378,706.3907,-271.7952,-625.0952
61680.0000,-71.0732,548.4592,442.7740,705.5703,-273.6381,-626.6831
61700.0000,-68.7563,549.4562,443.3026,706.3627,-271.8249,-625.1947
61720.0000,-71.0795,548.5718,442.8098,705.6023,-273.6072,-626.5984
61740.0000,-68.7457,549.3492,443.2692,706.3269,-271.8562,-625.2772
61760.0000,-71.0805,548.6998,442.8427,705.6418,-275.5347,-626.5154
61780.0000,-64.7190,549.2184,444.1733,716.2956,-281.9827,-480.1559
61800.0000,-68.1025,548.8235,444.8601,716.6993,-291.4923,-448.3607
61820.0000,-72.7717,555.1066,447.1855,710.2713,-323.0160,-433.2595
61840.0000,-75.1257,545.9193,442.8974,713.7499,-314.4853,-418.2958
61860.0000,-63.7404,537.9919,444.1229,709.2211,-318.0185,-404.3102
61880.0000,-92.1234,529.0430,444.9069,704.7925,-335.4738,-399.2486
61900.0000,-87.7246,528.8718,442.1130,710.1846,-339.1061,-367.3951
61920.0000,-69.1144,547.1737,442.9389,709.8361,-327.5532,-338.1647
61940.0000,-71.6682,539.7628,444.0840,713.1365,-322.0380,-326.3620
61960.0000,-66.1618,546.2401,442.9526,709.8751,-321.3763,-317.1195
61980.0000,-82.6717,533.6638,447.1139,708.0940,-325.1477,-314.3251
62000.0000,-62.1578,550.3643,443.8969,713.9139,-300.2918,-284.2368
62020.0000,-70.6546,555.6328,447.1084,712.0507,-302.1663,-275.3248
62040.0000,-72.1775,561.4335,443.8988,715.9313,-291.2813,-248.1119
62060.0000,-68.5934,543.5477,451.0826,710.0366,-310.2904,-248.3347
62080.0000,-79.2209,549.4821,444.9503,705.9525,-304.4121,-241.2023
62100.0000,-91.5870,547.4400,449.1022,710.9865,-324.1048,-242.3748
62120.0000,-89.3336,527.5568,443.8869,711.9924,-314.2710,-225.3273
62140.0000,-64.4714,558.4644,445.1384,713.9813,-282.2283,-185.3282
62160.0000,-88.3486,553.6044,445.8593,712.0148,-308.3706,-185.3794
62180.0000,-88.4248,530.3586,447.1443,713.9567,-312.2600,-182.2058
62200.0000,-91.3715,550.6309,444.9052,708.0382,-318.4657,-172.3913
62220.0000,-85.3961,551.3874,443.1893,710.9225,-314.2010,-155.1620
62240.0000,-70.4901,556.6495,442.8964,707.0419,-317.4149,-152.4830
62260.0000,-82.3600,568.3765,446.1351,711.9208,-288.0850,-135.0502
62280.0000,-54.5407,560.5881,445.7949,711.0430,-289.4128,-90.5213
62300.0000,-77.2896,563.4223,443.2372,715.9131,-285.1706,-117.7798
62320.0000,-95.6018,528.5352,448.8082,709.0652,-303.5085,-125.7720
62340.0000,-75.1987,557.4445,443.2651,714.9041,-287.9507,-110.7123
62360.0000,-72.6471,567.5521,442.8138,714.0696,-272.6796,-99.7628
62380.0000,-70.1346,568.4904,444.2335,718.9315,-288.9582,-101.5983
62400.0000,-61.7684,567.4919,445.7042,717.0583,-281.7462,-84.9933
62420.0000,-60.0702,578.6013,442.2812,712.9228,-267.8239,-89.4206
62440.0000,-62.8211,583.3737,444.7321,718.0604,-284.7125,-87.1887
62460.0000,-61.9165,574.6693,442.3160,710.9147,-277.8024,-67.2273
62480.0000,-67.8975,554.2533,443.6436,711.0383,-315.9483,-93.2567
62500.0000,-62.8723,563.7906,442.3506,709.9442,-325.6826,-70.1489
62520.0000,-59.0551,580.1458,442.6740,715.0315,-302.0458,-72.3695
62540.0000,-63.7396,562.8828,442.3852,706.9272,-302.5399,-65.1099
62560.0000,-68.0836,555.0419,441.5897,712.0336,-294.0584,-59.6391
62580.0000,-61.6367,556.0552,441.3629,712.9493,-313.3624,-62.9410
62600.0000,-66.1619,550.8787,443.5469,711.0185,-320.2806,-59.7775
62620.0000,-59.6056,564.1857,443.4993,709.9668,-293.2749,-51.7797
62640.0000,-73.2636,540.7661,441.5304,712.0132,-319.5577,-59.9168
62660.0000,-74.4967,551.2861,449.4892,709.9774,-300.1449,-56.5617
62680.0000,-72.3993,550.5793,448.5237,714.9935,-302.6064,-56.9855
62700.0000,-82.3634,552.4674,445.5345,710.9659,-303.9401,-54.6014
62720.0000,-62.5130,556.4294,444.5274,714.0041,-282.8070,-49.1395
62740.0000,-59.3146,565.6642,444.4994,714.9747,-278.8098,-34.4824
62760.0000,-76.6278,547.2521,446.5022,709.9944,-299.8389,-46.1913
62780.0000,-74.1980,547.7932,442.5191,711.9980,-299.7032,-39.2844
62800.0000,-63.6577,570.1113,441.4664,713.9818,-265.9973,-12.1771
62820.0000,-65.1041,545.8835,443.5807,714.9991,-290.3665,-31.2462
62840.0000,-97.8001,538.9805,445.4347,703.9613,-301.2018,-29.4144
62860.0000,-88.0572,538.0354,440.5427,707.0165,-301.4170,-28.1119
62880.0000,-93.8449,532.8381,444.5035,706.9413,-321.2678,-33.3627
62900.0000,-92.9787,533.1850,439.4830,708.0334,-316.2139,-27.0390
62920.0000,-92.8712,536.7471,443.4576,713.9478,-299.4583,-1.7695
62940.0000,-91.9444,533.2930,440.5279,706.0280,-317.2140,-6.1685
62960.0000,-98.0050,533.6428,444.5211,705.9150,-307.4287,-5.4792
62980.0000,-91.8818,532.3685,444.4917,708.0545,-314.0542,-3.0749
63000.0000,-94.0443,535.5198,443.4815,708.9188,-309.4898,12.2517
63020.0000,-100.7545,530.4824,450.4401,704.0753,-331.9476,0.0138
63040.0000,-93.0423,531.5023,441.5110,704.9039,-328.6193,26.3292
63060.0000,-83.7202,542.5494,444.4557,711.0811,-319.8464,38.8195
63080.0000,-64.0911,548.4510,445.5109,705.8640,-315.7262,47.1524
63100.0000,-93.6774,528.5884,442.4437,702.0940,-336.9227,39.8231
63120.0000,-59.1288,554.4260,439.5692,712.8660,-315.7450,63.2979
63140.0000,-69.6536,530.5880,447.4488,705.1283,-331.8729,62.6677
63160.0000,-70.1729,539.4065,448.6016,704.8569,-334.5861,57.2062
63180.0000,-91.7089,539.5792,439.3505,706.1220,-316.9878,60.7811
63200.0000,-67.1185,541.4082,448.6303,711.8289,-300.5791,81.3523
63220.0000,-72.6958,522.5466,447.3903,710.1648,-311.9785,88.7048
63240.0000,-100.1403,515.4424,445.6186,699.8171,-350.5192,56.2795
63260.0000,-76.6426,546.4493,446.3082,713.1777,-333.9487,104.5753
63280.0000,-59.1369,552.5068,447.6365,705.7773,-310.5612,109.4431
63300.0000,-67.6455,552.3770,446.2778,714.2070,-293.0256,103.4823
63320.0000,-25.1199,592.6075,449.6561,719.7629,-266.4131,136.4791
63340.0000,-52.7072,562.3129,447.3004,716.2101,-286.1129,120.3456
63360.0000,-69.0411,564.7318,447.6977,708.7568,-280.3380,134.7310
63380.0000,-25.7669,589.1567,446.2182,724.2573,-246.3195,170.2931
63400.0000,-63.0353,556.8724,442.8154,716.7306,-271.2388,155.6508
63420.0000,-60.7648,528.0604,445.2523,713.2611,-285.4628,153.2471
63440.0000,-66.9241,559.0021,441.7909,712.7126,-289.0846,157.7931
63460.0000,-64.8493,550.9193,445.2235,711.2655,-295.4622,168.2143
63480.0000,-63.8687,554.1817,445.7961,710.6801,-300.9849,185.8735
63500.0000,-53.9684,577.7171,448.1194,714.3067,-267.7647,217.1168
63520.0000,-61.7780,567.3113,439.8591,718.6849,-252.8299,217.0221
63540.0000,-59.0307,566.5676,446.1068,715.3038,-285.8871,210.8788
63560.0000,-56.6958,556.4893,447.8351,715.6489,-294.5388,232.2438
63580.0000,-55.0928,557.3820,447.1351,719.3441,-268.0764,249.7553
63600.0000,-66.5936,550.6464,444.9345,716.6415,-281.4449,250.3271
63620.0000,-56.1429,567.2558,444.0711,714.3539,-282.0466,272.7153
63640.0000,-69.5483,546.8693,443.9047,716.6294,-267.2459,272.4990
63660.0000,-85.3028,547.0838,446.0350,707.3473,-287.2587,266.4703
63680.0000,-67.4383,542.9951,447.9044,718.6296,-285.0727,301.6047
63700.0000,-77.3463,537.9053,446.0143,711.3539,-290.4872,305.3571
63720.0000,-88.3417,538.1751,450.9663,714.5969,-271.0951,316.6263
63740.0000,-82.4413,560.7662,452.0734,717.3718,-260.6041,331.3846
63760.0000,-67.2140,564.3253,443.0352,716.6064,-294.8471,341.6475
63780.0000,-61.5180,556.5942,447.9586,715.3571,-303.7114,354.1425
63800.0000,-85.0645,549.4354,445.9816,711.6022,-313.7826,337.8650
63820.0000,-86.6741,539.4686,449.9250,703.3607,-315.9142,333.1943
63840.0000,-60.9445,558.5646,443.0779,716.6139,-277.4663,376.9798
63860.0000,-75.7446,556.3769,443.9412,710.3710,-286.0080,381.0825
63880.0000,-57.8579,510.6487,448.0091,712.6234,-306.5117,394.0187
63900.0000,-70.8562,488.3039,437.9596,713.3536,-289.1836,411.0105
63920.0000,-68.7779,501.7029,447.0933,710.6252,-267.3836,414.1272
63940.0000,-57.9955,502.2336,442.9671,714.3432,-273.2932,432.7631
63960.0000,-56.6697,503.7341,449.0996,713.6602,-273.2042,444.2315
63980.0000,-57.0533,498.2416,445.8734,716.3099,-279.2993,448.8091
64000.0000,-62.5015,505.7538,447.1295,711.6683,-280.1265,449.4387
64020.0000,-68.2043,490.1468,446.9075,710.3028,-273.4680,445.6435
64040.0000,-62.3937,484.7995,443.1730,712.6988,-299.1365,452.3824
64060.0000,-62.2679,501.1421,442.9115,716.2614,-300.4846,481.5021
64080.0000,-68.3258,491.7450,444.1275,711.7144,-302.1575,494.5345
64100.0000,-67.4483,509.2269,444.8813,719.2598,-267.4346,525.5288
64120.0000,-70.2226,484.7577,447.1873,717.7487,-263.0835,529.5443
64140.0000,-58.5405,512.2734,443.8090,716.2156,-268.5628,551.3737
64160.0000,-67.0488,506.6972,448.1420,709.7825,-302.9397,544.7514
64180.0000,-65.6539,504.2666,448.8197,706.1791,-291.5951,558.4351
64200.0000,-77.0084,508.6064,446.1712,715.7896,-274.8784,570.7681
64220.0000,-85.7344,497.3737,441.7873,707.1599,-293.5802,566.3110
64240.0000,-86.8828,495.5690,444.1996,706.8135,-299.8655,584.9407
64260.0000,-82.8610,489.4758,446.7992,706.1277,-311.5469,592.1736
64280.0000,-92.7343,480.4563,443.2798,710.8375,-300.9652,595.0280
64300.0000,-88.9369,501.4944,442.8065,716.1076,-275.6066,610.0524
64320.0000,-69.6648,500.3815,444.2321,711.8710,-274.8781,636.1661
64340.0000,-61.0987,499.6110,446.7645,714.1007,-276.4691,654.0861
64360.0000,-81.5528,500.2852,445.2994,711.8928,-284.9780,651.1591
64380.0000,-78.1981,508.7234,446.7525,713.0729,-284.5538,656.8656
64400.0000,-73.3939,516.2426,445.3122,710.9064,-267.0300,668.1911
64420.0000,-71.3162,519.7964,444.7535,710.0601,-277.5293,673.9268
64440.0000,-62.3078,538.1494,450.2336,710.9290,-283.9098,688.3044
64460.0000,-92.4559,525.8922,447.6685,708.0271,-284.5203,680.7863
64480.0000,-81.1998,514.0229,439.2489,703.9581,-290.0822,708.3913
64500.0000,-90.5702,503.9993,447.6607,711.0002,-285.5923,701.7374
64520.0000,-92.0227,504.9366,442.2946,709.9870,-305.0044,708.4772
64540.0000,-93.6830,513.0729,440.6425,705.0029,-289.5275,720.6393
64560.0000,-87.9441,517.9301,445.3357,706.9832,-281.9847,741.6622
64580.0000,-78.8390,520.0796,450.7004,713.9911,-269.5776,753.6285
64600.0000,-92.8025,534.8862,440.3060,717.0013,-249.9862,761.7662
64620.0000,-107.9711,510.1536,440.6453,706.9662,-296.5389,736.3801
64640.0000,-109.6554,511.8522,440.3012,707.0020,-290.0973,748.7943
64660.0000,-91.1213,526.1408,448.7194,719.9575,-272.4291,761.4052
64680.0000,-131.4994,502.8321,450.2356,707.0085,-306.9686,732.9574
64700.0000,-138.2942,501.1527,447.6731,710.9526,-299.4024,745.1781
64720.0000,-136.3559,523.8737,446.2534,705.0272,-288.9819,737.9439
64740.0000,-123.3923,528.0851,443.7062,711.9543,-270.4923,763.2590
64760.0000,-117.2089,555.9261,448.2280,713.0281,-247.0885,781.1295
64780.0000,-122.5655,550.1106,446.7630,711.9506,-276.4358,776.0377
64800.0000,-131.0847,522.9138,447.2770,716.0190,-284.9836,776.1078
64820.0000,-146.7162,517.0107,443.7368,712.9561,-296.6410,772.8851
64840.0000,-128.9214,547.9648,449.2469,713.0314,-277.9257,781.3011
64860.0000,-142.8382,537.9691,446.7996,704.9600,-301.7268,775.8664
64880.0000,-138.7713,558.0882,446.1841,717.0278,-279.8456,785.2617
64900.0000,-137.9904,550.8528,446.8200,715.9457,-278.7581,785.7965
64920.0000,-162.7043,536.2045,448.1513,711.0198,-299.7255,771.4616
64940.0000,-157.1457,543.7821,448.8297,710.9377,-287.8203,781.8245
64960.0000,-152.5065,549.2795,449.1819,710.0443,-301.8613,771.5382
64980.0000,-177.3347,536.6349,446.8633,707.9435,-312.8793,775.6332
65000.0000,-148.4431,551.3608,444.1295,715.0200,-279.6603,786.5040
65020.0000,-184.4691,544.5067,446.8870,711.9391,-290.8083,781.6987
65040.0000,-205.3250,532.5112,445.1600,708.0365,-313.5627,763.6960
65060.0000,-200.5551,542.3920,445.8564,706.9284,-292.8718,788.5722
65080.0000,-217.1896,545.6218,449.1152,715.0296,-296.5895,775.6075
65100.0000,-215.7398,515.3062,451.9589,712.9363,-289.0044,782.3974
65120.0000,-234.0747,506.7609,453.0722,713.0518,-289.4946,782.8033
65140.0000,-264.8127,494.1443,447.8845,706.9200,-328.1026,764.3788
65160.0000,-258.9454,491.8660,448.0229,710.0646,-316.3788,760.7774
65180.0000,-264.9075,511.0140,448.9561,708.9292,-306.2641,757.3992
65200.0000,-308.8613,485.9923,443.0945,707.0510,-335.3784,742.8357
65220.0000,-306.0719,505.9036,447.9203,705.9012,-324.3091,749.4075
65240.0000,-299.8460,506.1240,449.9769,711.0543,-308.1122,776.7621
65260.0000,-314.1257,511.7858,452.0284,708.9125,-310.3691,757.3380
65280.0000,-341.7357,501.2597,451.0183,704.0751,-330.1816,753.9122
65300.0000,-382.2288,477.5999,452.0382,706.8921,-349.4517,742.4144
65320.0000,-399.7442,488.4021,454.9868,707.0738,-323.9852,750.8573
65340.0000,-405.2164,500.5163,452.0448,715.8892,-297.5451,752.4329
65360.0000,-420.7431,505.4861,447.0272,712.0836,-303.1085,762.8893
65380.0000,-452.2685,487.4712,447.9561,707.8853,-340.5631,738.3498
65400.0000,-473.7153,486.5007,447.9595,703.0895,-349.9832,737.7555
65420.0000,-466.2964,508.4239,449.0096,713.8869,-315.6188,752.4537
65440.0000,-504.7199,513.6008,452.0561,714.1165,-323.8471,768.7798
65460.0000,-497.2966,528.3820,445.0299,717.8741,-301.6160,793.3269
65480.0000,-520.7544,513.6442,452.9966,718.1238,-311.9818,786.7251
65500.0000,-535.2836,508.3495,448.9985,712.8632,-327.7223,779.4798
65520.0000,-564.7682,485.6720,449.0299,712.1174,-333.0309,776.6592
65540.0000,-546.2751,527.3058,449.9226,724.8480,-283.6626,816.4911
65560.0000,-575.8512,506.6523,446.0015,713.1325,-317.8933,773.7505
65580.0000,-595.1820,519.3266,443.0110,705.8300,-314.5710,783.4648
65600.0000,-606.9146,517.7147,448.0018,712.1378,-305.8467,777.5720
65620.0000,-628.1407,512.3018,450.9493,716.8320,-318.7218,771.6776
65640.0000,-628.0103,505.6768,448.0175,712.1476,-321.8666,779.5462
65660.0000,-667.1170,490.3481,445.9025,707.8203,-347.6298,753.5741
65680.0000,-660.0643,505.6437,449.0895,722.1680,-312.0325,779.4766
65700.0000,-655.0244,527.3955,447.8694,714.8001,-311.6502,784.6925
65720.0000,-678.2071,520.6217,448.0609,711.1592,-314.9140,776.3344
65740.0000,-682.8693,515.4222,447.8461,716.8041,-307.4424,775.7751
65760.0000,-689.3425,516.5363,448.0840,712.1756,-301.1539,780.3378
65780.0000,-715.7776,499.5069,445.8347,713.8040,-338.5255,768.9084
65800.0000,-704.4319,507.4648,450.0949,714.1992,-346.1563,775.1483
65820.0000,-718.6501,493.5497,448.8517,705.7686,-358.4178,762.0396
65840.0000,-725.5748,485.4151,447.1944,711.1898,-367.2595,752.1854
65860.0000,-724.5659,476.6228,451.8675,710.7653,-346.2908,761.1126
65880.0000,-716.6826,516.3253,442.1919,714.2145,-337.3123,776.9962
65900.0000,-721.4547,504.6969,447.7517,714.7556,-338.3190,776.1239
65920.0000,-737.8242,482.2466,446.1913,708.2152,-353.3852,748.9209
65940.0000,-727.2932,503.7505,447.7264,710.7461,-344.1611,754.1564
65960.0000,-710.8964,523.1967,448.2027,720.2160,-311.3859,779.8658
65980.0000,-723.2209,498.8469,446.7691,714.7324,-321.0672,770.3836
66000.0000,-745.0907,489.0417,450.2121,709.2438,-347.4167,746.6827
66020.0000,-739.0452,496.9526,448.7376,712.7334,-340.0495,748.4207
66040.0000,-753.1779,477.9706,447.3058,708.2532,-372.7117,724.7365
66060.0000,-737.9693,472.0382,446.7308,712.7143,-359.9229,736.4525
66080.0000,-718.2631,491.8895,445.3358,714.2853,-333.7708,744.6632
66100.0000,-751.8669,456.0671,445.6619,711.6870,-374.9648,716.5253
66120.0000,-753.4147,448.7802,448.2748,710.3078,-395.6866,693.5087
66140.0000,-728.7170,462.1616,447.6341,710.6591,-369.8265,723.7682
66160.0000,-718.4792,446.7451,449.3452,712.3166,-372.9645,721.4038
66180.0000,-694.6390,463.2566,448.6719,715.6376,-358.7871,736.7163
66200.0000,-686.5986,477.6798,444.3278,718.3529,-350.0186,734.3989
66220.0000,-689.5565,465.2931,447.6122,706.6130,-376.6806,707.7940
66240.0000,-682.6591,467.6516,447.3733,710.3831,-357.9936,712.2663
66260.0000,-683.4435,466.3760,445.6172,709.6042,-369.5919,695.8167
66280.0000,-665.7387,461.5859,446.3282,707.3900,-353.0287,702.1936
66300.0000,-662.3539,465.4091,447.6031,706.5579,-371.4731,683.0318
66320.0000,-660.8105,466.5101,448.3150,704.4294,-374.1517,685.1787
66340.0000,-656.3385,462.4538,448.6542,704.5391,-371.4028,672.0667
66360.0000,-646.8416,472.4797,447.3792,699.4623,-364.1262,685.1381
66380.0000,-627.2954,476.4943,443.6278,707.4938,-341.3058,686.0085
66400.0000,-594.8652,490.4547,446.3233,704.5032,-339.2107,683.0492
66420.0000,-599.2290,482.5421,449.5980,700.4680,-331.1610,665.2286
66440.0000,-596.9150,478.3880,444.3275,707.5297,-334.4652,660.9435
66460.0000,-590.1779,498.6317,448.6713,704.4284,-329.1207,658.1238
66480.0000,-564.8879,495.3582,447.3578,709.5785,-324.4339,659.8870
66500.0000,-569.1318,489.6560,448.6820,705.3688,-314.1571,664.2855
66520.0000,-547.9197,478.3091,445.3575,702.5964,-349.4890,648.8281
66540.0000,-529.0805,481.6371,445.6543,705.3367,-366.0461,640.2285
66560.0000,-530.9387,471.2325,446.2791,702.6292,-383.5191,614.9031
66580.0000,-503.0601,484.6779,447.6579,706.3071,-374.1117,620.2373
66600.0000,-501.9412,485.1974,447.3158,702.6669,-351.5573,624.9028
66620.0000,-486.0709,483.7576,444.7492,707.2760,-339.0041,611.2582
66640.0000,-483.8976,468.1681,449.2876,707.7104,-358.6002,592.8442
66660.0000,-460.0504,479.7680,448.7445,703.2435,-345.9841,600.2407
66680.0000,-450.8789,475.1674,448.2180,706.7340,-342.6448,598.7651
66700.0000,-444.0255,476.7930,444.7850,705.1965,-346.8371,578.1849
66720.0000,-434.9159,483.1198,449.2509,703.7719,-334.7788,577.7388
66740.0000,-442.0915,468.8479,447.7299,704.1931,-363.9083,557.3515
66760.0000,-414.8406,473.1183,448.1758,706.7894,-352.7748,542.8375
66780.0000,-388.0643,493.8742,443.7737,700.1683,-349.8676,542.2289
66800.0000,-377.8514,497.0487,447.2196,703.8233,-348.6231,537.9547
66820.0000,-349.0128,506.9546,448.8260,710.1268,-341.9483,558.3495
66840.0000,-362.7698,484.0475,446.1446,701.8575,-358.7171,524.9131
66860.0000,-366.0916,462.9514,449.7839,696.1042,-356.8506,531.1682
66880.0000,-331.7321,484.9660,444.1361,701.8727,-343.8024,535.9743
66900.0000,-331.0658,464.9626,448.8678,707.1081,-370.8733,507.2550
66920.0000,-295.7144,501.9241,447.1544,707.8637,-333.7234,542.9477
66940.0000,-292.0134,490.0653,443.8618,708.1085,-328.7855,513.1580
66960.0000,-305.6720,483.9376,449.1200,703.8713,-337.6580,509.0795
66980.0000,-308.0349,474.0638,443.8832,705.0862,-339.7472,498.2292
67000.0000,-308.7034,463.8986,445.1219,697.8593,-360.6624,461.9473
67020.0000,-276.0623,476.1554,447.8793,701.0881,-352.9261,472.0597
67040.0000,-276.6397,473.8185,448.0284,704.8735,-339.5968,470.1537
67060.0000,-260.9890,489.1736,446.9636,710.0986,-327.9398,461.0155
67080.0000,-244.6534,509.8307,443.0975,704.8660,-320.7160,467.1371
67100.0000,-252.0522,501.2245,445.9291,700.1292,-335.8707,439.1213
67120.0000,-247.6122,488.7620,442.0254,701.8597,-339.5352,423.0700
67140.0000,-243.9962,494.2176,443.9605,706.1257,-338.9818,419.0712
67160.0000,-242.6109,483.7465,443.0594,702.8179,-335.5492,412.0863
67180.0000,-219.9850,501.2930,445.9653,708.1606,-307.8872,430.8885
67200.0000,-213.6033,503.7257,449.9447,706.7938,-322.5683,421.3295
67220.0000,-215.9607,489.2927,443.9888,709.1898,-334.0326,408.9875
67240.0000,-209.5667,478.6345,447.9461,702.7715,-342.4581,377.2766
67260.0000,-214.9729,473.3535,449.0312,695.2151,-359.0675,376.8996
67280.0000,-194.5921,471.6496,445.0094,706.7396,-354.4627,372.4254
67300.0000,-183.9473,474.3319,445.9999,704.2454,-361.0894,369.9231
67320.0000,-183.5578,478.5874,445.9371,705.7304,-367.3364,353.2840
67340.0000,-187.9632,474.3522,447.0583,699.2751,-364.2207,342.7171
67360.0000,-187.5881,465.5939,447.9206,699.6816,-349.3113,343.3259
67380.0000,-169.9135,470.4157,444.0231,704.3146,-352.2182,338.7956
67400.0000,-157.5516,473.5598,446.9790,704.6533,-344.2133,353.3850
67420.0000,-164.9090,475.4186,446.0157,705.3242,-338.2501,332.8349
67440.0000,-159.5727,473.5414,443.9362,700.6205,-343.2809,331.5789
67460.0000,-167.8635,475.4384,446.0180,697.3672,-326.4596,315.6453
67480.0000,-145.5708,506.5726,446.9750,705.5897,-302.2223,342.6576
67500.0000,-118.8795,505.4213,447.0694,706.4058,-289.4673,347.6736
67520.0000,-127.5319,516.5314,447.9163,702.5341,-306.9796,325.5595
67540.0000,-103.8170,534.4391,444.0201,712.4490,-277.4864,353.5443
67560.0000,-118.5916,522.5297,443.0150,709.5176,-279.0789,326.6313
67580.0000,-124.8162,527.4912,443.0746,707.4771,-294.6350,315.5216
67600.0000,-111.5815,532.5663,446.9996,709.4875,-275.9621,328.7296
67620.0000,-85.8223,549.4797,449.0292,718.5224,-254.5645,334.4740
67640.0000,-93.5507,546.5319,447.9456,707.4423,-259.9313,323.8640
67660.0000,-90.7644,532.5029,447.0290,711.5346,-274.5552,313.4055
67680.0000,-92.5656,532.5302,440.9423,712.4204,-287.9487,297.7780
67700.0000,-93.7258,531.4802,449.9377,710.5532,-280.7251,303.3622
67720.0000,-65.5130,558.5383,449.0287,720.3912,-240.7803,337.8629
67740.0000,-70.6855,540.5073,447.9327,708.5873,-283.6046,313.3288
67760.0000,-78.5733,529.5043,449.0470,717.3848,-266.8530,316.8758
67780.0000,-47.7204,591.5229,443.0023,714.5839,-217.6331,339.4459
67800.0000,-59.5743,562.4699,452.1051,719.3859,-253.8925,316.9348
67820.0000,-96.6883,527.5607,442.9847,712.6113,-280.7885,286.3047
67840.0000,-75.6156,545.4670,446.0418,715.3486,-265.7245,293.0834
67860.0000,-87.7580,515.5461,446.9399,712.6168,-287.8172,271.3523
67880.0000,-88.5868,522.4435,443.1418,708.3577,-302.7747,258.0038
67900.0000,-85.7469,532.5596,446.9161,711.6140,-301.8358,243.3463
67920.0000,-71.6037,545.4330,445.1537,709.3619,-294.8996,231.0866
67940.0000,-70.6925,531.5524,444.9064,712.6189,-315.6259,211.2595
67960.0000,-60.5793,531.4305,442.1336,708.3616,-327.7987,183.1404
67980.0000,-59.7489,548.5562,451.9019,711.6066,-314.7226,176.1051
68000.0000,-64.6157,535.4431,449.1702,708.3689,-328.9243,152.1310
68020.0000,-66.7498,529.6087,442.8772,706.5912,-333.7576,124.2166
68040.0000,-66.6465,529.4045,447.2025,710.3968,-331.8198,108.2482
68060.0000,-67.7198,535.6401,445.7816,708.5898,-309.6133,103.1681
68080.0000,-85.6817,540.3738,447.2199,710.4105,-320.0245,64.1675
68100.0000,-89.6962,544.6755,445.7664,709.5834,-287.6460,66.1911
68120.0000,-86.6660,545.3375,444.1950,713.4134,-288.0686,61.1278
68140.0000,-88.7206,543.6596,447.7395,714.5438,-293.5246,57.1937
68160.0000,-92.7384,543.3342,450.1716,716.4196,-292.0640,53.1798
68180.0000,-90.7015,566.7040,446.7928,721.5468,-265.4025,50.0438
68200.0000,-125.7932,536.2755,448.1931,712.4400,-292.9898,1.3211
68220.0000,-129.6658,537.7086,449.7099,714.5084,-298.4390,-4.6862
68240.0000,-137.8182,534.2754,446.2088,714.4741,-300.0547,-16.6390
68260.0000,-151.7140,535.7527,445.7305,713.5118,-279.3151,-33.6857
68280.0000,-143.8133,545.2372,450.1851,722.4889,-264.1744,-22.5651
68300.0000,-160.6258,529.7683,446.7861,707.4800,-288.2476,-61.6478
68320.0000,-182.9092,510.1918,445.2684,713.5060,-271.2433,-80.5741
68340.0000,-194.6591,507.8099,442.8160,715.4584,-258.1618,-96.7519
68360.0000,-187.9551,531.1981,448.1840,715.5048,-221.3230,-93.6714
68380.0000,-193.5585,537.8114,449.7266,725.4550,-209.2035,-95.6870
68400.0000,-243.0149,511.1616,445.2494,718.5380,-232.3521,-130.6714
68420.0000,-265.5844,517.8367,449.7396,711.4359,-242.0196,-163.6524
68440.0000,-284.0710,531.1359,449.2105,719.5544,-212.4663,-172.7801
