t,1,2,3,4,5,6
96980.0000,-1.1544,321.3127,-317.2866,-78.8661,-137.0929,304.6409
97000.0000,23.9624,320.3811,-321.1270,-76.2619,-143.7126,305.7116
97020.0000,-8.0365,323.6795,-317.8438,-76.2648,-126.9662,307.4359
97040.0000,0.3167,322.5675,-320.2154,-81.5860,-132.6037,309.7654
97060.0000,-5.6193,323.7361,-312.4881,-74.0043,-123.9617,309.4328
97080.0000,-16.9535,322.3578,-318.3787,-81.6372,-122.7894,312.8484
97100.0000,-7.7419,327.2336,-316.8476,-95.0995,-136.0183,304.1254
97120.0000,-8.9851,320.8160,-329.1266,-99.5115,-142.2292,313.8066
97140.0000,-9.4986,320.0750,-329.8365,-88.1119,-131.6969,316.1254
97160.0000,-20.3808,316.6758,-322.1494,-94.6748,-126.8984,311.2560
97180.0000,-7.6194,324.6437,-322.2076,-99.1905,-145.7321,318.0370
97200.0000,-0.5764,313.6532,-318.6885,-101.2910,-134.8678,308.9463
97220.0000,-12.5160,321.8325,-315.0115,-94.4062,-138.1680,303.5969
97240.0000,-13.2751,316.5887,-323.8977,-84.8482,-126.3105,311.9931
97260.0000,-5.3039,320.8185,-321.6736,-76.6695,-128.8606,308.2538
97280.0000,-2.2785,318.2490,-321.7087,-75.1203,-127.1047,293.9916
97300.0000,-10.0446,312.4356,-329.4092,-84.4336,-131.3911,306.9355
97320.0000,-11.5577,327.4634,-320.8506,-94.2646,-140.1740,307.5092
97340.0000,3.8271,315.0461,-332.6922,-78.4628,-134.4563,308.0089
97360.0000,-24.1531,320.4517,-310.4286,-80.7335,-130.9948,298.0907
97380.0000,-30.9205,327.5206,-316.1669,-78.6649,-123.3967,309.8561
97400.0000,-34.0399,326.6254,-312.9859,-73.8347,-124.4818,302.9549
97420.0000,-24.4034,330.8839,-311.8459,-83.3970,-130.4727,307.2627
97440.0000,-29.8952,328.0948,-322.2675,-69.9056,-126.1292,303.4808
97460.0000,-16.1814,326.9742,-324.8018,-84.9964,-134.8946,303.7844
97480.0000,-3.8396,327.5443,-320.5612,-95.5743,-149.8817,305.2709
97500.0000,-13.2740,312.5237,-325.1777,-94.2244,-137.3988,304.3824
97520.0000,-5.6560,313.3778,-329.0524,-95.6997,-144.8297,312.1803
97540.0000,1.5014,317.7173,-317.9717,-113.7586,-157.7539,312.2574
97560.0000,0.3878,313.4473,-318.2255,-114.2077,-157.8748,314.0665
97580.0000,-21.6657,317.2389,-312.4175,-97.7943,-140.1351,305.7451
97600.0000,-14.9702,311.0245,-313.9178,-101.9139,-139.3926,307.6970
97620.0000,-17.3670,324.3715,-309.0788,-95.7696,-138.7106,303.4197
97640.0000,-1.8792,318.6137,-316.8850,-102.9144,-148.4675,304.4882
97660.0000,-18.7567,326.5999,-307.5748,-104.3242,-144.1752,300.3456
97680.0000,-8.5441,322.3875,-317.5213,-96.0071,-145.4055,302.9218
97700.0000,-3.7781,321.3839,-314.9832,-101.3008,-153.7574,299.2205
97720.0000,-6.2902,325.9272,-316.0410,-99.3889,-149.1723,300.4320
97740.0000,19.7997,311.9973,-322.6860,-92.9135,-158.6708,301.7551
97760.0000,-16.9901,331.0179,-307.5868,-101.7654,-151.0677,297.3320
97780.0000,10.2714,311.9139,-318.4839,-88.7011,-148.1591,300.3970
97800.0000,-3.3918,319.3367,-317.0081,-89.9335,-149.9333,302.2032
97820.0000,-0.4284,321.4686,-316.0441,-91.6975,-152.2878,295.7013
97840.0000,-7.8928,320.4026,-307.6320,-89.1844,-151.6707,301.7319
97860.0000,-14.1583,320.5269,-307.7381,-86.1528,-143.4648,297.6487
97880.0000,8.4004,320.1022,-308.4525,-78.1605,-145.7016,301.1478
97900.0000,-5.8898,322.0977,-305.9375,-85.1317,-149.2860,299.7388
97920.0000,-9.6685,314.5475,-312.2333,-81.4797,-143.9556,302.4402
97940.0000,-0.1829,308.8465,-304.4655,-71.0667,-145.5957,299.6822
97960.0000,-2.6197,310.9890,-307.7740,-79.7049,-141.6180,305.8481
97980.0000,-2.8534,308.3297,-311.4270,-72.9453,-140.4577,314.6490
98000.0000,-1.9543,312.2803,-304.7312,-73.6960,-140.0740,304.1736
98020.0000,18.2954,312.5458,-307.6630,-83.7235,-151.5334,314.5763
98040.0000,23.6589,305.8282,-310.0666,-70.9267,-147.1925,316.7317
98060.0000,18.8094,311.0802,-303.6511,-82.7997,-151.0656,302.2662
98080.0000,-0.8657,318.8990,-305.6328,-73.8579,-139.9738,303.4838
98100.0000,33.9244,311.5193,-315.7468,-81.1348,-155.8952,308.5909
98120.0000,27.2729,317.8560,-299.2161,-78.5417,-149.7406,296.3573
98140.0000,17.0599,321.9361,-297.9987,-85.9737,-150.6731,297.3121
98160.0000,-4.5578,318.2480,-303.6376,-78.6121,-137.0620,305.4231
98180.0000,23.0228,318.5575,-303.4713,-83.5112,-148.3635,298.8541
98200.0000,-12.7368,311.6381,-301.5507,-70.8235,-124.1630,298.0403
98220.0000,6.9057,313.0033,-307.0395,-74.0930,-136.3577,301.9597
98240.0000,15.8569,319.1590,-303.5659,-85.9761,-148.3583,294.4750
98260.0000,-3.4586,318.8155,-308.2665,-74.5481,-137.9823,298.2271
98280.0000,10.8063,314.9070,-308.3553,-90.7827,-148.8485,299.4716
98300.0000,14.8906,318.5459,-302.4248,-87.6807,-150.8308,293.0022
98320.0000,7.7590,311.4590,-306.1134,-79.9670,-139.2146,302.1987
98340.0000,11.7442,321.0732,-300.6895,-78.6548,-144.6460,295.2677
98360.0000,10.4875,322.8005,-298.0132,-90.7526,-143.9756,301.3536
98380.0000,-6.4880,319.7831,-303.6729,-70.5554,-130.6571,303.8720
98400.0000,17.8783,312.8421,-308.7411,-76.5399,-146.1964,301.0175
98420.0000,-8.8876,327.6180,-297.3285,-65.5650,-137.3193,299.9862
98440.0000,-4.8189,323.4648,-293.1173,-61.8666,-129.8970,292.5884
98460.0000,-2.7032,313.5254,-301.5080,-61.5641,-126.6432,311.2560
98480.0000,-7.9237,319.9053,-286.8118,-60.9819,-127.4380,296.4537
98500.0000,-24.8879,326.3804,-285.3554,-61.3277,-118.0006,303.1115
98520.0000,-13.9678,320.1923,-287.9015,-58.5810,-122.1384,298.2830
98540.0000,-20.5267,336.5850,-278.8729,-73.3203,-129.8560,295.4738
98560.0000,5.7801,322.0651,-298.0499,-81.4818,-146.9365,305.2356
98580.0000,4.9053,319.8838,-292.4068,-88.0648,-142.5458,300.5347
98600.0000,-4.1303,328.4148,-287.7297,-92.3658,-141.2623,293.2780
98620.0000,-23.1027,322.5573,-288.1756,-92.0636,-127.1767,293.0734
98640.0000,-16.4917,320.9726,-280.5025,-96.2767,-130.5643,294.2802
98660.0000,-28.3083,321.6015,-278.6855,-105.8543,-126.4829,290.9784
98680.0000,-9.3354,320.4938,-292.2440,-107.2022,-140.2108,298.0793
98700.0000,-12.1808,306.8395,-295.3018,-120.1344,-139.9880,296.0919
98720.0000,1.5378,308.4549,-303.8118,-117.8351,-141.0307,299.3689
98740.0000,-18.3977,315.7908,-300.5971,-138.9503,-137.6371,297.3643
98760.0000,-26.0998,319.3268,-293.4860,-135.2412,-136.9459,299.2949
98780.0000,-20.8148,303.4073,-298.2385,-132.7402,-130.5318,298.8939
98800.0000,-9.6264,312.4527,-303.2125,-147.2220,-141.6056,295.6069
98820.0000,-17.7795,312.7285,-295.8820,-146.8006,-139.4959,295.0772
98840.0000,-12.5415,314.5069,-299.0102,-150.8192,-143.0291,293.4322
98860.0000,-17.1691,316.4351,-301.5765,-164.3707,-147.3436,293.1210
98880.0000,-11.6439,318.1536,-295.1160,-163.2867,-150.4762,292.9417
98900.0000,-5.8568,313.7448,-307.3444,-174.1002,-149.5571,294.1319
98920.0000,-24.7024,315.3734,-302.5911,-163.7690,-138.8497,293.2157
98940.0000,-4.3403,312.2665,-308.1159,-159.8427,-141.7358,293.6136
98960.0000,-16.5645,322.2729,-310.1978,-164.3794,-139.4830,294.5053
98980.0000,-12.5346,325.9369,-307.2279,-168.2052,-141.6902,292.9332
99000.0000,-6.9989,335.9651,-305.3354,-182.2618,-150.6612,292.6066
99020.0000,-0.4917,325.8876,-305.8455,-174.0296,-148.2550,294.9052
99040.0000,-19.2877,321.7809,-307.4170,-165.1754,-131.2067,289.9100
99060.0000,-32.5100,337.8667,-307.2606,-182.1274,-137.3286,285.3550
99080.0000,-39.3603,333.1122,-313.0379,-171.3651,-126.7952,286.3704
99100.0000,-18.5772,329.0935,-313.4436,-175.7444,-132.9117,283.7102
99120.0000,-39.1304,351.3702,-309.5672,-196.2856,-142.2302,282.6756
99140.0000,-21.0376,337.8786,-313.5860,-188.6670,-139.5513,283.0853
99160.0000,-29.8888,346.3800,-313.1537,-209.5026,-148.8179,277.3615
99180.0000,-19.9192,347.7162,-319.1513,-202.2804,-153.8990,286.9605
99200.0000,-12.1659,328.3120,-320.7999,-196.3327,-143.5619,285.0110
99220.0000,-21.7302,347.9173,-316.1782,-201.9258,-150.0100,289.3432
99240.0000,-18.5709,349.7934,-313.8922,-213.9621,-151.8259,289.5594
99260.0000,-42.9081,365.0574,-317.5916,-211.6290,-143.0488,296.2978
99280.0000,-42.8505,359.0266,-316.9938,-208.0300,-142.0918,290.4067
99300.0000,-39.6398,364.0012,-318.2848,-213.4581,-146.5548,292.6621
99320.0000,-33.3695,362.1243,-317.9568,-210.2194,-147.9467,292.0256
99340.0000,-20.1536,360.9778,-314.5366,-207.2231,-158.4357,290.6501
99360.0000,-44.6449,361.9543,-318.6427,-216.7295,-144.3288,293.8997
99380.0000,-41.1559,359.9548,-310.9900,-205.7449,-135.2225,291.1994
99400.0000,-42.9811,358.7113,-301.6400,-205.2456,-131.8612,289.8816
99420.0000,-49.0518,364.4244,-309.6189,-209.4177,-131.8566,294.9485
99440.0000,-42.4288,364.1042,-311.1988,-208.6753,-133.3614,300.8541
99460.0000,-56.1993,364.6960,-299.8419,-211.0454,-132.1109,288.1211
99480.0000,-48.4491,366.3752,-306.3984,-224.2297,-143.1620,291.1870
99500.0000,-50.2903,359.4738,-307.1659,-226.1133,-142.4750,294.3421
99520.0000,-42.5465,363.1268,-311.7712,-232.0798,-152.5306,294.2526
99540.0000,-37.5858,348.0250,-312.8435,-217.1307,-141.5092,291.7000
99560.0000,-14.3978,349.8867,-312.9524,-217.2237,-153.7953,300.5920
99580.0000,-30.3998,351.8745,-308.3305,-217.2440,-143.3854,292.9019
99600.0000,-33.4989,354.0295,-303.3219,-220.4313,-147.7379,296.5814
99620.0000,-19.0218,345.4293,-310.2038,-213.0082,-145.4808,295.6354
99640.0000,-32.7288,351.8046,-302.6798,-217.7826,-143.3521,293.6998
99660.0000,-22.1712,357.9957,-310.4210,-219.0689,-145.6823,292.0718
99680.0000,-47.9126,361.8044,-315.0884,-219.9285,-142.0078,293.1971
99700.0000,-32.0324,359.6760,-308.4816,-212.9379,-145.6928,290.0111
99720.0000,-36.5845,365.3667,-306.9222,-207.9373,-139.7952,291.8743
99740.0000,-63.3025,375.9815,-302.7795,-214.8922,-138.4769,287.2607
99760.0000,-39.2786,369.7519,-314.1571,-211.9307,-144.6895,292.4087
99780.0000,-51.2445,358.0360,-304.9956,-207.7989,-135.9305,285.7492
99800.0000,-42.0589,353.8700,-308.9499,-195.5468,-121.4575,300.3434
99820.0000,-14.0780,347.0841,-306.2030,-192.8391,-136.9842,297.9280
99840.0000,-33.7125,362.5194,-298.3203,-200.2125,-138.1053,298.5569
99860.0000,-22.9974,363.1435,-297.2216,-191.0484,-139.8392,296.0183
99880.0000,-40.4027,366.4526,-291.3688,-190.3134,-134.5631,293.1274
99900.0000,-35.9340,372.2196,-308.2163,-194.2032,-143.9245,297.5058
99920.0000,-20.9339,370.0232,-305.0130,-190.2649,-151.0715,296.7592
99940.0000,-7.8758,361.2726,-313.0831,-203.0891,-162.9170,303.0010
99960.0000,-5.0870,344.2888,-318.5464,-179.6880,-148.3629,301.8360
99980.0000,-21.1459,359.2950,-309.7710,-192.2976,-151.5950,302.3787
100000.0000,-15.5867,358.3526,-307.9260,-186.3554,-148.2171,303.8642
100020.0000,-43.3367,357.2510,-302.4573,-188.5453,-136.8632,308.7012
100040.0000,-7.8232,349.3093,-299.5306,-182.0733,-146.6646,304.6131
100060.0000,-22.5797,361.7600,-302.9968,-190.9725,-145.3267,306.6031
100080.0000,-44.1785,375.1072,-295.4259,-196.2496,-143.5363,301.1567
100100.0000,-40.6157,371.7942,-297.9878,-205.9663,-147.3193,311.6038
100120.0000,-18.3208,361.7859,-295.2093,-204.2378,-155.0420,301.9398
100140.0000,-15.4580,356.8956,-297.8337,-198.8628,-153.0262,304.9068
100160.0000,-11.8985,358.4151,-300.9047,-202.0074,-155.5219,304.7635
100180.0000,-23.8115,361.9438,-295.8439,-207.8627,-149.3685,306.3993
100200.0000,-18.4268,358.0892,-293.5645,-209.5456,-146.9543,302.7352
100220.0000,-29.7875,363.5389,-284.4106,-210.1655,-143.6152,294.8225
100240.0000,-14.6342,355.1010,-296.8000,-210.2453,-153.0530,305.5568
100260.0000,-19.7924,368.3567,-286.1918,-217.0672,-154.3450,303.5987
100280.0000,-34.5354,365.5343,-286.1751,-216.1002,-142.1813,295.2749
100300.0000,-17.4197,356.5611,-290.5504,-212.3852,-149.5826,291.6989
100320.0000,-53.3653,363.7038,-294.0161,-217.7627,-136.0559,298.7211
100340.0000,-20.9297,364.5662,-300.6924,-227.6392,-157.7856,290.2362
100360.0000,-28.3049,368.9832,-299.5668,-226.8010,-157.6077,290.2408
100380.0000,-32.3635,364.9013,-296.2909,-221.3248,-146.6606,292.0360
100400.0000,-48.9258,370.9871,-283.7007,-221.9005,-141.7866,295.3690
100420.0000,-47.1947,373.2788,-290.0565,-221.4940,-141.5600,299.4485
100440.0000,-30.8647,371.9496,-288.2914,-234.3089,-155.5031,291.5653
100460.0000,-17.4282,358.0596,-302.6048,-229.9281,-160.0733,302.6526
100480.0000,-54.7915,373.0945,-294.9555,-233.8822,-153.0536,291.3812
100500.0000,-39.9616,372.2638,-295.9676,-229.1835,-154.4584,289.2714
100520.0000,-25.5765,360.9865,-299.5909,-231.7586,-154.1436,303.2285
100540.0000,-56.5450,365.4569,-290.3607,-234.5980,-144.1485,291.0738
100560.0000,-26.1239,365.1317,-291.7617,-233.3486,-158.3665,288.2666
100580.0000,-38.5130,367.6815,-296.2838,-235.3400,-153.5771,290.7316
100600.0000,-43.1954,363.5168,-297.4259,-232.6096,-153.9602,290.1254
100620.0000,-46.8778,373.9981,-298.8320,-234.3625,-154.6073,296.2080
100640.0000,-33.4507,366.4584,-300.4014,-236.4988,-156.5857,291.5856
100660.0000,-43.0642,380.9832,-301.5207,-242.1003,-156.2007,285.4363
100680.0000,-28.0616,369.4946,-303.8450,-235.8424,-160.2634,287.3757
100700.0000,-34.0977,372.0432,-290.4506,-238.1033,-154.6481,289.5628
100720.0000,-35.8602,373.4427,-289.0435,-244.2530,-158.7865,287.5276
100740.0000,-54.7296,366.5389,-286.2309,-237.2245,-145.9084,292.8586
100760.0000,-23.0899,364.6506,-296.7188,-244.9071,-165.3663,296.7443
100780.0000,-14.7559,371.1761,-289.9500,-251.5627,-169.7746,294.9059
100800.0000,-22.0581,354.7818,-294.8946,-239.7536,-155.3838,296.2158
100820.0000,-24.1507,364.0890,-291.4091,-246.9356,-164.5683,300.1595
100840.0000,-21.9499,356.1917,-298.8531,-240.0872,-152.9913,298.1438
100860.0000,-18.3937,359.4678,-299.8872,-244.5275,-163.8152,300.1719
100880.0000,-12.0754,364.3802,-298.8964,-253.8145,-169.5269,293.5539
100900.0000,-14.0931,363.0435,-294.9676,-253.0627,-173.2799,298.0824
100920.0000,-1.8293,371.8900,-296.2781,-250.2536,-177.4893,294.7189
100940.0000,7.2461,352.7866,-294.3922,-244.0590,-167.7683,290.9660
100960.0000,-8.6911,360.1489,-288.0061,-237.9988,-163.0816,295.5565
100980.0000,4.1165,355.2233,-294.3362,-238.9646,-176.4507,292.6237
101000.0000,-24.7055,358.6062,-294.9707,-243.9843,-167.5473,291.9044
101020.0000,-9.0125,347.1295,-302.9011,-228.8580,-170.2914,296.4066
101040.0000,-1.7254,343.6277,-299.2527,-241.9595,-178.2510,294.2885
101060.0000,-0.9016,344.7010,-296.3965,-237.9308,-180.1902,293.4429
101080.0000,-39.7855,349.3438,-301.0269,-240.5206,-168.9891,298.1877
101100.0000,11.0500,330.4211,-298.1438,-222.9468,-167.4841,291.6625
101120.0000,-30.6702,359.8264,-283.9425,-234.3490,-172.4575,295.3528
101140.0000,-28.6066,345.2726,-289.1049,-238.4944,-170.7923,294.1444
101160.0000,5.3496,332.2097,-299.9909,-235.1251,-186.5188,298.2771
101180.0000,4.4267,336.8864,-305.7811,-236.4235,-190.6035,298.6163
101200.0000,-3.7047,333.5871,-306.7493,-233.8387,-181.3956,302.2353
101220.0000,-10.8817,341.2747,-302.9574,-235.4022,-180.7426,304.6248
101240.0000,-15.3935,350.5696,-297.3852,-238.8790,-183.7397,304.5142
101260.0000,-14.3655,337.6956,-301.2440,-232.5235,-171.1776,309.6870
101280.0000,-2.0163,337.9128,-299.4292,-233.7449,-180.7648,304.8560
101300.0000,-23.1600,335.5121,-298.8023,-223.1080,-168.7658,304.9442
101320.0000,1.9301,328.6727,-304.3527,-228.6509,-174.3316,309.9838
101340.0000,-20.8891,338.3589,-302.5623,-223.4091,-164.9213,305.0723
101360.0000,-20.0644,330.2980,-301.4136,-215.3825,-163.5990,299.0332
101380.0000,-18.0714,341.4921,-303.8152,-216.0510,-163.6603,300.2257
101400.0000,-17.7744,341.1624,-303.2646,-217.4843,-164.2101,304.5611
101420.0000,-18.8001,328.1132,-305.2050,-216.2374,-164.2197,301.4186
101440.0000,-3.2727,332.5927,-309.6895,-209.9044,-162.4792,311.7460
101460.0000,27.0665,334.0987,-305.9644,-214.9901,-187.3578,306.3881
101480.0000,9.2582,336.9854,-306.5213,-200.3291,-168.5082,302.1451
101500.0000,-14.6280,341.6495,-301.5104,-202.5051,-164.2523,302.4778
101520.0000,-14.7793,342.8462,-302.3804,-196.6334,-161.6867,304.0467
101540.0000,-7.2197,344.3120,-310.6672,-193.1442,-162.0082,297.9103
101560.0000,3.5331,348.6039,-307.0582,-191.2428,-173.2816,309.1303
101580.0000,3.6848,344.4891,-302.8630,-197.7207,-167.9901,316.8968
101600.0000,-4.0970,337.4615,-310.4381,-197.6016,-161.7712,315.8790
101620.0000,-12.7743,345.0920,-307.3686,-200.6981,-165.0475,311.6016
101640.0000,-1.6168,341.5431,-301.6362,-196.1649,-158.5788,318.8010
101660.0000,-12.4180,346.2559,-298.9969,-199.0454,-163.3687,316.0900
101680.0000,10.1539,340.7811,-298.7268,-203.3478,-171.7607,310.3835
101700.0000,16.8074,344.2592,-294.7203,-206.7278,-176.1820,313.5871
101720.0000,10.8017,350.3383,-301.8539,-199.1803,-175.5710,307.6797
101740.0000,17.1548,352.4049,-313.9817,-217.3303,-191.4014,320.3635
101760.0000,44.3539,342.7331,-318.1689,-209.0397,-195.9337,311.4017
101780.0000,19.4199,352.3419,-315.1371,-218.3084,-194.5529,315.2360
101800.0000,-1.0279,353.2223,-307.6155,-216.4000,-179.6831,314.4092
101820.0000,21.5447,351.6956,-314.6559,-218.5066,-191.9354,315.7019
101840.0000,15.8670,349.7383,-315.5149,-220.0542,-189.0909,316.7604
101860.0000,11.7401,355.1739,-324.5452,-218.1886,-186.3048,315.7724
101880.0000,38.7219,348.3045,-318.3611,-222.9996,-199.9224,310.6460
101900.0000,25.9468,354.9124,-317.1879,-223.2556,-192.6718,315.6756
101920.0000,8.8601,356.4482,-317.7524,-228.6942,-193.0156,313.7506
101940.0000,22.4514,359.1458,-324.5754,-220.1486,-191.7089,313.4241
101960.0000,16.6328,355.3888,-320.3480,-232.1488,-196.3062,312.0282
101980.0000,11.6971,352.5174,-305.1935,-215.3966,-174.3085,310.7588
102000.0000,-7.8072,365.4765,-308.9830,-213.4623,-172.9438,310.6156
102020.0000,-9.6716,359.1058,-306.0748,-220.5039,-172.2312,314.4611
102040.0000,-9.0448,359.2781,-308.1329,-209.7583,-163.2720,310.8613
102060.0000,-43.9831,356.0780,-307.8200,-187.2161,-132.3765,305.9805
102080.0000,-66.7290,362.6219,-303.9739,-200.7586,-133.3022,302.3590
102100.0000,-58.8866,365.7217,-303.1214,-195.0334,-133.9024,302.6190
102120.0000,-65.6865,352.4417,-306.2915,-193.1952,-122.5646,306.1415
102140.0000,-50.1568,347.0498,-305.0587,-185.7938,-121.0173,303.6317
102160.0000,-64.5300,361.2644,-304.4732,-195.4569,-120.7846,310.7339
102180.0000,-91.5722,366.8287,-296.3711,-197.5905,-115.0330,297.3638
102200.0000,-65.8623,360.5642,-304.1053,-191.9978,-115.7151,301.3677
102220.0000,-61.0839,364.6721,-302.4600,-212.1144,-134.7058,298.8872
102240.0000,-58.5516,362.0656,-305.5804,-204.9009,-124.6643,308.4048
102260.0000,-66.8376,367.7340,-302.2393,-204.1619,-125.1051,300.6175
102280.0000,-70.9492,365.7938,-302.3026,-214.1697,-129.5799,302.7740
102300.0000,-83.2768,366.3634,-295.8704,-211.0254,-116.6142,301.9961
102320.0000,-67.4515,366.6083,-286.0405,-193.7782,-115.5622,297.9984
102340.0000,-42.3309,358.5385,-290.2859,-203.5669,-122.9981,306.6285
102360.0000,-41.5947,367.7390,-291.3706,-218.8203,-133.4987,308.4228
102380.0000,-56.0101,365.9113,-290.2383,-213.9864,-126.7074,305.2882
102400.0000,-33.8679,360.4964,-299.0294,-216.8117,-136.5188,315.7394
102420.0000,-44.2573,360.4693,-302.4883,-208.2726,-122.0018,307.0512
102440.0000,-73.4524,378.8419,-301.8952,-216.0960,-123.0511,305.0788
102460.0000,-67.4683,371.5244,-296.4508,-217.7654,-119.3543,308.5164
102480.0000,-78.7867,370.6181,-295.0811,-226.3166,-120.3041,307.0871
102500.0000,-41.3009,364.0979,-315.0014,-218.6477,-132.5205,317.5662
102520.0000,-57.2570,364.9792,-301.5989,-212.8633,-120.1901,303.0950
102540.0000,-37.2316,369.5562,-309.2343,-225.3520,-134.6593,318.9874
102560.0000,-49.5764,367.4773,-307.7326,-220.1559,-132.3214,311.3459
102580.0000,-20.0715,362.1893,-304.7658,-226.6338,-143.1299,313.4729
102600.0000,-40.0090,373.5604,-300.1538,-216.7546,-135.1462,300.1618
102620.0000,-45.5450,376.4197,-304.1075,-221.0609,-133.2699,304.4618
102640.0000,-13.7825,369.5597,-309.2481,-213.8722,-145.6164,309.8886
102660.0000,-23.7417,368.6890,-303.2846,-215.6415,-137.7568,310.6631
102680.0000,-39.2399,380.5770,-295.2281,-210.7615,-132.0752,300.0124
102700.0000,-32.2214,375.5860,-306.1650,-216.5092,-146.6170,314.7975
102720.0000,-10.6879,372.4921,-291.1391,-213.2034,-149.7529,309.0541
102740.0000,-14.7616,367.1277,-300.7758,-207.6336,-141.3306,311.4927
102760.0000,0.4635,365.6505,-304.6564,-216.1959,-160.8787,318.3229
102780.0000,-9.5099,369.7992,-303.4671,-201.0254,-147.9851,306.2603
102800.0000,-3.4123,363.6436,-307.1781,-195.2698,-147.9643,313.8637
102820.0000,-8.6783,375.1332,-299.7040,-200.8213,-153.2671,305.2162
102840.0000,-3.6080,369.9519,-303.4384,-199.5977,-152.6137,306.2531
102860.0000,-4.3228,368.8467,-299.5329,-198.2381,-155.7828,307.0380
102880.0000,-7.0978,363.4095,-301.8099,-189.7660,-146.8769,306.8663
102900.0000,-9.7474,366.5256,-298.0798,-191.0521,-149.5084,305.6237
102920.0000,-7.9510,364.8628,-297.7958,-182.0405,-141.4822,311.2049
102940.0000,15.0915,360.3543,-306.4711,-191.6804,-159.0354,303.6693
102960.0000,17.4053,362.6724,-305.8662,-192.1111,-160.4085,309.9475
102980.0000,1.7217,363.6512,-303.4529,-180.1005,-153.1906,307.6045
103000.0000,20.9585,349.8348,-309.5073,-174.1290,-149.5577,307.1043
103020.0000,-11.5019,367.5292,-299.3792,-164.7921,-141.7454,298.7390
103040.0000,-4.5500,367.0142,-295.8027,-167.3805,-142.1268,298.6163
103060.0000,-2.5726,361.8663,-293.0490,-161.4120,-138.7128,300.0346
103080.0000,-7.0413,370.0857,-288.4650,-164.1603,-138.5760,299.3116
103100.0000,6.9002,363.3361,-296.7495,-164.9926,-145.8409,308.1515
103120.0000,19.4587,352.9361,-301.4664,-169.4114,-150.4776,308.4535
103140.0000,21.9754,354.2090,-298.6014,-167.7795,-148.7453,304.4911
103160.0000,18.6015,349.4532,-297.4872,-150.3938,-138.0509,304.9261
103180.0000,23.0250,356.4154,-294.9822,-159.2475,-153.3181,299.1412
103200.0000,26.3841,364.5233,-299.0371,-162.3151,-154.5501,299.8359
103220.0000,22.4754,349.7975,-300.3407,-165.0025,-154.5177,308.7089
103240.0000,20.5823,351.0571,-305.1580,-160.7902,-143.9187,310.2687
103260.0000,3.0211,356.5187,-300.0669,-152.3687,-133.9205,307.5884
103280.0000,14.5740,354.7981,-315.5593,-158.8499,-147.8833,312.0973
103300.0000,-6.1038,367.9838,-300.9472,-163.1516,-143.6821,300.1695
103320.0000,-0.8788,369.5844,-303.9826,-155.2730,-148.6646,297.2767
103340.0000,-4.2335,369.7887,-295.8474,-153.9840,-146.3012,292.2350
103360.0000,-6.2786,372.6091,-296.8925,-171.8820,-155.2944,292.7842
103380.0000,26.3342,359.0443,-314.0981,-171.0911,-159.4753,301.1401
103400.0000,0.7540,369.5728,-303.1688,-183.3061,-155.2609,305.9103
103420.0000,25.4120,363.0118,-304.2078,-180.0373,-163.0228,303.8012
103440.0000,12.7966,368.3714,-304.0453,-186.0947,-154.4382,303.0468
103460.0000,2.6472,369.4778,-300.3567,-176.8459,-144.0146,308.4976
103480.0000,-2.1829,367.5725,-303.2514,-167.3053,-137.8674,300.3373
103500.0000,-3.6897,383.5420,-296.9304,-176.2422,-145.3634,296.8280
103520.0000,-29.4531,377.3031,-295.5710,-162.0872,-122.3898,302.1475
103540.0000,5.6528,367.8086,-291.4833,-161.0230,-133.7098,301.7384
103560.0000,-1.4527,395.6227,-292.0704,-173.9263,-157.1494,312.7001
103580.0000,29.1900,370.0300,-303.6668,-165.5021,-149.9273,306.9646
103600.0000,12.1636,373.4062,-300.4061,-173.7589,-152.7507,307.8550
103620.0000,0.6204,377.9301,-297.6391,-170.2303,-151.9193,305.0453
103640.0000,31.3968,367.5366,-301.7169,-165.4045,-155.5354,306.7482
103660.0000,7.4584,381.5437,-295.8981,-164.5365,-152.4680,307.6219
103680.0000,8.6732,378.4382,-295.9881,-165.7962,-150.0673,307.5443
103700.0000,5.1317,375.5998,-297.3153,-159.4367,-142.9753,310.2263
103720.0000,7.4999,376.0183,-292.8776,-163.4390,-146.0977,301.7209
103740.0000,34.9845,381.3628,-307.0231,-175.6799,-160.4563,306.4750
103760.0000,22.8259,389.0694,-304.5319,-166.6709,-159.5836,307.8832
103780.0000,28.1463,387.9873,-309.4843,-179.1523,-161.9578,309.2815
103800.0000,33.9327,381.1642,-309.7074,-173.8169,-162.7028,310.8650
103820.0000,7.3099,383.9741,-310.9466,-160.3427,-145.1694,310.1006
103840.0000,16.2688,373.8499,-304.7719,-161.3063,-146.1008,304.1024
103860.0000,-1.1046,386.3029,-299.7406,-160.8856,-139.7935,299.3967
103880.0000,-6.8433,383.1403,-307.2387,-150.9932,-135.7661,302.0832
103900.0000,-20.2620,387.8539,-303.2373,-159.2500,-133.7282,305.5584
103920.0000,-7.7966,377.9203,-300.8993,-150.2774,-131.1707,305.0695
103940.0000,-20.4311,381.6971,-296.4814,-153.0479,-121.7472,311.2276
103960.0000,-20.7891,380.2342,-283.0783,-156.7580,-119.5357,309.1252
103980.0000,-21.6191,382.8607,-286.1676,-158.0451,-130.5236,314.4643
