t,1,2,3,4,5,6
64060.0000,130.9198,-350.3041,-352.0678,178.3974,97.6961,503.2264
64080.0000,139.4672,-348.5526,-348.9045,173.2507,99.1184,501.1105
64100.0000,146.5869,-357.9593,-341.0242,186.6876,98.6301,504.5146
64120.0000,162.4385,-346.0401,-331.3445,164.0924,99.0972,506.2243
64140.0000,154.6527,-355.7059,-342.4023,191.1922,98.8795,502.0441
64160.0000,149.7647,-358.0138,-353.2585,192.2692,102.7295,498.6905
64180.0000,156.0924,-356.8461,-347.3147,193.1356,103.9669,496.4334
64200.0000,162.6843,-362.5636,-342.9343,190.0272,100.2571,502.2922
64220.0000,162.6988,-359.5355,-345.8806,183.0823,99.3294,496.9388
64240.0000,170.6101,-359.6583,-347.6768,182.6971,100.7048,497.1992
64260.0000,176.4173,-355.0089,-350.5410,177.7407,102.0031,497.7538
64280.0000,185.1062,-352.6580,-344.0214,163.9592,98.3237,501.4998
64300.0000,182.3730,-362.6239,-340.9185,181.7342,97.8595,502.8527
64320.0000,193.3351,-354.2600,-340.3422,183.4964,99.6040,500.3254
64340.0000,202.3773,-350.3532,-341.2968,181.7299,100.3870,502.3620
64360.0000,197.9249,-359.6950,-343.9360,184.4969,100.2424,500.4478
64380.0000,195.7651,-363.3468,-346.5289,192.8127,101.2138,500.5854
64400.0000,196.4114,-365.6469,-341.5432,201.6865,101.3713,498.0548
64420.0000,195.7827,-366.5197,-346.9450,205.3783,101.3957,497.1133
64440.0000,190.7375,-374.5239,-355.2466,225.6522,105.2720,496.5276
64460.0000,191.8445,-380.6536,-350.2967,215.8753,104.0680,495.2256
64480.0000,209.6572,-366.4745,-349.4541,201.9547,99.4410,492.8516
64500.0000,214.9842,-366.6388,-344.6845,190.9821,102.0746,499.6755
64520.0000,215.7791,-365.9609,-353.1386,189.7633,99.1681,498.3962
64540.0000,214.6503,-371.8281,-348.5031,201.7175,100.0060,493.7465
64560.0000,221.6317,-373.3102,-347.0870,207.4107,102.4766,495.1730
64580.0000,229.1327,-371.3172,-343.7014,206.6068,103.8830,500.4944
64600.0000,225.4115,-382.8331,-340.7099,215.7907,97.9542,499.7050
64620.0000,222.1263,-376.1586,-350.2456,198.0109,99.3868,495.3826
64640.0000,226.4329,-377.8657,-348.0725,199.8817,99.2933,495.1535
64660.0000,230.0476,-378.8523,-347.2647,208.0016,101.5432,503.7791
64680.0000,222.2407,-385.3677,-350.7149,196.3883,104.7200,497.0836
64700.0000,229.9364,-386.2073,-347.6036,191.0102,102.1569,499.6781
64720.0000,211.6043,-399.0623,-349.4240,218.3849,104.1334,492.8931
64740.0000,224.3767,-394.1280,-344.8586,215.8372,101.0196,497.0939
64760.0000,216.7034,-409.0612,-343.7235,246.1440,104.9253,495.3464
64780.0000,215.6514,-407.3288,-353.7874,239.8975,103.9562,495.1684
64800.0000,232.7258,-394.8802,-349.3476,209.3321,101.7509,500.9371
64820.0000,232.1122,-397.6562,-351.5107,204.5865,100.2166,498.9456
64840.0000,218.8191,-409.5429,-353.4926,238.4667,105.0451,496.3888
64860.0000,217.0935,-410.0189,-358.6538,233.5212,105.1870,491.4962
64880.0000,215.2120,-418.2939,-357.7665,244.8873,102.7967,497.7479
64900.0000,219.4867,-414.1191,-354.9570,238.5663,103.0638,497.8138
64920.0000,217.3945,-417.5880,-357.3168,228.9587,104.4360,495.9210
64940.0000,218.0468,-419.8607,-354.8686,237.1366,105.2661,495.1266
64960.0000,209.6281,-420.9750,-362.3378,242.9901,105.9239,494.0697
64980.0000,215.7639,-424.2399,-361.8966,231.7919,104.5477,493.5260
65000.0000,218.4164,-418.4048,-355.1016,239.1277,101.8188,496.7321
65020.0000,215.8550,-431.8209,-355.4933,237.8123,104.0669,495.3326
65040.0000,211.4378,-433.9649,-359.9145,228.3344,103.4902,493.5908
65060.0000,216.6366,-438.1855,-354.3590,240.0148,104.7521,491.7889
65080.0000,211.0233,-447.4238,-357.1928,239.5715,104.8158,497.3895
65100.0000,231.8089,-430.5089,-344.4632,211.4928,105.4206,499.3803
65120.0000,235.7622,-434.1628,-341.2794,204.3040,105.7003,500.3284
65140.0000,229.1575,-439.3758,-351.5476,194.4643,103.6447,496.7161
65160.0000,231.5022,-435.2169,-346.7334,189.6344,102.7916,499.1637
65180.0000,218.1065,-449.6216,-347.8537,211.2892,104.7470,496.3322
65200.0000,221.9890,-452.9645,-350.6263,186.1265,100.6350,496.7881
65220.0000,212.6380,-465.0679,-351.6759,210.0106,104.8576,494.3702
65240.0000,227.0282,-462.5076,-345.9864,207.3764,104.7275,498.1968
65260.0000,213.4886,-473.1849,-347.5551,216.6320,106.8953,496.1792
65280.0000,213.3460,-479.5953,-350.7499,210.3132,107.1065,493.6436
65300.0000,219.9861,-483.8145,-350.2582,186.3274,105.8881,497.9915
65320.0000,216.9593,-499.2760,-342.1286,200.5086,108.3588,497.0074
65340.0000,215.1674,-507.0477,-336.2126,205.6790,105.1132,501.4312
65360.0000,213.6467,-515.7797,-339.1476,212.1820,103.5035,497.5923
65380.0000,208.2728,-519.8985,-347.1451,198.3416,104.2536,496.5551
65400.0000,204.5009,-529.5352,-349.1263,202.1956,105.5614,493.1458
65420.0000,204.0641,-538.2336,-343.4651,217.3289,104.6026,498.4489
65440.0000,204.0741,-559.3196,-346.6905,226.3049,106.8080,498.1427
65460.0000,208.8898,-562.1140,-343.3697,235.3280,102.5169,498.4364
65480.0000,212.4268,-566.4711,-341.7198,225.0900,106.4477,500.8831
65500.0000,208.7789,-569.2075,-345.4869,222.2631,105.2334,497.2554
65520.0000,218.6282,-569.4245,-339.5119,201.2343,104.4005,498.8943
65540.0000,218.9147,-584.4006,-334.3902,234.8630,103.8694,503.5069
65560.0000,205.3428,-585.7471,-339.5100,221.6047,103.6195,496.8847
65580.0000,197.5350,-601.9288,-340.2715,240.1933,104.5904,489.8975
65600.0000,198.0336,-607.1321,-336.3230,237.0208,105.8932,494.9018
65620.0000,198.2977,-613.6477,-339.6441,230.2757,106.1902,498.9979
65640.0000,203.6282,-609.4193,-338.4398,225.5970,105.3229,496.0985
65660.0000,196.3109,-617.7823,-342.3066,213.8718,104.5630,494.2182
65680.0000,205.8236,-622.9730,-334.5276,220.5883,103.5689,502.9611
65700.0000,192.1635,-633.9305,-340.0982,247.8111,105.9177,495.3858
65720.0000,189.4779,-641.0117,-337.8757,245.1024,106.7640,493.3594
65740.0000,194.8306,-639.3776,-333.9149,235.7364,104.9395,497.7823
65760.0000,194.0085,-643.7592,-330.6706,241.1665,106.4158,494.3338
65780.0000,196.3030,-644.3118,-340.2647,222.0070,103.7836,497.0228
65800.0000,194.2714,-644.9278,-346.0461,231.1253,106.4971,497.0801
65820.0000,192.2772,-643.9097,-345.1071,223.2655,107.2840,492.3921
65840.0000,194.4822,-640.9299,-346.9552,210.0567,104.4707,496.8795
65860.0000,204.3590,-637.2308,-335.3120,204.1011,106.9219,497.9007
65880.0000,189.7288,-653.2610,-345.1253,237.3414,102.4463,495.1445
65900.0000,195.9270,-650.3304,-341.5327,227.9579,104.9686,497.3171
65920.0000,193.8681,-644.9688,-339.3873,209.6892,104.6297,494.8080
65940.0000,185.1650,-652.9295,-342.7866,230.2023,105.9864,494.5405
65960.0000,190.7811,-656.0916,-337.2456,242.9790,104.8327,499.2048
65980.0000,198.1276,-647.7405,-332.6394,221.9550,104.1702,497.6790
66000.0000,188.8078,-653.4012,-338.5554,218.4574,107.1562,495.1547
66020.0000,187.0963,-654.4221,-338.7895,222.9725,105.7906,496.6354
66040.0000,184.2798,-649.5078,-345.3497,206.2069,105.0847,495.3638
66060.0000,196.4141,-638.5876,-339.6395,195.7516,103.2033,499.1406
66080.0000,191.4291,-640.9428,-335.9914,213.6933,103.0111,498.0273
66100.0000,195.7545,-635.2261,-340.3574,180.0054,102.0332,499.9276
66120.0000,188.7569,-632.4282,-346.2298,174.3560,103.4815,500.0894
66140.0000,196.4853,-629.1286,-340.7330,186.7369,103.6525,498.9495
66160.0000,206.0675,-615.8379,-337.9266,169.6852,103.3172,502.0301
66180.0000,206.2516,-614.1559,-338.6031,182.6802,102.8292,502.7011
66200.0000,199.0175,-617.2915,-340.3829,192.9756,100.3292,502.6420
66220.0000,188.9586,-613.7443,-345.4703,190.3644,104.6020,496.1160
66240.0000,192.5319,-611.6951,-339.3542,189.7765,103.6275,498.4528
66260.0000,185.6573,-610.7195,-343.7098,187.8996,102.7049,497.8905
66280.0000,192.5540,-600.7440,-335.7715,184.3285,103.3930,496.9632
66300.0000,181.1590,-601.6845,-344.4383,188.7974,104.4838,496.2311
66320.0000,180.4051,-602.0943,-345.5642,191.7806,105.4959,494.7221
66340.0000,178.0779,-597.8971,-343.3709,187.4015,105.4416,495.2668
66360.0000,176.4422,-599.8119,-343.1035,200.6646,106.5206,490.5413
66380.0000,180.6836,-591.3962,-337.1930,196.0291,102.3956,495.4097
66400.0000,172.1435,-586.1375,-341.2159,212.0275,105.3124,492.3820
66420.0000,168.0546,-585.2936,-334.4681,208.9936,107.9419,490.6091
66440.0000,172.0076,-579.1674,-336.1178,196.4064,102.7512,495.4957
66460.0000,157.8245,-589.7311,-339.5163,221.4771,107.1797,491.6694
66480.0000,164.8823,-575.3616,-338.5101,211.9851,104.7378,495.6966
66500.0000,168.6617,-575.1385,-331.6436,210.5570,106.3774,493.3722
66520.0000,167.8205,-557.7902,-343.4517,197.1375,104.2782,492.6268
66540.0000,163.7969,-550.6661,-352.4462,196.9642,103.7313,494.4970
66560.0000,157.5182,-545.8282,-355.9577,188.2390,104.2113,493.8069
66580.0000,155.5515,-541.0847,-357.7447,198.3931,104.6318,495.3264
66600.0000,157.1250,-541.6465,-348.1135,202.0593,105.4936,492.5387
66620.0000,156.4373,-532.4467,-344.0224,194.9629,102.6623,495.7060
66640.0000,157.3362,-523.5173,-347.2253,180.1191,104.2954,498.2611
66660.0000,154.0358,-520.1111,-345.8537,194.0778,105.6622,493.9619
66680.0000,158.5789,-512.7144,-344.0331,185.8663,104.1468,496.9090
66700.0000,149.0726,-509.6862,-346.5178,186.4082,102.5795,495.3376
66720.0000,145.5964,-511.0322,-343.2953,195.9269,105.9028,494.1530
66740.0000,143.9771,-505.0416,-350.8642,179.8285,104.0791,495.8797
66760.0000,139.2187,-495.2095,-349.0272,180.8954,103.7708,497.4569
66780.0000,126.0757,-494.7352,-354.4736,203.6007,103.8790,490.3301
66800.0000,124.5173,-492.5593,-355.6521,205.0944,105.0552,493.0256
66820.0000,131.7829,-484.9535,-357.9371,209.6311,104.7010,496.8407
66840.0000,126.9293,-478.0267,-356.2702,191.4438,104.1148,493.0617
66860.0000,139.6387,-469.2690,-347.8694,176.2524,106.6489,491.5792
66880.0000,134.2156,-464.1357,-351.8135,189.8256,102.8333,492.9434
66900.0000,134.9913,-452.6229,-357.4202,166.6818,103.0720,499.3947
66920.0000,132.2613,-457.9470,-354.9576,202.1196,103.7465,495.9724
66940.0000,128.2693,-448.5070,-349.7346,187.8315,101.1352,496.9969
66960.0000,126.7484,-453.2231,-349.9690,188.0296,105.0568,495.1530
66980.0000,128.8707,-446.7614,-348.2962,174.3909,101.1521,496.4594
67000.0000,116.0042,-442.3182,-352.6031,169.5058,103.1775,492.6364
67020.0000,116.6908,-435.1895,-354.7544,179.1449,104.4192,494.1703
67040.0000,119.6350,-433.8430,-349.0963,174.2178,103.4479,497.0152
67060.0000,110.6258,-434.8215,-350.4274,184.6935,102.2317,499.0247
67080.0000,100.2888,-439.0326,-353.8189,207.2811,102.3641,492.8399
67100.0000,90.5892,-438.7557,-356.2237,203.4582,104.8144,490.7020
67120.0000,92.7184,-428.0552,-354.6791,186.9166,101.3716,492.8504
67140.0000,89.6862,-429.6090,-356.7607,189.9457,101.6634,495.5220
67160.0000,92.2572,-423.1774,-351.7914,181.2400,101.4506,494.1702
67180.0000,94.5578,-423.6948,-347.2325,195.9051,102.6471,496.4590
67200.0000,87.9811,-423.4348,-353.7879,200.6326,105.3777,495.8034
67220.0000,92.2318,-413.7890,-354.8366,180.8031,100.4600,498.4018
67240.0000,82.9708,-406.8048,-354.0701,175.9885,103.8428,495.4848
67260.0000,81.4912,-407.3061,-357.8724,176.8909,106.1449,490.8781
67280.0000,87.4400,-394.3403,-358.3338,163.0225,100.5638,498.8989
67300.0000,84.1089,-391.6402,-361.8574,167.3626,101.8495,497.0916
67320.0000,75.0136,-393.6393,-365.9518,170.3106,101.6378,497.7071
67340.0000,70.4748,-394.5073,-362.1320,171.8020,103.8103,493.6443
67360.0000,77.1071,-389.7278,-353.3577,163.2199,103.7966,494.8568
67380.0000,75.5909,-382.6375,-357.7105,161.4676,100.4328,497.3616
67400.0000,80.9664,-379.8484,-355.7208,165.3730,102.1874,497.6654
67420.0000,71.6301,-384.0043,-353.6739,166.7978,101.6348,497.7130
67440.0000,70.5753,-380.4345,-354.8226,167.0233,101.4938,494.4378
67460.0000,61.9011,-386.7027,-347.4608,173.3617,103.8045,491.9709
67480.0000,60.3072,-394.1474,-348.9851,198.8108,103.8138,494.6826
67500.0000,66.1412,-381.5450,-344.5887,195.6705,103.4689,495.5445
67520.0000,47.0534,-392.4529,-354.1396,210.5579,105.5805,491.7411
67540.0000,55.3266,-389.9317,-350.1611,218.7246,101.6005,496.4924
67560.0000,49.3274,-389.8459,-346.2188,209.0033,101.2511,495.4144
67580.0000,39.5490,-395.6009,-353.5518,215.6989,102.0737,493.4878
67600.0000,44.5186,-393.7866,-347.9677,220.9618,104.1008,494.8136
67620.0000,43.3084,-391.6624,-346.5456,231.2738,103.7466,499.7303
67640.0000,35.4609,-394.5916,-345.9214,236.6012,105.8946,492.0512
67660.0000,40.8045,-384.1368,-348.5164,217.9628,103.4622,496.4180
67680.0000,34.2243,-382.7574,-354.5214,214.0335,99.6316,496.4280
67700.0000,36.1776,-385.8501,-350.2705,219.0951,105.3733,496.1484
67720.0000,42.2755,-387.6969,-344.7115,238.2058,103.6648,500.1893
67740.0000,35.5934,-380.2475,-354.9688,227.4491,105.0290,493.8204
67760.0000,47.6729,-376.8295,-345.6920,210.7599,102.9008,501.1443
67780.0000,23.5533,-398.0697,-345.3724,273.1276,103.4013,491.9757
67800.0000,30.4315,-388.2275,-351.1624,243.7609,105.8701,499.5053
67820.0000,32.6738,-382.5022,-349.7777,210.1452,100.5778,497.2124
67840.0000,27.9243,-384.1607,-350.0399,227.0182,102.5343,497.6895
67860.0000,33.9283,-372.6703,-349.1289,198.9105,102.1777,499.0092
67880.0000,21.8346,-376.2302,-356.9455,207.0810,101.3927,494.9328
67900.0000,11.0755,-381.5818,-359.9507,216.6026,103.2937,496.5784
67920.0000,-1.0807,-382.5598,-361.3177,229.9421,103.4888,493.5047
67940.0000,-0.5229,-373.2853,-366.2154,212.3630,101.6712,497.3486
67960.0000,-13.4106,-368.2456,-371.1281,213.1070,101.0633,494.1795
67980.0000,-25.1313,-380.6195,-370.7480,233.2537,106.9152,495.6480
68000.0000,-29.2468,-374.6488,-372.1234,220.7723,105.4515,494.4594
68020.0000,-37.8175,-370.5083,-372.4106,212.9293,101.9304,493.1101
68040.0000,-42.7717,-371.2364,-371.8229,211.8590,103.4791,496.2571
68060.0000,-48.0159,-375.5234,-364.3183,219.5430,103.5552,494.0172
68080.0000,-68.0643,-386.4951,-369.4537,224.4176,104.2816,494.8233
68100.0000,-68.4474,-390.9953,-357.2085,229.7942,104.0320,493.3958
68120.0000,-69.0557,-388.9906,-358.3986,226.5084,102.1246,495.8826
68140.0000,-69.8723,-389.8152,-359.9823,225.6322,103.8116,497.2535
68160.0000,-70.9026,-391.9734,-359.2328,225.3096,104.7640,498.8280
68180.0000,-82.3661,-403.2649,-356.3887,244.2193,102.7900,499.4729
68200.0000,-91.6825,-402.8671,-355.6187,221.9676,104.5200,496.2022
68220.0000,-94.8690,-405.5547,-358.3472,222.6757,104.9523,497.6703
68240.0000,-98.1382,-406.1629,-357.8730,217.8640,102.7791,497.5522
68260.0000,-106.1037,-413.6677,-349.0683,221.1769,103.0177,496.3958
68280.0000,-102.4872,-415.9533,-347.0837,226.0890,103.7874,502.2098
68300.0000,-117.5328,-415.3216,-349.5608,220.4247,104.9415,492.8233
68320.0000,-111.3789,-413.0670,-336.7442,196.5662,101.6482,498.6523
68340.0000,-115.6393,-416.2148,-330.6063,192.3646,99.7119,499.8129
68360.0000,-126.2189,-429.0052,-322.3782,219.5062,104.2076,497.8014
68380.0000,-126.8072,-434.6639,-320.5630,219.9953,102.9455,504.1752
68400.0000,-132.4050,-440.8370,-319.2724,198.1284,100.9557,501.2835
68420.0000,-155.3000,-457.2092,-322.9233,213.7557,105.9436,495.8791
68440.0000,-163.3754,-472.4735,-315.2657,222.7184,104.4650,499.8041
68460.0000,-156.1258,-465.3149,-312.1230,192.9059,102.3171,500.4983
68480.0000,-166.7195,-477.6780,-320.9475,214.1532,101.1398,498.4787
68500.0000,-175.6992,-487.1436,-324.6953,205.1109,102.6664,501.8888
68520.0000,-174.4323,-492.8955,-317.6877,198.7416,100.5094,499.9146
68540.0000,-179.0689,-498.3296,-323.8516,190.2735,100.9195,503.0135
68560.0000,-197.2851,-515.8257,-330.8804,196.4412,103.1652,499.4778
68580.0000,-214.3078,-530.8636,-329.6677,200.3661,105.2369,498.6886
68600.0000,-224.4856,-536.9592,-330.4289,200.7640,101.4907,494.1361
68620.0000,-225.4659,-550.9673,-330.6630,202.7436,103.7330,499.9266
68640.0000,-242.0804,-556.8149,-331.7388,204.5294,103.5260,494.1060
68660.0000,-243.6290,-559.3736,-333.3823,175.4516,102.4041,501.2036
68680.0000,-259.3213,-580.3124,-328.7120,181.5146,104.6146,500.9181
68700.0000,-264.5606,-579.6704,-330.4566,183.2455,102.7767,500.8820
68720.0000,-277.7202,-585.2020,-332.4101,158.6927,100.1105,500.7937
68740.0000,-294.3775,-596.2244,-334.2767,171.4924,102.1333,499.1262
68760.0000,-298.0641,-602.6725,-331.0995,169.2164,102.2002,497.2125
68780.0000,-306.3260,-609.9526,-327.5741,164.7105,103.1682,501.3758
68800.0000,-331.7341,-626.2997,-328.1956,172.3849,102.3983,500.6763
68820.0000,-338.1375,-634.3527,-330.7159,184.5808,102.8054,500.1560
68840.0000,-352.9720,-642.2338,-330.8770,173.0405,101.6717,502.9861
68860.0000,-364.1523,-653.2418,-329.1939,167.9989,101.6658,501.5127
68880.0000,-381.2161,-661.7500,-332.2531,184.4490,108.1180,497.7526
68900.0000,-391.6373,-674.3343,-336.4542,189.6364,103.9946,499.5653
68920.0000,-415.0464,-679.0615,-337.9499,171.7598,103.2786,498.9949
68940.0000,-425.2048,-678.3206,-339.4218,175.9884,105.2562,493.7895
68960.0000,-434.7607,-687.2265,-339.9495,168.8137,105.0011,497.6227
68980.0000,-450.1042,-695.5911,-339.5787,154.5789,101.4825,500.5033
69000.0000,-449.5183,-698.9407,-331.5452,183.3569,109.0900,500.9772
69020.0000,-470.9510,-710.2601,-332.0757,185.5176,102.6703,497.0548
69040.0000,-471.3373,-707.7049,-339.0101,171.1025,102.6315,503.1935
69060.0000,-487.0718,-720.9332,-331.7012,188.8770,106.7975,497.7379
69080.0000,-486.8962,-711.5027,-332.4775,172.1691,103.3318,503.0673
69100.0000,-494.0070,-718.2646,-329.3789,176.8896,102.2188,503.2807
69120.0000,-507.8525,-727.2911,-331.9649,184.0617,103.7743,497.4988
69140.0000,-527.4230,-740.1964,-337.1941,194.3667,106.4712,494.0857
69160.0000,-532.8035,-746.8009,-337.8334,189.6236,105.6299,497.8831
69180.0000,-539.1703,-748.7763,-336.4260,167.5273,100.7082,495.4298
69200.0000,-549.2824,-763.1122,-331.7898,210.0269,107.2826,497.8361
69220.0000,-549.6151,-764.0457,-330.9911,172.6968,101.2650,499.6286
69240.0000,-565.6077,-779.8162,-335.9927,183.1519,104.6831,499.3490
69260.0000,-579.2474,-802.3648,-327.3763,195.9175,106.2143,499.3990
69280.0000,-575.4993,-804.5588,-325.9159,174.3351,104.5203,500.0056
69300.0000,-607.2932,-846.1644,-330.1956,230.4177,108.4429,495.0735
69320.0000,-614.1365,-893.1600,-312.6698,218.8526,109.4746,492.7674
69340.0000,-626.0180,-929.2300,-306.1391,222.1462,106.9874,496.8825
69360.0000,-646.6118,-951.4733,-312.0305,237.0907,109.9560,489.6520
69380.0000,-652.4032,-948.5569,-310.5920,227.7882,106.7349,498.0707
69400.0000,-654.5001,-951.0820,-308.6283,217.1571,104.6024,500.6500
69420.0000,-673.2607,-954.2189,-306.2307,231.2744,109.0876,493.3326
69440.0000,-687.8572,-952.8608,-303.3892,231.2386,105.9610,495.7399
69460.0000,-696.2722,-945.4587,-306.0381,220.2744,110.3865,496.2708
69480.0000,-717.6679,-948.9845,-309.1715,238.3053,104.7667,492.4729
69500.0000,-709.9764,-932.7393,-303.1924,227.2681,109.6668,496.5800
69520.0000,-716.5270,-931.3160,-298.8190,241.7868,108.4768,495.8595
69540.0000,-727.0441,-930.7540,-296.7697,242.4309,110.5451,489.4300
69560.0000,-733.6039,-924.1154,-297.8470,247.0445,110.2224,492.9569
69580.0000,-741.7668,-924.8333,-300.6160,251.0546,106.8642,494.9482
69600.0000,-741.9527,-899.8325,-301.5175,230.4077,104.5920,497.5064
69620.0000,-748.8505,-890.2734,-300.4751,212.5623,108.3247,495.7607
69640.0000,-771.4981,-892.5255,-312.4737,248.5081,108.8391,491.1830
69660.0000,-771.7374,-890.6600,-309.2995,254.2475,110.8243,493.7165
69680.0000,-770.7083,-872.2621,-311.9958,217.2528,105.5505,500.8306
69700.0000,-783.8389,-875.8838,-306.4928,246.9946,107.6165,493.5870
69720.0000,-795.2037,-861.0315,-302.1966,235.8731,110.0768,495.6899
69740.0000,-790.1095,-833.2158,-300.2391,213.8497,107.1275,500.0800
69760.0000,-800.8597,-828.3621,-307.3257,217.5054,103.6759,496.8759
69780.0000,-793.4578,-813.6588,-302.6910,199.9067,102.6866,503.2405
69800.0000,-809.8865,-820.5282,-293.5950,223.6329,106.2644,496.7671
69820.0000,-821.9014,-813.9791,-307.2422,233.9115,105.8214,497.3700
69840.0000,-820.2928,-812.6743,-307.1518,204.0327,107.3846,496.0677
69860.0000,-821.4613,-796.4927,-308.7403,198.1439,105.2090,499.3185
69880.0000,-827.9641,-792.1077,-313.2784,206.2178,104.8070,501.4335
69900.0000,-840.1464,-793.9744,-322.5529,210.3541,106.8746,498.4507
69920.0000,-836.4740,-791.0844,-313.9132,218.1109,107.9034,498.2009
69940.0000,-848.6914,-789.4678,-313.9871,223.4044,109.9552,495.6300
69960.0000,-850.1252,-787.9761,-311.4212,228.7391,107.0309,499.4173
69980.0000,-851.1333,-782.3770,-314.2523,221.7716,108.3776,494.6812
70000.0000,-856.5882,-781.6556,-308.1860,228.2468,106.6169,498.6414
70020.0000,-851.3525,-769.2045,-314.0394,221.2024,107.9332,497.4117
70040.0000,-850.6282,-765.5786,-315.7701,198.6541,107.8470,497.1039
70060.0000,-853.0417,-761.2087,-317.9773,201.1149,104.1384,495.2518
70080.0000,-851.5951,-758.7505,-316.9211,214.8850,104.7975,499.2533
70100.0000,-851.2997,-752.1013,-318.5406,209.1700,104.9417,496.6655
70120.0000,-843.0815,-743.8484,-314.5884,187.8196,104.3800,500.9501
70140.0000,-850.3157,-747.2095,-316.7852,205.1548,103.2803,502.8423
70160.0000,-834.7112,-722.7194,-317.5323,183.8834,104.9581,500.3696
70180.0000,-845.9833,-722.3779,-315.7844,185.1031,102.3700,504.3382
70200.0000,-856.4090,-726.5726,-323.1449,199.8293,106.3462,495.4343
70220.0000,-850.5242,-719.6450,-319.7321,190.2495,104.5978,498.2331
70240.0000,-848.7390,-713.7643,-322.3773,193.3107,102.8818,499.4151
70260.0000,-847.6415,-714.3276,-324.4617,203.7005,102.4583,499.6233
70280.0000,-853.4746,-714.8157,-330.8896,222.8557,106.6474,498.5532
70300.0000,-849.8978,-710.6693,-328.6333,227.3263,106.5653,500.8998
70320.0000,-852.6724,-707.7020,-335.3627,215.4702,108.6338,495.9166
70340.0000,-853.5493,-702.8989,-344.2245,225.1799,104.6907,504.2719
70360.0000,-842.2365,-685.0167,-340.3661,209.4319,104.8677,500.5680
70380.0000,-847.8051,-690.3651,-346.0432,210.5533,109.2150,504.6046
70400.0000,-845.4813,-686.4348,-346.0435,217.4828,105.9086,501.3299
70420.0000,-850.0610,-679.3809,-348.6304,213.7013,105.1365,500.4232
70440.0000,-846.9384,-673.0896,-348.1689,218.7197,106.6887,504.2212
70460.0000,-844.0023,-668.4164,-342.5547,211.6402,106.0299,503.0279
70480.0000,-852.8332,-676.0236,-342.8354,233.0146,104.1903,496.2348
70500.0000,-848.0582,-666.9221,-340.6012,234.2025,108.7048,496.3672
70520.0000,-834.2959,-641.5461,-337.7212,204.5846,104.4907,499.0652
70540.0000,-826.3684,-628.3074,-332.5627,204.9411,107.3873,500.2715
70560.0000,-840.8731,-634.5717,-336.6218,222.4212,109.1370,500.3847
70580.0000,-838.6063,-625.3100,-329.8647,221.3373,105.7069,498.5496
70600.0000,-835.8905,-618.3387,-333.0393,220.3889,104.9546,501.5142
70620.0000,-841.1736,-611.0109,-334.5447,220.3033,107.3117,497.1932
70640.0000,-850.1146,-618.4505,-342.8952,242.7495,107.5095,500.3866
70660.0000,-832.2682,-586.7815,-336.9227,202.7784,104.6829,496.6155
70680.0000,-838.5895,-582.2073,-340.0284,189.9125,106.2365,501.4308
70700.0000,-854.8882,-591.8309,-347.4251,219.9734,104.7873,495.3782
70720.0000,-859.7329,-585.1051,-345.4903,243.8009,112.4857,492.8177
70740.0000,-849.7053,-558.3860,-349.7515,196.4698,103.6010,497.2887
70760.0000,-858.5043,-558.0022,-352.8423,198.7451,107.0130,493.8738
70780.0000,-866.3190,-559.8811,-349.0500,221.8590,105.7845,495.6151
70800.0000,-855.9225,-546.4291,-342.2709,206.2018,104.7253,497.1128
70820.0000,-850.8180,-543.9199,-335.3303,222.9266,105.3481,500.1904
70840.0000,-863.0663,-537.9794,-341.7233,220.0135,103.9153,498.0214
70860.0000,-881.8450,-546.2618,-360.4591,228.6064,107.1536,493.3235
70880.0000,-872.0991,-527.3652,-357.6796,210.0652,105.1919,492.1304
70900.0000,-871.4390,-534.3534,-351.4937,226.4315,104.0248,493.3912
70920.0000,-862.5482,-514.9255,-356.7760,208.3133,102.3632,499.8764
70940.0000,-863.0387,-517.6880,-351.2625,204.1325,104.4359,499.6412
70960.0000,-874.9506,-523.1609,-351.9347,227.7085,103.8970,499.9752
70980.0000,-872.8314,-516.2060,-353.2354,222.8578,106.5992,496.0436
71000.0000,-873.0831,-508.3687,-350.4200,200.6615,103.2220,495.3689
71020.0000,-865.2629,-496.0995,-347.4093,199.4676,100.5977,497.7725
71040.0000,-878.9396,-511.6007,-345.0870,241.4719,106.2058,495.5657
71060.0000,-887.0667,-512.0957,-353.9460,224.7074,110.8263,492.8603
71080.0000,-873.3467,-501.1881,-348.7249,219.3389,103.2372,499.4562
71100.0000,-871.5700,-496.7346,-348.2018,216.7879,107.6725,497.7786
71120.0000,-870.8405,-491.2707,-350.0367,221.2278,103.0394,499.9360
71140.0000,-872.1953,-489.3446,-353.7952,213.2673,104.4516,495.9723
71160.0000,-878.1653,-487.3637,-356.6365,206.5008,106.6252,497.9123
71180.0000,-869.0497,-488.0057,-352.3494,220.1431,104.5653,499.3464
71200.0000,-853.6943,-471.4509,-349.6534,193.2522,104.9699,498.3965
71220.0000,-864.0938,-468.7724,-358.4751,179.0047,103.6165,498.4561
71240.0000,-861.3295,-467.3631,-356.0036,192.3196,103.8377,499.6357
71260.0000,-856.9866,-456.6975,-357.1506,195.6366,100.5750,500.5682
71280.0000,-860.9902,-462.9727,-360.3069,206.9288,102.7207,499.7880
71300.0000,-868.5435,-466.8899,-363.0959,220.8727,105.8685,497.0764
